id,lang,source,target
489,bali,"Jika datang ke restoran ini sangat cocok pada sore dan malam hari, membawa pasangan untuk menikmati makan malam yang romantis dan pemandangan yang sangat menakjubkan","Yening ngerauhin restoran puniki cocok sajan pas sanja lan petengne, ngajak tunangane nikmatin ajengan wengi sane romantis lan pemandangan sane mankjubkan sajan."
862,bali,"Pengalaman pertama cukup mengesankan karena cukup kaget ternyata setelah selesai memesan makanan, salah satu staf memberikan daun pisang ke meja saya bukan piring atau sendok, jadi jika makan di sini bersiaplah untuk makan menggunakan tangan karena kita akan merasakan sensasi yang unik ditambah alas makannya daun pisang.","Pengalaman pertama cukup mengesankan krana cukup kaget ternyata disubane suud mesen ajengan, salah satu staf ngemaang don biu ka meja tiyang tusing piring utawi sendok, dadine yen ngajeng dini bersiap gen untuk ngajeng nganggon lima krana iraga lakar ngasanin sensasi ane unik buina alas ngajengne don biu. "
774,bali,Salah satu area kuliner yang cukup menggugah selera. Namun jadi bingung juga milihnya. Akhirnya ku coba kerak telur dan mie kocok sembari mendengarkan pertunjukan musik dengan lagu-lagu nostalgia barat. Cukup direkomendasikan.,Silih sinunggil wewidangan kuliner sane cukup ngedotin pesan. nanging dados bingung masih milihne. Akhirne tiang nyobak kerak taluh lan mie kocok sambilang ningehin pertunjukkan musik sareng gending-gending nostalgia kauh. Cukup ka rekomensiang
950,bali,Untuk memastikannya ibu bisa datang ke kantor cab bank mandiri tersebut pada hari dan jam kerja untuk penukaran uang.,Anggen mastiang ibu dados rauh ka kantor cabang bank mandiri punika ring dina lan jam mekarya untuk penukaran jinah.
614,bali,"Naik kereta jayabaya malang - jakarta berhenti di gubeng, tiket 35 ribu plus asuransi 6 ribu via traveloka","Menek kereta jayabaya malang-jakarta mareren di gubeng, tiket 35 ribu ajak asuransi 6 ribu via traveloka"
569,bali,Dpr memberi apresiasi atas keikutsertaan perempuan pada pilkada 2018.,Dpr ngemaang apresiasi indik keikutsertaan anak luh dugas pilkada 2018. 
666,bali,"Saya datang untuk makan malam bersama keluarga. Ini pertama kali saya ke sini. Kondisi tidak terlalu ramai. Untuk interior, agak kotor menurut saya. Adanya remah-remah bekas makanan di lantai dan meja, sepertinya tidak dibersihkan secara sempurna. Untuk rasa makanan, standar, tidak terlalu istimewa.","Tiyang teka untuk ngajeng peteng ajak keluarga. Ne ping pertama tiyang main. Kondisi ten bes rame. Untuk interior, agak daki menurut tiyang. Adane remah-remah lad ajengan ring lantai lan meja, asane ten kedasine kanti sempurna. Untuk rasa ajengan, standar, ten bes istimewa."
965,bali,"Tolong bilang ke anggota dewan jangan lupa revisi perppu ormas dan ingatkan janjinya kalau perppu tidak direvisi, berbagai elemen masyarakat akan mengeluarkan sikap.","Tulung orahang ka anggota dewan eda engsap revisi perppu ormas lan ingetang janjine yen perppu sing marevisi, mekudang elemen parajana lakar mesuang sikap. "
486,bali,Keripik singkong itu makanan ringan terenak dan tepat buat menemani waktu tugas,Keripik sela nike ajengan sane ingan tur jaen lan cocok kaanggen nimpalin pas galah nugas
545,bali,"Batagor dan siomay kingsley ini tidak mempunyai cabang di tempat lain. Makanannya enak, terutama batator dan siomay serta basonya dan tidak pakai pengawet. Dan jika ingin buat oleh-oleh ada paket yang bisa dibawa pulang. Dipertahankan lagi kualitasnya.","Batagor lan siomay kingsley ene sing ngelah cabang di tongos len. Ajenganne jaan, utamanyane batagor lan siomay ajak basone lan sing nganggo pengawet. Lan lamun dot anggon oleh-oleh ada paketane dadi aba mulih. Dipertahankan buin kualitasne."
707,bali,"Jangan pernah pesan melalui layanan ini ya teman-teman. Mengecewakan! Villa -nya kotor, semua peralatannya tidak layak pakai","Sampunang mesen liwat layanan puniki inggih timpal - timpal. Mengecewakan! Villane daki, konyang prabotne ten layak anggo."
514,bali,"Pendaftaran mulai esok, kementerian kominfo buka beasiswa pelatihan digital untuk 1.000 orang","Pendaftaran mulai mani, kementerian kominfo mukak beasiswa pelatihan digital untuk 1000 anak"
855,bali,"Sebagai netijen yang baru april lalu piknik ke toba, hanya mau bilang bahwa benar banyak hal yang mengecewakan dari sistem pariwisata di sana. Parapat -nya kotor, susah cari akomodasi yang benar-benar bagus, agen transportasi tidak profesional, pokoknya tidak direkomendasikan pergi ke parapat.","Sebagai netijen ane mara april lalu piknik ka toba, dot ngorahang gen beneh liu ane ngaenang kuciwa uli sistem pariwisata ditu. Parapat ne daki, keweh ngalih akomodasi ane beneh-beneh luung, agen transportasi sing profesional, pokokne sing kerekomendasiang luas ka prapat"
412,bali,Kotor banget dan tidak di hiraukan oleh pelayan restoran. Mengecewakan sekali pelayanannya!,Daki pesan lan nenten karinguang olih pelayan restoran. ngaenanang kaciwa pesan pelayanyanne. 
590,bali,"Tempatnya menurut saya biasa saja, kurang bersih. Makanannya pun biasa saja.","Tongosne menurut tiyang biasa gen, kuang kedas. Ajenganne pun biasa gen. "
456,bali,"Untuk usaha yang dikeluarkan ke tempat ini hasilnya biasa-biasa saja. Yang mengecewakan adalah kualitas makanannya. Makanan hanya sekedar masak saja. Untuk kelas kuliner bandung yang enak-enak, ini mengecewakan. Ada karcis masuk per orang 10.000 dan mobil 15.000.","Indik utsaha ane lakar kamedalang ring genahe niki hasilne biasa-biasa kemanten. Sane ngaenang kaciwa nenten lian kualitas ajenganne. Ajengan asal-asalan lebeng kemanten. Indik kelas kuliner bandung sane jaen-jaen, niki ngaenang keciwa. Wenten karcis ngranjing per orang 10.000 lan mobil 15.000."
467,bali,Saya sekeluarga sedang cari tempat makan habis nonton. Kami bosan makan di resto / kafe di mal. Tiba-tiba terlihat resto di kanan jalan. Sudah lama kami tidak makan kari. Mampirlah kami ke resto yang tergolong kecil hanya 9 meja. Ternyata enak tempat dan makanannya.,Tiyang sekeluarga sedek ngalih tongos ngajeng suud mebalih. Iraga med ngajeng di resto/kafe di mal.  Saget nepukin resto di kanan jalan. Suba makelo iraga ten ngajeng kari. Simpang iraga ka resto ane tergolong cenik tuah 9 meja. Ternyata jaan tongos lan ajenganne.
852,bali,Kopi starbucks kenapa bisa enak banget sih,Kopi starbuck adi bisa jaan sajan nah
861,bali,"Katanya di sana akan dibangun transmart, di sebelah bangunan itu.","Kone ditu lakar kebangun transmart, di sebelah bangunan ento."
628,bali,"Sungguh pengalaman unik, makan di tengah sawah di antara padi yang hampir menguning. Dengan pilihan menu yang variatif, penyajian yang menarik dan menggugah selera.","Seken pengalaman unik, ngajeng di tengah carik di antara padi ane das menguning. Sareng pilihan menu ane magenep, penyajian ane menarik lan menggugah selera."
181,bali,"Makan bersama dengan para sistah beberapa waktu yang lalu, tempat nyaman, enak buat nongkrong, pelayanan bagus. Dah beberapa kali makan di sini.","Ngajeng bareng ajak mbok-mbok e ling dugas ne , tongos ne adem, jaen anggon nongkrong, pelayanan ne luung . Sube sesai ngajeng driki. "
208,bali,"Tempat oleh-olehnya lengkap dan cukup nyaman, mudah dijangkau, harganya terjangkau, serta pelayanannya ramah","Genah oleh-olehne lengkap lan cukup nyaman, mudah kajujuh, ajine terjangkau , tur pelayananne ramah"
122,bali,"Hai eviana, mohon maaf atas ketidaknyamanannya. Untuk kontak dari indosat dapat mengakses tautan ini: Silakan pengecekan ya. Terima kasih. Erf","Hai erviana, nunas ampura antuk kirang nyaman. Indik kontak indosat dados ngakses tautan sekadi puniki: Durusang ngecek inggih. Suksma. Erf"
655,bali,Menunya indomie sama roti bakar. Untuk tempat sama seperti cabang yang lainnya nyaman buat kumpul. ,Menune indomie ajak roti bakar. Untuk tongos patuh sakadi cabang ane lenan nyaman anggon kumpul. 
182,bali,"Sambal dengan daun serawung, tomat, dan cabe rawit. Rasa sambal ini yang membuat kota di garut yang namanya cibiuk jadi terkenal. Sambal ini bisa dinikmati dengan gurame goreng ataupun dengan ayam goreng. Rasanya sangat enak. Selain di lengkokng cibiuk juga memiliki banyak cabang","Sambel saking don serawung, tomat, lan tabia kringu. Rasan sambele niki sane mabuat kota ring garut sane kaadanin Cibiuk dados terkenal. Sambel niki dados kacampurin sareng gurame goreng utawi sareng be siap magoreng. Rasane enak pisan. Lianan ring lengkokng cibiuk malih medue akeh cabang"
316,bali,Saya sudah konfirmasi ke pihak gramedia tapi dilempar-lempar tak ada kejelasan. Pihak gramed sampai spv di outlet tersebut saling lempar dan menyebut tidak ada promo. Kecewa dilempar-lempar begitu,Tiang sampun konfirmasi ring pihak gramedia utawi mekecos kecos ten wenten sane jelas. Pihak gramedia lan spv ring outlet punika saling kalempat lan ngorang tusing wenten promo. Keciwa makecos-cos keto.
216,bali,"Selamat siang, jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali. Terima kasih zan","Rahajeng siang, yening wenten sane lakar takenang bapak dados buin mention tiang. Suksma zan "
865,bali,"Menurut kami tempat ini biasa saja tidak ada atraksi atau pemandangan yang menarik dengan harga tiket 10000 / orang, kalau pemandangan gunung ya memang sudah seharusnya karena berada di daerah tinggi. Untuk wisata kuliner juga tidak terlalu banyak pilihan seperti tempat yang satu lagi.","Menurut iraga tongos ene biasa gen sing ada atraksi utawi pemandangan ane menarik ajak ajin tiket 10000/orang, yen pemandangan gunung nak mule suba sepatutne krana ada di daerah tegeh. Indik wisata kuliner masih sing terlalu liu pilihan sekadi tongos ane besikan."
894,bali,"Saya sudah menjadi pelanggan madtari sejak tahun 2002, saat itu masih berupa warung tenda kecil yang sangat ramai malam hari. Beberapa tahun silam menempati bangunan yang permanen, sejak itu saya merasa kualitasnya agak menurun dibandingkan dengan saat di warung tenda. Yang jelas, harga naik cukup signifikan, dibandingkan warung serupa, mungkin lebih mahal.","Tiyang suba dadi pelanggan madtari uli tahun 2002, dugas ento enu sekadi warung tenda cenik ane rame sajan petengne. Beberapa tahun pidan nongosin bangunan ane permanen, sekad ento tiyang merasa kualitasne agak tuun bandingin ajak dugas di warung tenda. Ane jelas, ajine menek cukup signifikan, bandingin warung serupa, mungkin lebih mael."
329,bali,"Komentar pertama sudah pasti venue yang kece, pelayanan ramah sekali, dan untuk menu yang dipilih adalah ikan bakar dan sop buntutnya yang aku kasih nilai 4 tapi buat es buah itu aku kasih nilai 5 ya!","Komentar kapertama sampun pastika venue sane kece, pelayane ramah sajan, lan antuk menu sane kapilih asapunika be bakar lan sop buntut ne sane tiang baang nilai 4 utawi yen es buah ne punika tiang baang nilai 5 nah!"
169,bali,"Di restoran ini makanan yang disediakan banyak sekali dan harga cukup terjangkau, suasana yang enak dan nyaman","Ring restoran puniki ajengan sane kasedia liu gati lan hargane cukup terjangkau, suasana sane jaan lan nyaman"
374,bali,Aku iri melihat kalian yang bisa menemukan kebahagiaan.,Tiang iri nyingakin sinamian sane bisa nepukin keliangan.
558,bali,Habis beli pulsa mau daftar paket internet gagal terus dan suruh mengulang terus di 363 dan tetap tidak bisa,Suud meli pulsa lakar daftar paket internet gagal terus lan orahina ngulang buin di 363 lan enu sing bisa.
776,bali,"Tempatnya sangat bagus apa lagi malam hari dihias dengan lampu-lampu, sangat romantis. Cocok buat pasangan. Jauh dari keramaian. Udaranya sangat dingin. Kita dapat melihat keindahan kota dari atas.","Genah ne becik sajan apa buin yening di wengine ma hias antuk lampu-lampu , romantis sajan. Cocok sareng pasangan. Doh uling tongos rame. Ai ne dingin sajan. Iraga ngidayang nyingakin keindahan kota ne uli ba duur."
56,bali,"Makanannya enak enak dan eye catching untuk di foto, suka. Tetapi minumannya juga enak dan tempatnya nyaman untuk kumpul kumpul dengan teman.",Ajenganne jaan jaan lan menarik mata anggen difoto. Sakewala minumanne masih jaan lan genahne nyaman anggen kumpul kumpul sareng timpal. 
529,bali,"Ini kali kedua kunjungan saya. Semua makanan yang saya coba enak-enak, dan tempatnya masih semenawan dulu. Tidak pernah menyesal makan di sini.","Ne kali pindo kunjungan tiyang. Makejang ajengan ane tiyang cobak jaan-jaan, lan tongosne masing semenawan pidan. Ten taen nyesel ngajeng dini."
676,bali,"Makanannya smoked chicken dan cheese sandwich, minumannya jus. Lumayan pas dan enak. Tempatnya memang enak buat yang ingin suasana hening santai jauh dari kebisingan.","Ajengane  smoked chicken lan cheese sandwich, minumane jus. Lumayan pas lan jaan. Tongosne mula jaan anggon ane dot suasana suung santai joh uli uyut."
312,bali,Obat tanpa resep sebaiknya dihindari ibu menyusui,Ubat tanpa resep sepatutne sampunang kanggen antuk biang sane menyusui.
568,bali,"Semakin banyak tahu, semakin cemburu.","Ngancan liu nawang, ngancan cemburu."
454,bali,Karyawan malas untuk apa kasih cuti. Bisnis lagi jelek malah mau foya foya. Mikir dong!,Karyawan ane males tusing lakar baang ngidih cuti. Bisnin nu jele nagih misi ura-ura. Pinehin nae!
487,bali,"Tempat yang berdampingan dengan air sungai dan rimbunnya pepohonan dan makanan yang lezat membuat betah dan cocok untuk beristirahat, berbagai jajanan juga tersedia di tempat ini, hawanya juga sejuk.","Genah sane medampingan sareng yeh tukad lan padetne pepunyanan lan ajengan sane jaen ngaenang nau lan cocok anggon beristirahat, makudang-kudang macem jaje masih wenten ring genahne puniki, anginne masih tis."
621,bali,"Tolong ya minimal, demi kemudahan nasabah agar di dalam stasiun tigaraksa diberikan mesin atm bni","Tolong nah minimal, demi kealuhan nasabah apang di tengah stasiun tigaraksa baanga mesin atm bni"
820,bali,"Kupat tahu gempol merupakan salah satu kupat tahu legendaris. Tempatnya tidak terlalu besar tetapi cukup mencolok dengan warna merahnya di pertigaan pasar gempol. Porsinya pas banget untuk menghilangkan lapar. Ciri khas dari kupat tahu ini adalah tahunya yang lembut dan kenyal serta kuah kacangnya pas di lidah, dipadu dengan lontong, tauge dan kerupuk merah. Enak sekali.","Tipat tahu gempol punika salah satu tipat tahu legendaris. Tongosne sing bes gede nanging cukup mencolok ajak warna barakne di pertigaan peken gempol. Porsine pas sajan anggon ngilangin seduk. Ciri khas uli tipat tahu ne punika tahune ane lembut lan kenyal buin kuah kacangne pas di lidah, mepadu ajak lontong, utik-utik lan kerupuk barak. Jaan sajan."
44,bali,"Wah sama seperti saya ini mas barusan, paket freedom l saya belum habis tapi sudah dibebankan tarif internet perlu sampai pulsa sekitar 40 ribu saya disedot perampok","Wah niki pateh sekadi tiang bli wawu, paket freedom I tiange durung telas nanging sampun keni tagihan tarif internet nganggen pulsa kirang langkung petang dasa tali tiang kasedot perampok."
766,bali,Rumah makan ini memang tergolong murah bila dibandingkan dengan rumah makan sejenisnya. Namun makanan yang disediakan biasa saja tidak ada yang istimewa. Sebagian besar makanannya hanya ikan atau ayam dengan cara masak digoreng. Bisa dibilang menu makanannya tidak ada variasi sama sekali.,Genah ngajeng niki mula termasuk mudah yening kabandingang sareng genah ngajeng sane lianan. Nanging ajengan sane kasediayang biasa manten nenten wenten sane istimewa. Akehan ajenganne ulam tur ayam kemanten antuk cara masak megoreng. Dados kenikain menu ajenganne nenten wenten variasi sama sekali.
401,bali,"Kamar mandi jauh dari layak, untuk cuci tangan tidak disediakan sabun.","WC ne doh saking becik, anggen ngewacik tangan nenten kasiagayang sabun."
537,bali,"Suasananya cocok bagi semua orang, baik anda yang ingin menyendiri, bersama keluarga, maupun dengan teman-teman dekat bertukar cerita","Suasanane cocok anggon makejang anak, baik ragane ane dot padidi, ajak keluarga, maupun ajak timpal-timpal paek bertukar satua"
733,bali,Bakso favorit kami sekeluarga. Rasanya gurih dan super enak. Ditemani dengan es jeruk dan kerupuk putih. Super yummy deh. Harga sangat terjangkau. Lokasi masuk gang kecil tapi mudah ditemukan karena banyak orang yang tahu di lokasinya. ,Bakso favorit tiang sakeluarga. Asane gurih lan jaen sajan. Kasarengin lan es juuk lan krupuk putih. Jeg jaen sajan. Ajine terjangkau. Lokasine mecelep gang cenik nanging aluh katemuang krana liu anak sana nawang ring lokasine.
717,bali,"Tidak enak makan di restoran, tidak bisa minta kuah opor ayam dikit seperti di warteg.","Tusing jaen ngajeng ring restoran, tusing nyidang ngidih kuah opor siap e akidit care di warung."
298,bali,Meningkatnya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotifnya.,Nincapang presentase peminat ride sharing ngaenang toyota bani mesuang pipis kanti 1 miliar dollar baang grab demi nyelamatin bisnis otomotifne.
124,bali,"Pemandangan kota bandung yang indah dapat disaksikan dari sierra kafe lounge. Ada dua pilihan tempat, bisa dalam ruangan maupun di luar. Tempat yang romantis cocok untuk berduaan dan cocok juga buat kumpul bersama teman-teman sambil melepas lelah, karena udaranya sejuk dan menyegarkan. Makanan yang disediakan juga lezat dan banyak pilihan. Ada masakan indonesia, asia, bahkan eropa / makanan barat.","Pemandangan kota bandung sane becik polih kesaksiang saking sierra kafe lounge. Wenten kalih pilihan genah, dados tengah ruangan utawi disisi. Genah sane romantis cocok anggen padaduan lan cocok anggen kumpul sareng timpal-timpal sambil ngilangin kenyel, krana udarane tis lan seger. Ajengan sane kasiagayang enak lan akeh pilihan. Wenten ajengan indonesia, asia , kanti eropa/ajengan barat"
364,bali,Rumah itu memiliki pagar besar berwarna hitam.,Umah e ento ngelah pagar gede lan mawarna selem.
793,bali,"Restoran unik, di mana tidak disediakan piring, untuk makan menggunakan alas daun pisang. Makanan cukup enak.","Restoranne unik, asapunika nenten kasiagayang piring, ajengane nganggen don biu. Ajenganne cukup jaen."
18,bali,Ayah saya merupakan seorang pegawai net tv,Bapan tiange pegawai net tv
622,bali,Indomie banyak ditemukan di warung-warung terdekat.,Indomie akeh kapanggih ring warung-warung sane nampek.
224,bali,Sulit sekali mengerti orang yang merasa selalu benar,Keweh pesan ngerti anak ane ngerasa setata beneh
393,bali,Mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie,Mimpi orahina ngalih coklat ajak gordon ramsay ye malah mecampur ajak kuah indomie.
158,bali,"Iya sih mi sedap isinya lebih banyak, tapi soal rasa kalah jauh sama yang lain","Ao puk mi sedap isine lebih liu, tapi yen soal rasa nu kalah joh ajak ane lenan"
741,bali,"Wah enak banget, sate yang nikmat bumbu yang pas, rasa yang pas dan daging yang segar, hingga menghasilkan sate yang benar benar mantap. Pelayanan yang ramah. ","Wah jaen sajan, sate ne jaen basa ne pas , rasane pas lan ulam ne seger, prasida ngasilang sate sane seken seken mantap. Pelayanan sane ramah. "
318,bali,Waktu datang ke sini sedang bukan musim stroberi jadi pada kecil-kecil dan tidak bagus. Jadi cuma ambil seadanya saja. __sad__.,Dugas e mriki sedeng ten musim stroberi dados pada alit-alit lan tusing luung. Dadosne cumak nyemak sakewale manten. _sad_ 
51,bali,"Peresmian pengoperasian kereta api bandara oleh presiden ri dengan simbolis, penekanan tombol sirine yang menyuarakan genta, didampingi oleh menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, dan dirut railink","Paresmian pengoperasian kereta api bandara saking presiden ri wantah simbolis, penekanan tombol sirine sane nyuarayang genta, kadampingin olih menteri perhubungan, menteri bumn, gubernur banten, dirjen perkereta apian kemhub, dirut ap2, dirut pt kan tur dirut railink"
817,bali,Masakan restoran ini rata-rata tidak enak.,Masakan restoran ene rata-rata sing jaan.
52,bali,"Cocok untuk makan malam romantis dengan pasangan ketika merayakan momen berdua, makanannya enak dan berkelas.","Becik dados ngajeng wengi romantis sareng tunangane tatkala marayakan galah ajaka kalih, ajengane jaen lan berkelas. "
935,bali,"Batagornya enak, mi nya enak. Ada aneka makanan yang bisa dicicip di satu tempat, apalagi sekarang tokonya sudah direnovasi jadi bagus. Ada musala. Area oleh-oleh banyak pilihan. ","Batagorne jaan, mi ne jaan. Ada megenep ajengan sane dadi cicipin ring besik tongos, apa buin jani tokone sampun merenovasi dadi luung. Ada musala. Area oleh-oleh liu pilihan."
607,bali,"Baru pakai berapa hari langsung hang, power bank tidak bisa di pake apa-apa. Harus bawa ke tempat servis.","Mara nganggon kudang dina langsung hang, power bank sing dadi anggon apa-apa. Musti ngaba ka tongos servis."
572,bali,"Restoran yang memiliki pemandangan yang bagus, jika ke sini pada malam hari carilah tempat duduk di luar ruangan, maka kalian akan melihat disetiap meja lampu lampu yang menyala, makanan yang kami pesan adalah sup krim dan coklat hangat sangatlah enak dan lezat pas dengan cuacanya yang dingin","Restoran ane ngelah pemandangan ane luung, yen mai dugas  peteng alih tongos negak di sisi ruangan, ento ngaenang ragane lakar ningalin di tiap meja lampu lampu ane ngendih, ajengan ane iraga pesen punika sup krim lan coklat anget sanget jaan lan lezat pas ajak cuaca ane dingin"
193,bali,Tempatnya sangat romantis dan nyaman. Dengan suasana yang sangat nyaman dan pelayanan yang baik. Makanan sangat enak dengan harga yang reasonable. Sangat ingin kembali ke sini menikmati suasana sorenya. Secara keseluruhan baik sangat bagus!,Tongosne romantis sajan lan adem. Olih suasana sane adem sajan lan pelayanan ne sane becik. Ajengane jaen sajan lan harga sane reasonable. Dot sajan bin mai melali menikmati suasana sane wengi. Ring mekejang ne seken seken luung sajan.
41,bali,"Makanan court dengan banyak penyewa, banyak pilihan. Cocok untuk anak muda yang ingin nongkrong berkelompok sambil makan - minum sesuai selera masing-masing. Parkir sangat luas.","Ajengan court sane akeh penyewa, akeh pilihan. Cocok anggen ring anak bajang lan truna sane kayun magendu wirasa sambil ngajeng sambil ngajeng lan nginum sekadi keneh soang-soang. Parkirne jimbar pesan. "
977,bali,"Terima kasih bang atas apresiasinya. Semoga beliau segera menemui wakil kami, korban phk sepihak freeport. ","Suksma bli antuk apresiasine. Dumogi ragane enggal nemu wakil iraga, korban phk sepihak freeport. "
290,bali,"Hampir lebih 5 kali saya ke sini. Dim sumnya yahud dan harganya terjangkau banget. Tempatnya asyik dan sangat nyaman. Pelayannya ramah walaupun kita cuma berdua dan makan tidak banyak jenisnya. Pokoknya rekomendasi banget, bila mencari dim sum atau shabu di balikpapan.","Sampun lebih ken pang 5 tuiang meriki. Dimsum ne jaen lan ajine terjangkau sajan. Genahne asik lan nyaman sajan. Pelayane ramag yapin iraga cuma ajake dua lan ajengan ne ten akeh jenisne. Pokok ne rekomendasiang sajan, yening ngalih dimsum utawi shabu ring balikpapan."
123,bali,"Tempatnya menyenangkan, santai, dan sangat mudah ditemui, karena bersebelahan dengan swalayan lotte mart","Tongosne ngranayang liang, santai lan aluh pesan  ka alih, krana medampingan ajak swalayan lotte mart."
404,bali,KIPP menerima banyak laporan terkait adanya pelanggaran pada pilkada 2018.,KIPP nerima liu laporan sane wenten pelanggaranne ring pilkada 2018
483,bali,"Sudah beberapa kali ke sini, makanan lumayan enak, saung-saungnya juga membuat suasana makan dan bersantai jadi nikmat, ditambah dengan suara sungai kecil menambah suasana jadi bertambah alami. Dianjurkan datang ke sini malam hari karena lebih indah.","Sampun ping kuda rauh mriki, ajengane lumayan jaen, saung-saungane sampun makada suasana ajengan lan bersaintai dados nikmat, napi malih kasarengan suara tukad cenik nambahin suasana alami. Kaorahin rauh mriki galah wengin krana lebih asri. "
557,bali,Makanan di sini sangat enak. Cocok untuk pertemuan kantor atau bersama keluarga besar harga terjangkau,Ajengan dini jaan sajan. Cocok anggon pertemuan kantor utawi ajak keluarga besar pengarga terjangkau
516,bali,DHL sedang membuka lowongan pekerjaan untuk customer service,DHL sedek mukak lowongan gae untuk customer service
571,bali,Saya coba yang di dekat kantor walikota. Saya pesan bakso malang super komplet. Rasanya enak. Kenyang. Harga juga masuk akal.,Tiyang nyobak ane paek kantor walikota. Tiyang mesen bakso malang super komplit. Rasane jaan. Wareg. Pengarga masih masuk akal. 
