ditingkatkan,mandai tingkat,,,,,,,,,
dituduh,nuduh awi,,,,,,,,,
ditunda,inunda,,,,,,,,,
doa,doa,,,,,,,,,
doktrin,doktrin,,,,,,,,,
duka,kepehe atei,,,,,,,,,
dukung,dukung,,,,,,,,,
dukungan,dukungan,,,,,,,,,
efektif,epektip,,,,,,,,,
eksklusif,khusus,,,,,,,,,
empati,katawan angat,,,,,,,,,
fitnah,pitnah,,,,,,,,,
fokus,fokus,mikir ije te ih,,,,,,,,
gagah,segah,,,,,,,,,
gagal,gagal,dia bahasil,,,,,,,,
gampang,mangat,mumuh,,,,,,,,
ganggu,ganggu,,,,,,,,,
gaya,gaya,,,,,,,,,
gelap,kaput,,,,,,,,,
gentar,mikeh,,,,,,,,,
gertak,gartak,,,,,,,,,
gila,mameh,,,,,,,,,
guncang,guncang,,,,,,,,,
guncangan,guncangan,,,,,,,,,
ha,hektar,,,,,,,,,
habis,lepah,,,,,,,,,
hal,hal,,,,,,,,,
hancur,hancur,rusak,,,,,,,,
hantu,kambe,taluh,,,,,,,,
harapan,harapan,kahandak,,,,,,,,
harga,rega,,,,,,,,,
harta,harta,panatau,kakayaan,,,,,,,
hasil,hasil,,,,,,,,,
hati,atei,,,,,,,,,
hati-hati,babuah,,,,,,,,,
hebat,tamam,harat,,,,,,,,
heboh,ridu,,,,,,,,,
heroik,pahlawan,,,,,,,,,
hidup,belum,welum,,,,,,,,
hilang,nihau,,,,,,,,,
hukum,hukum,,,,,,,,,
ikut,umba,,,,,,,,,
ilham,fikiran ,,,,,,,,,
iman,iman,,,,,,,,,
indah,bahalap,,,,,,,,,
ingat,mingat,,,,,,,,,
ingin,handak,,,,,,,,,
interogasi,interogasi,isek polisi,,,,,,,,
isi,isi,huang,,,,,,,,
istimewa,sapisial,istimewa,,,,,,,,
jahat,jahat,,,,,,,,,
jamin,jamin,,,,,,,,,
jatuh,manjatu,,,,,,,,,
jawab,jawab,,,,,,,,,
jaya,banjenta,,,,,,,,,
jelas,jelas,terang,,,,,,,,
jelek,dia bahalap,,,,,,,,,
jenis,macam,,,,,,,,,
jual,jual,,,,,,,,,
kalah,kalah,kala,talau,,,,,,,
kalimat,kalimat,,,,,,,,,
kapal,kapal ,kelotok,cass,jukung,,,,,,
karya,hasil gawi,,,,,,,,,
kasihan,pasi,,,,,,,,,
kaya,kaya,tatau,are harta,,,,,,,
keadilan,keadilan,,,,,,,,,
keamanan,keamanan,,,,,,,,,
kebaikan,bahalap gawi,,,,,,,,,
kebencian,muar,,,,,,,,,
keberanian,bahanyi,,,,,,,,,
kebetulan,pas te,,,,,,,,,
kecewa,bajilek,,,,,,,,,
kehancuran,je hancur,,,,,,,,,
kehilangan,nihau,,,,,,,,,
kejahatan,jahat te,,,,,,,,,
kejam,lalau jahat,,,,,,,,,
keji,jahat,,,,,,,,,
kekayaan,panatau,tatau,harta,,,,,,,
kekerasan,gawi kasar,,,,,,,,,
kekuatan,kakuatan,,,,,,,,,
kelaparan,balau,,,,,,,,,
keluar,balua,,,,,,,,,
kematian,pampatei,,,,,,,,,
kembali,haluli,,,,,,,,,
kena,kana,,,,,,,,,
kenal,kasene,,,,,,,,,
kenyamanan,kamangat,,,,,,,,,
kepentingan,kepentingan,,,,,,,,,
keras,batekang,,,,,,,,,
keren,tamam,bahalap,,,,,,,,
kerugian,je rugi te,,,,,,,,,
kerusakan,je rusak te,,,,,,,,,
kesalahan,kasala,,,,,,,,,
kesan,kesan,,,,,,,,,
kesempatan,kesempatan,,,,,,,,,
kesepian,sepi angat,benyem tunis ,,,,,,,,
kesulitan,je bahali,,,,,,,,,
ketakutan,mikeh,,,,,,,,,
ketat,ketat,bahali,,,,,,,,
ketegangan,ketegangan,,,,,,,,,
kompak,kompak,,,,,,,,,
konflik,konflik,kalahian,,,,,,,,
konspirasi,konspirasi,,,,,,,,,
korban,korban,,,,,,,,,
korban jiwa,korban matei,,,,,,,,,
kosong,kosong,jatun isi,,,,,,,,
kotor,kotor ,rigat,,,,,,,,
kuat,barigas,kuat,sanggup,mampu,,,,,,
kurang,kurang,,,,,,,,,
kutuk,sumpahan,,,,,,,,,
kutukan,sumpahan,,,,,,,,,
langgar,nabrak,,,,,,,,,
larang,larang,,,,,,,,,
larangan,larangan,ela,,,,,,,,
lawan,lawan,musuh,,,,,,,,
layak,layak,pas,sadang,,,,,,,
lebih,lebih,,,,,,,,,
lebih baik,lbh bahalap,,,,,,,,,
lembut,halus,,,,,,,,,
lengkap,langkap,,,,,,,,,
lenyap,nihau,,,,,,,,,
lewat,haluli,,,,,,,,,
lihat,payah,,,,,,,,,
lmao,nampa tatawe,,,,,,,,,
luar biasa,luar biasa,,,,,,,,,
lucu,lucu,kisuh,,,,,,,,
luka,luka,batan,tundrung,,,,,,,
lupa,dia mingat,,,,,,,,,
maaf,maaf,,,,,,,,,
mahal,larang,,,,,,,,,
mampu,ulih,mampu,,,,,,,,
marah,basingi,,,,,,,,,
masalah,masalah,,,,,,,,,
mati,matei,,,,,,,,,
mayat,bangkai,,,,,,,,,
melakukan,manggawi,,,,,,,,,
melanggar,melanggar,,,,,,,,,
melemahkan,malemah,,,,,,,,,
melindungi,malindung,,,,,,,,,
melumpuhkan,malumpuh,,,,,,,,,
memastikan,mamasti,,,,,,,,,
membahayakan,nampa bahaya,,,,,,,,,
membantu,manduhup,,,,,,,,,
membatalkan,balang ah,,,,,,,,,
membenci,muar,,,,,,,,,
membuka,mambuka,,,,,,,,,
membunuh,nampatei,,,,,,,,,
memerangi,mamerangi,,,,,,,,,
mempertanyakan,misek,,,,,,,,,
memuji,muji,nawat,,,,,,,,
menahan,nahan,,,,,,,,,
menanti,nunggu,,,,,,,,,
menarik,menarik,,,,,,,,,
mencurigakan,nampa curiga,,,,,,,,,
mendapatkan,mandinu,,,,,,,,,
menderita,manderita,,,,,,,,,
mendoktrin,doktrin,,,,,,,,,
mendorong,mandorong,manunjul,,,,,,,,
mendukung,mandukung,,,,,,,,,
mendung,are awan,,,,,,,,,
menembak,nembak,,,,,,,,,
menerima,narima,,,,,,,,,
mengakui,ngaku,,,,,,,,,
mengamankan,nyimpan,ngaman,,,,,,,,
mengeluarkan,mampalua,,,,,,,,,
mengembalikan,ngampuli,mamuli,,,,,,,,
mengerikan,ngeri,mamikeh,,,,,,,,
menghancurkan,mahancur,,,,,,,,,
menghargai,menghargai,,,,,,,,,
menghindari,mahindar,,,,,,,,,
mengusir,ngusir,,,,,,,,,
mengutuk,ngutuk,,,,,,,,,
meninggal,malihi,,,,,,,,,
meningkatkan,mampahai,mampagantung,,,,,,,,
menolak,manolak,,,,,,,,,
menunggu,manunggu,,,,,,,,,
menurunkan,mamuhun,,,,,,,,,
menyadari,nyadar,,,,,,,,,
menyalahkan,manyalahkan,,,,,,,,,
menyambut,nyambut,nyammut,,,,,,,,
menyebabkan,nampa jadi,,,,,,,,,
menyerang,nyarang,,,,,,,,,
menyeret,batak,manarik,,,,,,,,
menyesatkan,manyesat,,,,,,,,,
menyita,nyita,,,,,,,,,
meragukan,ragu,,,,,,,,,
meruntuhkan,maruntuh,maruntun,,,,,,,,
minta,maaf,,,,,,,,,
minta maaf,laku maaf,,,,,,,,,
miskin,miskin,papa,uyuh pambelum,,,,,,,
moga,muga,,,,,,,,,
muda,tabela,,,,,,,,,
mudah,mangat,mumuh,,,,,,,,
muka,baun,nau,,,,,,,,
mulia,mulia,,,,,,,,,
mundur,mundur,,,,,,,,,
murah,murah,,,,,,,,,
murka,basingi,,,,,,,,,
musuh,musuh,lawah,,,,,,,,
nanti,kareh,,,,,,,,,
nekat,nekat,silang,,,,,,,,
neraka,neraka,,,,,,,,,
ngeri,ngeri,,,,,,,,,
ngerti,paham,,,,,,,,,
nilai,nilai,,,,,,,,,
oke,oke ,,,,,,,,,
oleh,awi,,,,,,,,,
orang bodoh,uluh humung,,,,,,,,,
pada,pas te,,,,,,,,,
padat,padat,,,,,,,,,
pahlawan,pahlawan,,,,,,,,,
palsu,palsu,,,,,,,,,
panas,balasut,,,,,,,,,
panik,bingung mikir,kenampi mikir,,,,,,,,
panjang,panjang,,,,,,,,,
pantat,para,,,,,,,,,
parodi,maniru,,,,,,,,,
pasti,pasti,,,,,,,,,
pecah,pacah,rakai,ramuk,,,,,,,
peduli,peduli,,,,,,,,,
pelaku,je manggawi,je mawi,,,,,,,,
pelaku kejahatan,je mawi kejahatan,,,,,,,,,
pembela,je mambela,,,,,,,,,
pemberani,uluh bahanyi,,,,,,,,,
pemberontakan,pemberontakan,,,,,,,,,
penangkapan,nekap,,,,,,,,,
pendukung,pendukung,,,,,,,,,
penembakan,penembakab,,,,,,,,,
pengecut,pengecut,,,,,,,,,
pengunjung,ulun je dumah,,,,,,,,,
penjara,penjara,,,,,,,,,
penting,penting,,,,,,,,,
penuh,penuh,penu,hibak,,,,,,,
penularan,jangkit,,,,,,,,,
penyelamat,panyalamat,,,,,,,,,
penyelidikan,pameriksaan,,,,,,,,,
perampok,parampok,,,,,,,,,
perang,perang,,,,,,,,,
perasaan,angat atei,,,,,,,,,
percaya,parcaya,,,,,,,,,
perdamaian,perdamaian,,,,,,,,,
peringatan,peringatan,,,,,,,,,
perjuangan,perjuangan,,,,,,,,,
pertanyaan,isekan,,,,,,,,,
pertempuran,paperagan,,,,,,,,,
pikir,pikir,,,,,,,,,
pintar,pintar,,,,,,,,,
populer,terkenal,are je kasene,,,,,,,,
positif,positif,je bahalap,,,,,,,,
potong,netek,,,,,,,,,
puja,puja,,,,,,,,,
puji,puji ,tawat,,,,,,,,
pukul,mangkung,mukul,mupuk,,,,,,,
pulih,sembuh,pulih,,,,,,,,
pura,papura,pura,,,,,,,,
pusing,pehe kuluk,,,,,,,,,
racun,rasun,,,,,,,,,
rahmat,rahmat,,,,,,,,,
rampas,duan paksa,,,,,,,,,
ras,ras,kelompok,,,,,,,,
raya,hai,,,,,,,,,
rela,rela,,,,,,,,,
rindu,taharu,,,,,,,,,
runtuh,runtuh,runtun,,,,,,,,
sadar,sadar,,,,,,,,,
saham,sahat,,,,,,,,,
sakit,pehe,badarem,,,,,,,,
salah,sala,,,,,,,,,
salam,salam,tabe,batabe,inabe,,,,,,
salut,salut,,,,,,,,,
sama,sama ,sama ih,sama kilau,kilau,,,,,,
samping,sila,silan,,,,,,,,
sangat,tutu, mangat,,,,,,,,
santai,santai,,,,,,,,,
sapa,mander,,,,,,,,,
saran,saran,masukan,,,,,,,,
sayang,sayang,,,,,,,,,
sebab,awi,,,,,,,,,
sebut,sewut,,,,,,,,,
sedih,pehe atei,,,,,,,,,
segan,dia mangat,segan,,,,,,,,
selamat,salamat,,,,,,,,,
selesai,salesai,tuntung,jadi,,,,,,,
semangat,samangat,,,,,,,,,
sembunyi,sembunyi,,,,,,,,,
semoga,semoga,keleh,,,,,,,,
sempat,sampat,,,,,,,,,
senang,kahanjak,,,,,,,,,
sendiri,kabuat,,,,,,,,,
senjata,senjata,undas,,,,,,,,
senyum,senyum,karihing,,,,,,,,
seperti,kilau,,,,,,,,,
sepi,benyem tunis,,,,,,,,,
seragam,saragam,,,,,,,,,
seram,mamikeh,,,,,,,,,
serang,sarang,serbu,,,,,,,,
serangan,serangan,,,,,,,,,
serikat,kumpulan,,,,,,,,,
siap,siap,basadia,,,,,,,,
sigap,sigap,,,,,,,,,
silahkan,silakan,ayo bei,palus wei,,,,,,,
simpati,simpati,uma mangkeme,,,,,,,,
simpatik,simpatik,bahalap tingkah,,,,,,,,
solidaritas,solidaritas,sama angat,sapanggungan,,,,,,,
sopan,sopan,,,,,,,,,
stres,stress,pehe kuluk,,,,,,,,
striker,striker,pemain baun,,,,,,,,
suap,nyuap,suap,sogok,,,,,,,
suka,rajin,katuju,,,,,,,,
sulit,bahali,,,,,,,,,
super,super,tutu,,,,,,,,
surga,surga,lewu tatau,langit kauju,,,,,,,
susah,bahali,,,,,,,,,
tabah,tabah,tegar,sanggup manahan,,,,,,,
tabrak,tabrak,hebu,nabrak,,,,,,,
tahan,tahan,sanggup,,,,,,,,
tahanan,tahanan,,,,,,,,,
tak kalah,dia kalah,,,,,,,,,
takut,mikeh,,,,,,,,,
tanggung jawab,tanggung jawab,,,,,,,,,
tangis,tangis,,,,,,,,,
tangkap,nekap,,,,,,,,,
tantangan,tantangan,,,,,,,,,
tanya,isek,,,,,,,,,
tegang,tegang,,,,,,,,,
tegas,tegas,,,,,,,,,
tembak,tembak,,,,,,,,,
tempur,perang,benyem,,,,,,,,
tenang,tenang,benyem,,,,,,,,
tenggelam,lelep,,,,,,,,,
tentang,tentang,sakitar,niba,,,,,,,
tentu,tentu,,,,,,,,,
teramat,tutu,lalau,,,,,,,,
terbesar,paling hai,,,,,,,,,
terbunuh,matei,,,,,,,,,
terganggu,taganggu,,,,,,,,,
tergantung,tergantung,,,,,,,,,
teriak,nariak,,,,,,,,,
teriakan,tariakan,pander karas,,,,,,,,
terima,tarime,,,,,,,,,
terima kasih,terima kasih,tarime kasih,tarime kasis,,,,,,,
terimakasih,terima kasih,tarime kasih,tarime kasis,,,,,,,
terkejut,takajut,emah,,,,,,,,
terkena,kana,,,,,,,,,
terluka,luka,batan,,,,,,,,
teror,tanteluh,,,,,,,,,
terpengaruh,tapangaruh,,,,,,,,,
tersangka,tersangka,je nyangka awi uluh,,,,,,,,
tersinggung,tasinggung,,,,,,,,,
tertarik,manarik,,,,,,,,,
tertentu,tertentu,,,,,,,,,
tertinggal,tatinggal,lului,,,,,,,,
tidak,dia,,,,,,,,,
tidak aman,bahaya,dia aman,,,,,,,,
tinggal,melai,,,,,,,,,
tingkat,tingkat,,,,,,,,,
tragedi,kisah tragis,,,,,,,,,
trauma,trauma,,,,,,,,,
tubuh,biti,,,,,,,,,
tuduhan,tuduhan,,,,,,,,,
tukang jualan,pajual,,,,,,,,,
tumpas,palepah,basmi,,,,,,,,
tunda,tunda,balang,,,,,,,,
tunggu,nunggu,,,,,,,,,
turun,nutup,,,,,,,,,
tutup,tutup,,,,,,,,,
uang,duit,,,,,,,,,
untung,untung,,,,,,,,,
utuh,utuh,tatap,,,,,,,,
wajib,wajib,harus,,,,,,,,
waspada,basiap,waspada,,,,,,,,
wow,wau,hau,bah,,,,,,,
ya,yuh,iyuh,iyoh,,,,,,,
yakin,yakin,,,,,,,,,
