harta,arta,,,,,,,,,
hasil,hasil,,,,,,,,,
hati,ati,,,,,,,,,
hati-hati,alon-alon,,,,,,,,,
hebat,hebat,,,,,,,,,
heboh,heboh,,,,,,,,,
heroik,heroik,,,,,,,,,
hidup,idup,irup,,,,,,,,
hilang,ilang,,,,,,,,,
hukum,hukum,,,,,,,,,
ikut,milu,nuut,,,,,,,,
ilham,sabda,,,,,,,,,
iman,teteg,pageh,,,,,,,,
indah,indah,,,,,,,,,
ingat,inget,,,,,,,,,
ingin,dot,,,,,,,,,
interogasi,interogasi,,,,,,,,,
isi,isi,,,,,,,,,
istimewa,istimewa,,,,,,,,,
jahat,beler,corah,,,,,,,,
jamin,jawab,,,,,,,,,
jatuh,ulung,,,,,,,,,
jawab,sahut,saut,saur,,,,,,,
jaya,jaya,,,,,,,,,
jelas,jelas,,,,,,,,,
jelek,jele,,,,,,,,,
jenis,soroh,,,,,,,,,
jual,adep,,,,,,,,,
kalah,kalah,,,,,,,,,
kalimat,lengkara,,,,,,,,,
kapal,kapal,,,,,,,,,
karya,karya,,,,,,,,,
kasihan,pedalem,,,,,,,,,
kaya,sugih,,,,,,,,,
keadilan,keadilan,,,,,,,,,
keamanan,keamanan,,,,,,,,,
kebaikan,kebecikan,,,,,,,,,
kebencian,kebencian,,,,,,,,,
keberanian,kewanenan,,,,,,,,,
kebetulan,kebenehan,,,,,,,,,
kecewa,kuciwa,,,,,,,,,
kehancuran,kebenyahan,,,,,,,,,
kehilangan,kilangan,,,,,,,,,
kejahatan,kebeleran,,,,,,,,,
kejam,sahasa,gemes,,,,,,,,
keji,sahasa,gemes,,,,,,,,
kekayaan,arta,,,,,,,,,
kekerasan,kekerasan,,,,,,,,,
kekuatan,bayu,,,,,,,,,
kelaparan,seduk,,,,,,,,,
keluar,pesu,,,,,,,,,
kematian,kapademan,,,,,,,,,
kembali,balik,,,,,,,,,
kena,kena,kenen,kenin,,,,,,,
kenal,kenal,,,,,,,,,
kenyamanan,kenyamanan,,,,,,,,,
kepentingan,kepentingan,,,,,,,,,
keras,katos,,,,,,,,,
keren,keren,,,,,,,,,
kerugian,norok,,,,,,,,,
kerusakan,kusakan,,,,,,,,,
kesalahan,pelih,,,,,,,,,
kesan,kesan,,,,,,,,,
kesempatan,kesempatan,,,,,,,,,
kesepian,kesepian,,,,,,,,,
kesulitan,kekewehan,,,,,,,,,
ketakutan,kenyehan,,,,,,,,,
ketat,ketat,,,,,,,,,
ketegangan,ketegangan,,,,,,,,,
kompak,kompak,,,,,,,,,
konflik,konflik,,,,,,,,,
konspirasi,konspirasi,,,,,,,,,
korban,korban,,,,,,,,,
korban jiwa,korban jiwa,,,,,,,,,
kosong,puyung,,,,,,,,,
kotor,daki,,,,,,,,,
kuat,kuat,kukuh,bakuh,,,,,,,
kurang,kuang,,,,,,,,,
kutuk,pastu,sapa,,,,,,,,
kutukan,sapa,,,,,,,,,
langgar,langgar,,,,,,,,,
larang,larang,,,,,,,,,
larangan,larangan,,,,,,,,,
lawan,lawan,,,,,,,,,
layak,pantes,patut,,,,,,,,
lebih,lebih,,,,,,,,,
lebih baik,lebih luung,lebih melah,,,,,,,,
lembut,alus,,,,,,,,,
lengkap,genep,,,,,,,,,
lenyap,lenyap,ilang,,,,,,,,
lewat,liwat,,,,,,,,,
lihat,tolih,iwasin,,,,,,,,
lmao,kedek,,,,,,,,,
luar biasa,luar biasa,,,,,,,,,
lucu,banyol,,,,,,,,,
luka,tatu,,,,,,,,,
lupa,sap,,,,,,,,,
maaf,ampura,,,,,,,,,
mahal,mael,,,,,,,,,
mampu,prasida,,,,,,,,,
marah,gedeg,jengah,,,,,,,,
masalah,masalah,,,,,,,,,
mati,padem,mati,seda,,,,,,,
mayat,mayit,bangke,,,,,,,,
melakukan,melakukan,,,,,,,,,
melanggar,ngelanggar,,,,,,,,,
melemahkan,ngelemahin,,,,,,,,,
melindungi,ngelindungin,,,,,,,,,
melumpuhkan,ngelumpuhin,,,,,,,,,
memastikan,mastiang,,,,,,,,,
membahayakan,ngebayain,,,,,,,,,
membantu,nulungin,,,,,,,,,
membatalkan,muungang,,,,,,,,,
membenci,menci,,,,,,,,,
membuka,mukak,ngagah,ngampak,,,,,,,
membunuh,ngematiang,,,,,,,,,
memerangi,merangin,,,,,,,,,
mempertanyakan,nakonang,,,,,,,,,
memuji,muji,,,,,,,,,
menahan,nahan,naenang,,,,,,,,
menanti,ngantiang,,,,,,,,,
menarik,ngedeng,,,,,,,,,
mencurigakan,mencurigakan,,,,,,,,,
mendapatkan,molihang,molihin,,,,,,,,
menderita,sangsara,,,,,,,,,
mendoktrin,ngedoktrin,,,,,,,,,
mendorong,norong,nyurug,nyorog,,,,,,,
mendukung,nukung,,,,,,,,,
mendung,gulem,,,,,,,,,
menembak,nembak,medil,,,,,,,,
menerima,maan,,,,,,,,,
mengakui,ngakuin,,,,,,,,,
mengamankan,ngamanin,,,,,,,,,
mengeluarkan,mesuang,,,,,,,,,
mengembalikan,nguliang,,,,,,,,,
mengerikan,mengerikan,,,,,,,,,
menghancurkan,menyahin,,,,,,,,,
menghargai,ngargain,,,,,,,,,
menghindari,ngindarin,,,,,,,,,
mengusir,ngusir,,,,,,,,,
mengutuk,mastu,,,,,,,,,
meninggal,seda,,,,,,,,,
meningkatkan,ningkatin,,,,,,,,,
menolak,nulud,,,,,,,,,
menunggu,ngantosin,,,,,,,,,
menurunkan,nuunin,,,,,,,,,
menyadari,inget,eling,,,,,,,,
menyalahkan,melihang,nyalahang,,,,,,,,
menyambut,nampi,,,,,,,,,
menyebabkan,ngaenang,nyebabang,,,,,,,,
menyerang,nyerang,,,,,,,,,
menyeret,nyeret,,,,,,,,,
menyesatkan,malingang,,,,,,,,,
menyita,nyita,,,,,,,,,
meragukan,sangsaya,,,,,,,,,
meruntuhkan,ngulungang,,,,,,,,,
minta,nagih,ngidih,nunas,,,,,,,
minta maaf,nagih pelih,ngidih pelih,,,,,,,,
miskin,lacur,tiwas,,,,,,,,
moga,mogi,,,,,,,,,
muda,truna,,,,,,,,,
mudah,aluh,,,,,,,,,
muka,mua,,,,,,,,,
mulia,pradnyan,,,,,,,,,
mundur,kirig,,,,,,,,,
murah,mudah,,,,,,,,,
murka,ngerebeda,,,,,,,,,
musuh,musuh,lawan,,,,,,,,
nanti,benjep,enjep,,,,,,,,
nekat,nekat,,,,,,,,,
neraka,neraka,,,,,,,,,
ngeri,ngeri,,,,,,,,,
ngerti,ngerti,,,,,,,,,
nilai,biji,,,,,,,,,
oke,oke,,,,,,,,,
oleh,olih,baan,,,,,,,,
orang bodoh,nak lengeh,,,,,,,,,
pada,antuk,,,,,,,,,
padat,padet,,,,,,,,,
pahlawan,pahlawan,,,,,,,,,
palsu,palsu,,,,,,,,,
panas,kebus,,,,,,,,,
panik,panik,,,,,,,,,
panjang,lantang,dawa,,,,,,,,
pantat,jit,,,,,,,,,
parodi,bebanyolan,parodi,,,,,,,,
pasti,seken,pasti,,,,,,,,
pecah,belah,,,,,,,,,
peduli,rungu,,,,,,,,,
pelaku,pelaku,,,,,,,,,
pelaku kejahatan,pelaku kecorahan,,,,,,,,,
pembela,ane mela,,,,,,,,,
pemberani,ane wanen,,,,,,,,,
pemberontakan,pemberontakan,,,,,,,,,
penangkapan,penangkepan,,,,,,,,,
pendukung,ane nukung,,,,,,,,,
penembakan,pembedilan,ane nembak,,,,,,,,
pengecut,pengecut,,,,,,,,,
pengunjung,pengecut,,,,,,,,,
penjara,penjara,,,,,,,,,
penting,penting,,,,,,,,,
penuh,penuh,pul,,,,,,,,
penularan,penularan,,,,,,,,,
penyelamat,juru selamat,,,,,,,,,
penyelidikan,penyelidikan,,,,,,,,,
perampok,maling,begal,,,,,,,,
perang,yudha,,,,,,,,,
perasaan,perasaan,,,,,,,,,
percaya,percaya,,,,,,,,,
perdamaian,perdamaian,,,,,,,,,
peringatan,peringatan,,,,,,,,,
perjuangan,perjuangan,,,,,,,,,
pertanyaan,petakon,petaken,,,,,,,,
pertempuran,pertempuran,,,,,,,,,
pikir,manah,,,,,,,,,
pintar,dueg,ririh,cacep,,,,,,,
populer,terkenal,,,,,,,,,
positif,positip,,,,,,,,,
potong,getep,,,,,,,,,
puja,puja,,,,,,,,,
puji,puji,,,,,,,,,
pukul,antem,gebug,,,,,,,,
pulih,segeran,dadian,,,,,,,,
pura,pura,,,,,,,,,
pusing,pengeng,puruh,,,,,,,,
racun,cetik,,,,,,,,,
rahmat,sweca,,,,,,,,,
rampas,begal,,,,,,,,,
ras,ras,,,,,,,,,
raya,gede,ageng,,,,,,,,
rela,sadia,,,,,,,,,
rindu,iseng,kangen,,,,,,,,
runtuh,ulung,,,,,,,,,
sadar,inget,eling,,,,,,,,
saham,saham,,,,,,,,,
sakit,gelem,sakit,,,,,,,,
salah,pelih,,,,,,,,,
salam,salam,,,,,,,,,
salut,salut,,,,,,,,,
sama,patuh,pateh,,,,,,,,
samping,sisi,,,,,,,,,
sangat,sajan,ajan,gati,,,,,,,
santai,santai,,,,,,,,,
sapa,sapa,,,,,,,,,
saran,saran,,,,,,,,,
sayang,sayang,,,,,,,,,
sebab,angen,,,,,,,,,
sebut,orang,sebut,,,,,,,,
sedih,sedih,,,,,,,,,
segan,segan,,,,,,,,,
selamat,rajaheng,,,,,,,,,
selesai,pragat,suud,,,,,,,,
semangat,semangat,,,,,,,,,
sembunyi,mengkeb,,,,,,,,,
semoga,dumogi,,,,,,,,,
sempat,sempat,,,,,,,,,
senang,demen,seneng,kendel,liang,,,,,,
sendiri,pedidi,,,,,,,,,
senjata,senjata,,,,,,,,,
senyum,kenyem,,,,,,,,,
seperti,sekadi,,,,,,,,,
sepi,sepi,ning,,,,,,,,
seragam,seragam,,,,,,,,,
seram,serem,,,,,,,,,
serang,serang,,,,,,,,,
serangan,serangan,,,,,,,,,
serikat,sekaa,,,,,,,,,
siap,sedia,sayaga,pragat,,,,,,,
sigap,sigap,,,,,,,,,
silahkan,rarisang,,,,,,,,,
simpati,simpati,,,,,,,,,
simpatik,simpatik,,,,,,,,,
solidaritas,solidaritas,,,,,,,,,
sopan,sopan,,,,,,,,,
stres,stres,,,,,,,,,
striker,striker,,,,,,,,,
suap,suap,,,,,,,,,
suka,demen,,,,,,,,,
sulit,keweh,,,,,,,,,
super,super,,,,,,,,,
surga,suarga,,,,,,,,,
susah,keweh,sukeh,,,,,,,,
tabah,tegteg,,,,,,,,,
tabrak,tabrak,,,,,,,,,
tahan,tahan,taenang,,,,,,,,
tahanan,tahanan,,,,,,,,,
tak kalah,sing kalah,,,,,,,,,
takut,getap,takut,jejeh,,,,,,,
tanggung jawab,tanggung jawab,,,,,,,,,
tangis,eling,,,,,,,,,
tangkap,ejuk,dakep,,,,,,,,
tantangan,tantangan,,,,,,,,,
tanya,takon,taken,,,,,,,,
tegang,kenyat,tegang,,,,,,,,
tegas,teges,,,,,,,,,
tembak,medil,nembak,,,,,,,,
tempur,tempur,,,,,,,,,
tenang,tenang,,,,,,,,,
tenggelam,tenggelam,,,,,,,,,
tentang,antuk,,,,,,,,,
tentu,pasti,tetep,,,,,,,,
teramat,sajan,sanget,gati,,,,,,,
terbesar,paling gede,,,,,,,,,
terbunuh,kematiang,,,,,,,,,
terganggu,kauyak,keaduk,,,,,,,,
tergantung,kagantung,,,,,,,,,
teriak,suryak,,,,,,,,,
teriakan,suryakan,,,,,,,,,
terima,nerima,,,,,,,,,
terima kasih,matur suksma,,,,,,,,,
terimakasih,matursuksma,,,,,,,,,
terkejut,tengkejut,,,,,,,,,
terkena,kenen,kenin,,,,,,,,
terluka,metatu,,,,,,,,,
teror,teror,,,,,,,,,
terpengaruh,kapengaruh,,,,,,,,,
tersangka,tersangka,,,,,,,,,
tersinggung,tersinggung,,,,,,,,,
tertarik,mekedeng,,,,,,,,,
tertentu,tertentu,,,,,,,,,
tertinggal,mekalin,makutang,,,,,,,,
tidak,sing,tusing,,,,,,,,
tidak aman,tusing aman,sing aman,,,,,,,,
tinggal,kalin,nengil,kutang,,,,,,,
tingkat,undag,tingkat,,,,,,,,
tragedi,tragedi,,,,,,,,,
trauma,trauma,,,,,,,,,
tubuh,raga,awak,,,,,,,,
tuduhan,tuduhan,,,,,,,,,
tukang jualan,dagang,,,,,,,,,
tumpas,tumpas,,,,,,,,,
tunda,tunda,,,,,,,,,
tunggu,antos,,,,,,,,,
turun,tuun,,,,,,,,,
tutup,tekep,,,,,,,,,
uang,pis,,,,,,,,,
untung,bati,,,,,,,,,
utuh,tileh,,,,,,,,,
wajib,wajib,sepatutne,,,,,,,,
waspada,waspada,,,,,,,,,
wow,wow,,,,,,,,,
ya,nggih,inggih,ae,,,,,,,
yakin,seken,,,,,,,,,
