id,lang,source,target
13,bugis,"Waktu itu ke sini pesan nasi goreng dan kentang goreng, nasi gorengnya semua suka. Kentang gorengnya enak banget, dan presentasinya bagus. Keluarga bilang kopinya enak. Hal yang sangat baik di sini adalah tempatnya luas dan yang di luar bisa lihat pemandangan dusun bambu, tapi pelayanannya tidak cepat sehingga saya harus bertanya beberapa kali tentang pesanan saya. Harganya cukup mahal, namun karena makanannya enak semua jadi terbayarkan. Tidak perlu pikir dua kali jika mau ke tempat ini lagi.","Riolo ro mai wettu laoki okkoe anroangge, massuroanggi wette nanre sibawa wette lame-lame, napoji maneng taue wette nanre na. Makko topa wette lame-lamena maka kanja. Makkadai sumpuloloe marasa kopi na. Iyaro kaminang makanja okkoe nasaba maloang i anroanna na mabello lairita dusun bambu, de mi na sitta pole yassuroangnge iyanaro passabari mallao lisu ki mattunangngi purae yassuroang. Masoli soli topa ellinna, nala deceng malunra' moi anre-anrena jaji sicoco' mo isedding. De' to na parellu mappikkiri bekka dua ko meloki lisu paemeng lao okkoe."
978,bugis,"Nasi goreng thailand di harga 35 ribu, polos, hanya ada suir ayam sedikit. Seafoodnya tidak ada.","Nanre wette thailand ellinna 35 sebbu, polos, engkami bawang cebbi' manu' na cedde'. Seafood na deggaga."
570,bugis,"Seperti yang kita tahu, brownies yang asli dari amerika adalah kue bantat yang memang berwarna cokelat. Toko amanda mengkreasikan brownies dengan memasaknya secara mengukus. Brownies kukus ini sama sekali nggak banget. Teksturnya malah sama dengan bolu biasa. Jadi menurut saya, ini bukan brownies.","Pada iya yisseng manengnge, brownis iya aslinna pole amerika iyanaritu beppa bantat iya warnana masikola'. Toko amanda nakkibuai i brownis e na nasui nappa napellai. Brownis pellae na pada ko deggaga tongeng. Tadangenna padami sedding yako bolu biasa mi. Jaji ko iya', iyewe tennia brownis."
489,bugis,"Jika datang ke restoran ini sangat cocok pada sore dan malam hari, membawa pasangan untuk menikmati makan malam yang romantis dan pemandangan yang sangat menakjubkan","ko laoki okko restorang e, sicoco' ladde ko esso na wenni, bawaki rangengta pacobai anre wenni sipa'dua na pakkita mata makessing"
862,bugis,"Pengalaman pertama cukup mengesankan karena cukup kaget ternyata setelah selesai memesan makanan, salah satu staf memberikan daun pisang ke meja saya bukan piring atau sendok, jadi jika makan di sini bersiaplah untuk makan menggunakan tangan karena kita akan merasakan sensasi yang unik ditambah alas makannya daun pisang.","Pangalamang pammulangnge mapparingngerrang sa nasaba' maselengnga' puraku massuroang anre-anre, bara siddinna pajjama e mabbere daung loka okko mejakku tennia penne yaregga sinru', jaji narekko manreki' okko e massadia ki' manre pake lima nasaba' maeloki' pirasai aga ga silaingeng laitambah i pallapi' anrewe pake daung loka."
774,bugis,Salah satu area kuliner yang cukup menggugah selera. Namun jadi bingung juga milihnya. Akhirnya ku coba kerak telur dan mie kocok sembari mendengarkan pertunjukan musik dengan lagu-lagu nostalgia barat. Cukup direkomendasikan.,Sala siddi anroang manre mappenre' cinnae. Tapi malasa ulu ki pitte i. Mancajiwi lau pirasai kerak tello sibawa mie gottang na na tamattangang to marengkalinga akkatitang musi' iya macculeiwi elong kelong bara' riolo. Makessing siseng yajjulluang.
950,bugis,Untuk memastikannya ibu bisa datang ke kantor cab bank mandiri tersebut pada hari dan jam kerja untuk penukaran uang.,Ko meloki pannessai Indo' laoki' okko kantoro' cabang bank mandiri e ro ri esso sibawa tette' ajjamang e massele dui.
614,bugis,"Naik kereta jayabaya malang - jakarta berhenti di gubeng, tiket 35 ribu plus asuransi 6 ribu via traveloka","menre' kareta jayabaya malang- jakarta leppang okko gubeng, tike'na 35 sebbu lengka'ni asuransinna 6 sebbu pake traveloka"
569,bugis,Dpr memberi apresiasi atas keikutsertaan perempuan pada pilkada 2018.,Dpr mabbereng apresiasi nasaba' macciona makkunrai e ri pilkada 2018
666,bugis,"Saya datang untuk makan malam bersama keluarga. Ini pertama kali saya ke sini. Kondisi tidak terlalu ramai. Untuk interior, agak kotor menurut saya. Adanya remah-remah bekas makanan di lantai dan meja, sepertinya tidak dibersihkan secara sempurna. Untuk rasa makanan, standar, tidak terlalu istimewa.","engkaka manre wenni sibawa sumpu loloku. bunge' engkaku lao okkoe. detto na maroa ladde'. ko warang paranna, macarepa usedding. mega aroppo bekas pakkanreang okko tembo' sibawa mejang e. pada ko de' na paccingi makessing i. ko rasana, standar, de'na makanja' ladde'"
965,bugis,"Tolong bilang ke anggota dewan jangan lupa revisi perppu ormas dan ingatkan janjinya kalau perppu tidak direvisi, berbagai elemen masyarakat akan mengeluarkan sikap.","Tabe' tapodangngi lao okko anggota dewang e aja nallupai revisi perppu ormas sibawa peringngerrangi jancinna narekko perppu e de narevisi i, Sininna taue pole masyaraka' e meloi mappassu gau'."
486,bugis,Keripik singkong itu makanan ringan terenak dan tepat buat menemani waktu tugas,karoppo' lame aju e ga'de paning malunra' na si coco' ipasibawang jama tugas e
545,bugis,"Batagor dan siomay kingsley ini tidak mempunyai cabang di tempat lain. Makanannya enak, terutama batator dan siomay serta basonya dan tidak pakai pengawet. Dan jika ingin buat oleh-oleh ada paket yang bisa dibawa pulang. Dipertahankan lagi kualitasnya.","Batagor sibawa siomay kingsley e we de nappunnai cabang okko anroang laeng e. Anre-anre na malunra', utamana batagor sibawa siomay makkotoparo basso na nappa de napake pappatahang. Narekko maelo ipancaji oleh-oleh engka pake' iya wedding e laibawa lisu. Tapakkoro terru i kulaitas na."
707,bugis,"Jangan pernah pesan melalui layanan ini ya teman-teman. Mengecewakan! Villa -nya kotor, semua peralatannya tidak layak pakai","Aja' engka ta massuroang pake iyye layanang e anggota nah. Mappaja nyawa! Villa na macarepa, sininna agaganna de na coco' lai pake"
514,bugis,"Pendaftaran mulai esok, kementerian kominfo buka beasiswa pelatihan digital untuk 1.000 orang","Pendaftarang e mappammula baja, kementrian kominfo mabbukka beasiswa pelatihan digital lao okko 1.000 tau e."
855,bugis,"Sebagai netijen yang baru april lalu piknik ke toba, hanya mau bilang bahwa benar banyak hal yang mengecewakan dari sistem pariwisata di sana. Parapat -nya kotor, susah cari akomodasi yang benar-benar bagus, agen transportasi tidak profesional, pokoknya tidak direkomendasikan pergi ke parapat.","Na iya' netijen baru ka' na ri wettu april labe' e jokka ka lao toba, maelo ma' pau i makkada tongeng maega aga-aga mappasara nyawa pole okko sistem pariwisata e okko ro. Parapat -na macarepa, mawatang sappa anroang iya makae kanja', ageng transpotasi na de na profesional, de siseng na coco' yajjulluang lao okko parapat."
412,bugis,Kotor banget dan tidak di hiraukan oleh pelayan restoran. Mengecewakan sekali pelayanannya!,Macarepa ladde' na detto na jampangiki pelayanna. Maka ja' ladde pangadarenna!
590,bugis,"Tempatnya menurut saya biasa saja, kurang bersih. Makanannya pun biasa saja.","Anroanna ko iyya usedding mabiasa mi, kurang mapaccing. Anre-anrena aga mabiasa mi"
456,bugis,"Untuk usaha yang dikeluarkan ke tempat ini hasilnya biasa-biasa saja. Yang mengecewakan adalah kualitas makanannya. Makanan hanya sekedar masak saja. Untuk kelas kuliner bandung yang enak-enak, ini mengecewakan. Ada karcis masuk per orang 10.000 dan mobil 15.000.","Yako laiyitai usaha laipassue e lettu' okkoe hassele' na mabiasami. Iya mappasara nyawae iyanaritu akanjakenna anrewe. Anrena pada ko assala lainasu mi. Yako lai yitai akanjakenna anre-anre okkoe bandung , mappasara nyawa sa iyye. Engka tike' tama tungke' tau 10.000 sibawa oto 15.000."
467,bugis,Saya sekeluarga sedang cari tempat makan habis nonton. Kami bosan makan di resto / kafe di mal. Tiba-tiba terlihat resto di kanan jalan. Sudah lama kami tidak makan kari. Mampirlah kami ke resto yang tergolong kecil hanya 9 meja. Ternyata enak tempat dan makanannya.,"iyya' sibawwa sumpu loloku massappa onroang manre purata manontong. cau manenni manre okkko resto / kafe okko mol e. tappa lai yita bawang resto okko kanang laleng e. mettani de' to lao manre okko e. leppangni okko resto mabiccu e, 9 mi mejanna. makanja' pale onroanna sibawa anre-anrena"
852,bugis,Kopi starbucks kenapa bisa enak banget sih,Kopi starbucks e manengka malunra' ladde' dih
861,bugis,"Katanya di sana akan dibangun transmart, di sebelah bangunan itu.","Naseng taue okkoro melo laipatettong transmart, siwali' na iyaro bangunang e."
628,bugis,"Sungguh pengalaman unik, makan di tengah sawah di antara padi yang hampir menguning. Dengan pilihan menu yang variatif, penyajian yang menarik dan menggugah selera.","tongengpa de'gaga padanna rasana, manre tengngana galung engkae ase ceddepi na maridi. mega rupanna pakanreanna, pattale'na makessing na mappakacinna"
181,bugis,"Makan bersama dengan para sistah beberapa waktu yang lalu, tempat nyaman, enak buat nongkrong, pelayanan bagus. Dah beberapa kali makan di sini.","Manre sibawa padakkunreang ku maneng siaga essona labe' e, anroanna manyameng, makessing yonri cado'-cado', pangaderenna makanja. Bekka siagani ta manre okkoe."")"
208,bugis,"Tempat oleh-olehnya lengkap dan cukup nyaman, mudah dijangkau, harganya terjangkau, serta pelayanannya ramah","onroang ole-olena lengka' na menyameng topa, ma gampang lae runtu' na masempo  topa ellianna, mabessa toni pelayanna"
122,bugis,"Hai eviana, mohon maaf atas ketidaknyamanannya. Untuk kontak dari indosat dapat mengakses tautan ini: Silakan pengecekan ya. Terima kasih. Erf","Tabe' eviana, tamillau dampeng nasaba' maja tasedding. Yako kontak pole indosat wedding napakei iya e tautang e: Tabe' taparessai na, Terima kasi. Erf"
655,bugis,Menunya indomie sama roti bakar. Untuk tempat sama seperti cabang yang lainnya nyaman buat kumpul. ,menuna indomie sibawa tuni roti. ko onroang pada mo cabang laengnge manyameng lae paki sikumpulu
182,bugis,"Sambal dengan daun serawung, tomat, dan cabe rawit. Rasa sambal ini yang membuat kota di garut yang namanya cibiuk jadi terkenal. Sambal ini bisa dinikmati dengan gurame goreng ataupun dengan ayam goreng. Rasanya sangat enak. Selain di lengkokng cibiuk juga memiliki banyak cabang","Sambala' pakewe daung serawung, lambace, sibawa ladang renni'. Rasana sambala'e pancajiwi kota okkoe garut iyaro asnena cibiuk mancaji maroa. Iye sambala' e sikenangeng yako laipasianta' i sibawa gurame wette yaregga manu' wette. Rasana maka lunra'. Saliwenna ri lengkokng ri cibiuk aga maega to cabang na."
316,bugis,Saya sudah konfirmasi ke pihak gramedia tapi dilempar-lempar tak ada kejelasan. Pihak gramed sampai spv di outlet tersebut saling lempar dan menyebut tidak ada promo. Kecewa dilempar-lempar begitu,Purani lau akkutanang lao okko pajjamana gramedia tapi lairempe'-rempe' mi' deggaga manessa. Pajjamana gramedia lettu' spv okko outlet na siddempe'-dempe' mi sibawa napau makkada deggaga promo. Masara nyawa lairempe'-rempe' makkoaro
216,bugis,"Selamat siang, jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali. Terima kasih zan",salama' esso. ko engka laingnge melo ta pakkutanang pak wedding siseng tapodangnga' pemeng. Tarima kasi' zan
865,bugis,"Menurut kami tempat ini biasa saja tidak ada atraksi atau pemandangan yang menarik dengan harga tiket 10000 / orang, kalau pemandangan gunung ya memang sudah seharusnya karena berada di daerah tinggi. Untuk wisata kuliner juga tidak terlalu banyak pilihan seperti tempat yang satu lagi.","Ko idi' maneng iyae anroangnge mabiasami nasaba' deggaga akkatitang yare' ga pattiroang makae kanja' na ellinna tike' e 10000 / tau, yako pattiro bulu na memeng sa sitongenna engka nasaba' okkoi anroang matanrewe. Yako wisata anre na detto na maka ega appittereng pada anroang siddie laengnge."
894,bugis,"Saya sudah menjadi pelanggan madtari sejak tahun 2002, saat itu masih berupa warung tenda kecil yang sangat ramai malam hari. Beberapa tahun silam menempati bangunan yang permanen, sejak itu saya merasa kualitasnya agak menurun dibandingkan dengan saat di warung tenda. Yang jelas, harga naik cukup signifikan, dibandingkan warung serupa, mungkin lebih mahal.","Iya mancaji pangelli tette' na madtari sipongenna taung 2002, iyaro wettu e warung tenda biccu mi tapi maroa ri weetu wenni wi. Siaganna mani taung labe' e nappai nonri bangunang mattette' e, sipunge' naro iya pirasai akanjakenna pede' no i yako laipasibandingngi wettunna warung tenda mopi. Iya manessae, ellinna menre' ladde' yako laipasirekeng i warung laingnge pada-padanna, nulle lebbi pi solina."
329,bugis,"Komentar pertama sudah pasti venue yang kece, pelayanan ramah sekali, dan untuk menu yang dipilih adalah ikan bakar dan sop buntutnya yang aku kasih nilai 4 tapi buat es buah itu aku kasih nilai 5 ya!","Pau kaminang pammulangnge manessa makkada anroang makae kanja', pangaderenna maka bessa, sibawa menu iya ipitte e iyanaritu tunu bale sibawa nasu so' buntut na iya warengngi nomoro' 4 tapi yako es buah na iyaro warenggi nomoro' 5 nah."
169,bugis,"Di restoran ini makanan yang disediakan banyak sekali dan harga cukup terjangkau, suasana yang enak dan nyaman","okko restorangnge we anre-anre iya napassadia e maka ega na masempomi ellinna, suasanana makanja' na mappanyameng"
374,bugis,Aku iri melihat kalian yang bisa menemukan kebahagiaan.,Masiri ati ka mitaki' maneng taulle runtu' akkasennangeng
558,bugis,Habis beli pulsa mau daftar paket internet gagal terus dan suruh mengulang terus di 363 dan tetap tidak bisa,Pura melli pulsa maelo daftar pake' interne' de nattuju terru sibawa nasuro laiyulangi matterru okko 363 na tette' i de nullei
776,bugis,"Tempatnya sangat bagus apa lagi malam hari dihias dengan lampu-lampu, sangat romantis. Cocok buat pasangan. Jauh dari keramaian. Udaranya sangat dingin. Kita dapat melihat keindahan kota dari atas.","onroanna makanja' ladde' apalagi ko mawenni engka lampu-lampuna, malebbi ladde'. sicoco' ko sibawaki rangetta. mabela pole kotae. macekke anginna. weddingki mita kanja'na kota pole yase'"
56,bugis,"Makanannya enak enak dan eye catching untuk di foto, suka. Tetapi minumannya juga enak dan tempatnya nyaman untuk kumpul kumpul dengan teman.","Anrena anrena malunra' lunra' na situju mata ladde' i laifoto, makanja. Iyamiro nasaba mappasianta' to minumanna na manyameng topa laiyonri sipulung pulung sibawa anggotae."
529,bugis,"Ini kali kedua kunjungan saya. Semua makanan yang saya coba enak-enak, dan tempatnya masih semenawan dulu. Tidak pernah menyesal makan di sini.","Iyewe bekka dua ku laome jokka. Sininna anre-anre iyae laupirasai e malunra' lunra', sibawa anroanna pada mopi gellona riolo. De nengka wassesse' kale manre okkoe."
676,bugis,"Makanannya smoked chicken dan cheese sandwich, minumannya jus. Lumayan pas dan enak. Tempatnya memang enak buat yang ingin suasana hening santai jauh dari kebisingan.","Anre-anre na smoked chicken na cheese sandwich, inunna jus. Pas na malunra. Onroanna makanja' memeng ko meloki suasana mamekko e mabela pole agaga rukka e."
312,bugis,Obat tanpa resep sebaiknya dihindari ibu menyusui,Pabbura iya de napake resep makessing ko nawelai indo' mappasusue
568,bugis,"Semakin banyak tahu, semakin cemburu.","Pede' maega laiyisseng, pede' mappangimpuru."
454,bugis,Karyawan malas untuk apa kasih cuti. Bisnis lagi jelek malah mau foya foya. Mikir dong!,Pajjama kuttu melo yaga yareang i cuti. Maja i jama-jamang manengka melo lao foya-foya. Appikkiri' ko!
487,bugis,"Tempat yang berdampingan dengan air sungai dan rimbunnya pepohonan dan makanan yang lezat membuat betah dan cocok untuk beristirahat, berbagai jajanan juga tersedia di tempat ini, hawanya juga sejuk.","onroang sideppe salo sibawa ale' na malunra' pakkanreanna na pa kanja' nyawata si coco' topa lai pake tudang-tudang, mega rupanna ga'de okko onrowange, makessing aga udarana"
621,bugis,"Tolong ya minimal, demi kemudahan nasabah agar di dalam stasiun tigaraksa diberikan mesin atm bni","tabe' cedde' dih, nara' magampang nasabah okko laleng stasiung tigakarsa yareangngi mesing atm bni"
820,bugis,"Kupat tahu gempol merupakan salah satu kupat tahu legendaris. Tempatnya tidak terlalu besar tetapi cukup mencolok dengan warna merahnya di pertigaan pasar gempol. Porsinya pas banget untuk menghilangkan lapar. Ciri khas dari kupat tahu ini adalah tahunya yang lembut dan kenyal serta kuah kacangnya pas di lidah, dipadu dengan lontong, tauge dan kerupuk merah. Enak sekali.","Kupat tahu gempol mancajiwi bara siddinna kupat tau legendaris. Anroanna de' to namaloppo ladde' tapi manessa ladde' i nasaba' macella' i pita warna na okko pakkatellu pasa gempol. Porsinna sikanangeng ladde' lau okko tau maliwaseng e. Akanjakenna iye kupat tahu e nasaba' tahu na malemma' sibawa makennye na duro canggoreng na pas okko lilla e. Lai pasibawangngi lontong, tauge sibawa karokko' cella. Malunra' ladde'."
44,bugis,"Wah sama seperti saya ini mas barusan, paket freedom l saya belum habis tapi sudah dibebankan tarif internet perlu sampai pulsa sekitar 40 ribu saya disedot perampok","Pada tongeng iya' silalona sappo, iyaro pake' freedom I ku depa nacappu na laisinge'na tarif panga."
766,bugis,Rumah makan ini memang tergolong murah bila dibandingkan dengan rumah makan sejenisnya. Namun makanan yang disediakan biasa saja tidak ada yang istimewa. Sebagian besar makanannya hanya ikan atau ayam dengan cara masak digoreng. Bisa dibilang menu makanannya tidak ada variasi sama sekali.,Onroang manrewe iyye sitongenna masemponi yaseng ko laipasibali onroang manre pada-padanna. Iyamiro nasaba pakkanreang napassadia e biasa maneng mi detto gaga istimewa. Megangngi pakkanreangna bale mi are' ga manu' lae wette' e. Wedding sa yaseng makkada anre-anrena degaga variasinna cedde' mo.
401,bugis,"Kamar mandi jauh dari layak, untuk cuci tangan tidak disediakan sabun.","kamara' mandi mabela pole kanja', onroang abbisang limanna de' na passediai sabung"
537,bugis,"Suasananya cocok bagi semua orang, baik anda yang ingin menyendiri, bersama keluarga, maupun dengan teman-teman dekat bertukar cerita","peneddingenna sikenangeng maneng lao okko rupa taue, namo idi' yako meloki' tudang cadiddi, sibawa sumpuloloe, yaregga sibawa anggota-anggota mareppe e sittukara' carita"
733,bugis,Bakso favorit kami sekeluarga. Rasanya gurih dan super enak. Ditemani dengan es jeruk dan kerupuk putih. Super yummy deh. Harga sangat terjangkau. Lokasi masuk gang kecil tapi mudah ditemukan karena banyak orang yang tahu di lokasinya. ,basso lae poji e idi sisumpu lolo. manyameng na malunra' ladde. lae pasibawasi lemo ese' sibawa karoppo pute. malunra' ladde je'. masempo ellinna. lokasina tamasi lorong biccu tapi magampang mo lae runtu nasaba maega tau missengngi onroanna
717,bugis,"Tidak enak makan di restoran, tidak bisa minta kuah opor ayam dikit seperti di warteg.","de'na malunra' manre okko restorang e, de'na weddingki millau duro opor manu pada ko warteg e"
298,bugis,Meningkatnya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotifnya.,Menre' na presentasi pangillauang ride sharing pancajiwi toyota macapa' mappassu dui lettu $1 miliar lao okko grab bare' salama' i bisnis otomotifna.
124,bugis,"Pemandangan kota bandung yang indah dapat disaksikan dari sierra kafe lounge. Ada dua pilihan tempat, bisa dalam ruangan maupun di luar. Tempat yang romantis cocok untuk berduaan dan cocok juga buat kumpul bersama teman-teman sambil melepas lelah, karena udaranya sejuk dan menyegarkan. Makanan yang disediakan juga lezat dan banyak pilihan. Ada masakan indonesia, asia, bahkan eropa / makanan barat.","
Pattiroanna kota bandung iya makae bello yulle mita pole sierra kafe lounge. Engka dua appittereng anroang, wedding ilaleng makkotoparo isaliweng. Anroang iya romantis e sikanangeng lai yonri sippaddua sibawa sikanangeng to yonri sikkumpulu' sibawa anggota-anggotae mabbura tekko, nasaba akkinyawangeng e maccekke' na mappesennang. Anre-anre ipassadiae malunra topa sibawa maega appitterengenna. Engka nasu-nasu indonesia, asia, makkotopa eropa / anre-anre bara'"
364,bugis,Rumah itu memiliki pagar besar berwarna hitam.,Bolae iyaro mappunnai palla' loppo makae bolong
793,bugis,"Restoran unik, di mana tidak disediakan piring, untuk makan menggunakan alas daun pisang. Makanan cukup enak.","restorang de'gaga padanna, de'gaga napasediangngi penne, ko meloki manre pakeki daung loka. pakkanreanna malunra' sah"
18,bugis,Ayah saya merupakan seorang pegawai net tv,Ambo' ku iyanaritu pajjama okko Net TV
622,bugis,Indomie banyak ditemukan di warung-warung terdekat.,Indomie maega lae runtu okko warung-warung macawe' e.
224,bugis,Sulit sekali mengerti orang yang merasa selalu benar,maka ladde sussa lai yisseng tau tori naseng alena coco'
393,bugis,Mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie,Mannippi laisuro sappa sikola' sibawa gordon ramsay eh mancaji sigarui sibawa durona indomie e
158,bugis,"Iya sih mi sedap isinya lebih banyak, tapi soal rasa kalah jauh sama yang lain","Iya si ro mi sedap e ise'na lebbi eganna, tapi yako persoalang rasa mabela laikala sibawa laingnge"")"
741,bugis,"Wah enak banget, sate yang nikmat bumbu yang pas, rasa yang pas dan daging yang segar, hingga menghasilkan sate yang benar benar mantap. Pelayanan yang ramah. ","wah malunra' ladde, sate malunra pake bumbu pas, rasana pas nappa dagingna baru, mancajini sate malunra' tongeng. pelayananna maka to bessa"
318,bugis,Waktu datang ke sini sedang bukan musim stroberi jadi pada kecil-kecil dan tidak bagus. Jadi cuma ambil seadanya saja. __sad__.,Wettunna lao okkoe mattangangngi tennia wettu stroberi jaji mabiccu maneng mopi sibawa de na makanja. jaji laiyala bawangmi engkae. _sad_
51,bugis,"Peresmian pengoperasian kereta api bandara oleh presiden ri dengan simbolis, penekanan tombol sirine yang menyuarakan genta, didampingi oleh menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, dan dirut railink","Paccera' appajokkanna kereta api bandara e okko presiden ri mappabbunge', appatenrekeng oni sirine iyae mappassadda genta, laisibawanggi okko menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, sibawa dirut railink"
817,bugis,Masakan restoran ini rata-rata tidak enak.,Nasu-nasunna iya e restorangnge maegangngi de na malunra'.
52,bugis,"Cocok untuk makan malam romantis dengan pasangan ketika merayakan momen berdua, makanannya enak dan berkelas.","Sikanangeng iyako manre wenni cenning i sibawa balitta ko meloki tudang sippaddua, anre-anrena malunra' na makessing."
935,bugis,"Batagornya enak, mi nya enak. Ada aneka makanan yang bisa dicicip di satu tempat, apalagi sekarang tokonya sudah direnovasi jadi bagus. Ada musala. Area oleh-oleh banyak pilihan. ","Batagor na malunra', mi na malunra'. Engka maddupa-dupang anre iye wedding e laipirasai ri siddie anroang, naekkiya makkokkoe toko na purani ipakanjaki mancajiwi makanja. Engka musala. Anroang oleh-oleh na maddupa-dupang topa."
607,bugis,"Baru pakai berapa hari langsung hang, power bank tidak bisa di pake apa-apa. Harus bawa ke tempat servis.",nappai siang esso lai pake tappa hang ni. power bank de nullei lai pake maga-maga. wedding ni lae bawa lao onroang servis e
572,bugis,"Restoran yang memiliki pemandangan yang bagus, jika ke sini pada malam hari carilah tempat duduk di luar ruangan, maka kalian akan melihat disetiap meja lampu lampu yang menyala, makanan yang kami pesan adalah sup krim dan coklat hangat sangatlah enak dan lezat pas dengan cuacanya yang dingin","Restorang iya punnae pattiroang makae kanja', yako tellao okko e ri wettu wenniwi sappaki anroang tudang isaliwenna ruangeng e, na taitai tu ri tungke' mejang lampu lampu tali tuo, anre-anre iya yassuroangnge iyanariyu so' krim sibawa sikola' pella maka kanja sibaw malunra sikenangeng sibawa appeneddingeng macekke' e"
193,bugis,Tempatnya sangat romantis dan nyaman. Dengan suasana yang sangat nyaman dan pelayanan yang baik. Makanan sangat enak dengan harga yang reasonable. Sangat ingin kembali ke sini menikmati suasana sorenya. Secara keseluruhan baik sangat bagus!,Anronna maka bello na manyameng. Iya topa appeneddingeng iya makae nyameng sibawa pangaderenna maka e kanja'. Anre-anre we maka lunra' na ellinna iya tamae akkeleng e. Melo ladde' lisu laome pemeng pirasai wettu arewenna. Ko laiyakkamanengi wi makessing maka kanja'!
41,bugis,"Makanan court dengan banyak penyewa, banyak pilihan. Cocok untuk anak muda yang ingin nongkrong berkelompok sambil makan - minum sesuai selera masing-masing. Parkir sangat luas.","Anre-anre balu' iya maegae passewana, mega rupanna. Sikenangeng sibawa kalloloe iya meloe tudang-tudang sipulung manre-minung sikennae sibawa naelorengnge bara siddinna. Parkir maka loang."
977,bugis,"Terima kasih bang atas apresiasinya. Semoga beliau segera menemui wakil kami, korban phk sepihak freeport. ","Terima kasi' daeng nasaba appojingetta'. Tenna podo alena masija naewa sirruntu' wakkele' ta maneng, korbang phk sepihak na freeport."
290,bugis,"Hampir lebih 5 kali saya ke sini. Dim sumnya yahud dan harganya terjangkau banget. Tempatnya asyik dan sangat nyaman. Pelayannya ramah walaupun kita cuma berdua dan makan tidak banyak jenisnya. Pokoknya rekomendasi banget, bila mencari dim sum atau shabu di balikpapan.","Meloni lebbi bekka 5 ka lao okko e, Dim sum na malunra' ladde sibawa ellinna masempo topa. Anroanna makanja na manyameng. Pajjamana mabessa namo sippadduami na detto na maega rupanna anreta. Pokokna lao laloki okko e. ko meloki sappa dimsum are'ga shabu okko balikpapan."
123,bugis,"Tempatnya menyenangkan, santai, dan sangat mudah ditemui, karena bersebelahan dengan swalayan lotte mart","Anroanna mappenyameng, matennang, sibawa magampang ladde' mo lairuntu', nasaba mabbali anroang moi sibawa swalayan lotte mart"
404,bugis,KIPP menerima banyak laporan terkait adanya pelanggaran pada pilkada 2018.,KIPP runtu' mega laporang engka to mappasala okko pilkada 2018
