id,text,label
486,Keripik sela nike ajengan sane ingan tur jaen lan cocok kaanggen nimpalin pas galah nugas,positive
545,"Batagor lan siomay kingsley ene sing ngelah cabang di tongos len. Ajenganne jaan, utamanyane batagor lan siomay ajak basone lan sing nganggo pengawet. Lan lamun dot anggon oleh-oleh ada paketane dadi aba mulih. Dipertahankan buin kualitasne.",positive
707,"Sampunang mesen liwat layanan puniki inggih timpal - timpal. Mengecewakan! Villane daki, konyang prabotne ten layak anggo.",negative
514,"Pendaftaran mulai mani, kementerian kominfo mukak beasiswa pelatihan digital untuk 1000 anak",neutral
855,"Sebagai netijen ane mara april lalu piknik ka toba, dot ngorahang gen beneh liu ane ngaenang kuciwa uli sistem pariwisata ditu. Parapat ne daki, keweh ngalih akomodasi ane beneh-beneh luung, agen transportasi sing profesional, pokokne sing kerekomendasiang luas ka prapat",negative
412,Daki pesan lan nenten karinguang olih pelayan restoran. ngaenanang kaciwa pesan pelayanyanne. ,negative
590,"Tongosne menurut tiyang biasa gen, kuang kedas. Ajenganne pun biasa gen. ",negative
456,"Indik utsaha ane lakar kamedalang ring genahe niki hasilne biasa-biasa kemanten. Sane ngaenang kaciwa nenten lian kualitas ajenganne. Ajengan asal-asalan lebeng kemanten. Indik kelas kuliner bandung sane jaen-jaen, niki ngaenang keciwa. Wenten karcis ngranjing per orang 10.000 lan mobil 15.000.",negative
467,Tiyang sekeluarga sedek ngalih tongos ngajeng suud mebalih. Iraga med ngajeng di resto/kafe di mal.  Saget nepukin resto di kanan jalan. Suba makelo iraga ten ngajeng kari. Simpang iraga ka resto ane tergolong cenik tuah 9 meja. Ternyata jaan tongos lan ajenganne.,positive
852,Kopi starbuck adi bisa jaan sajan nah,positive
861,"Kone ditu lakar kebangun transmart, di sebelah bangunan ento.",neutral
628,"Seken pengalaman unik, ngajeng di tengah carik di antara padi ane das menguning. Sareng pilihan menu ane magenep, penyajian ane menarik lan menggugah selera.",positive
181,"Ngajeng bareng ajak mbok-mbok e ling dugas ne , tongos ne adem, jaen anggon nongkrong, pelayanan ne luung . Sube sesai ngajeng driki. ",positive
208,"Genah oleh-olehne lengkap lan cukup nyaman, mudah kajujuh, ajine terjangkau , tur pelayananne ramah",positive
122,"Hai erviana, nunas ampura antuk kirang nyaman. Indik kontak indosat dados ngakses tautan sekadi puniki: Durusang ngecek inggih. Suksma. Erf",neutral
655,Menune indomie ajak roti bakar. Untuk tongos patuh sakadi cabang ane lenan nyaman anggon kumpul. ,positive
182,"Sambel saking don serawung, tomat, lan tabia kringu. Rasan sambele niki sane mabuat kota ring garut sane kaadanin Cibiuk dados terkenal. Sambel niki dados kacampurin sareng gurame goreng utawi sareng be siap magoreng. Rasane enak pisan. Lianan ring lengkokng cibiuk malih medue akeh cabang",positive
316,Tiang sampun konfirmasi ring pihak gramedia utawi mekecos kecos ten wenten sane jelas. Pihak gramedia lan spv ring outlet punika saling kalempat lan ngorang tusing wenten promo. Keciwa makecos-cos keto.,negative
216,"Rahajeng siang, yening wenten sane lakar takenang bapak dados buin mention tiang. Suksma zan ",neutral
865,"Menurut iraga tongos ene biasa gen sing ada atraksi utawi pemandangan ane menarik ajak ajin tiket 10000/orang, yen pemandangan gunung nak mule suba sepatutne krana ada di daerah tegeh. Indik wisata kuliner masih sing terlalu liu pilihan sekadi tongos ane besikan.",negative
894,"Tiyang suba dadi pelanggan madtari uli tahun 2002, dugas ento enu sekadi warung tenda cenik ane rame sajan petengne. Beberapa tahun pidan nongosin bangunan ane permanen, sekad ento tiyang merasa kualitasne agak tuun bandingin ajak dugas di warung tenda. Ane jelas, ajine menek cukup signifikan, bandingin warung serupa, mungkin lebih mael.",negative
329,"Komentar kapertama sampun pastika venue sane kece, pelayane ramah sajan, lan antuk menu sane kapilih asapunika be bakar lan sop buntut ne sane tiang baang nilai 4 utawi yen es buah ne punika tiang baang nilai 5 nah!",positive
169,"Ring restoran puniki ajengan sane kasedia liu gati lan hargane cukup terjangkau, suasana sane jaan lan nyaman",positive
374,Tiang iri nyingakin sinamian sane bisa nepukin keliangan.,negative
558,Suud meli pulsa lakar daftar paket internet gagal terus lan orahina ngulang buin di 363 lan enu sing bisa.,negative
776,"Genah ne becik sajan apa buin yening di wengine ma hias antuk lampu-lampu , romantis sajan. Cocok sareng pasangan. Doh uling tongos rame. Ai ne dingin sajan. Iraga ngidayang nyingakin keindahan kota ne uli ba duur.",positive
56,Ajenganne jaan jaan lan menarik mata anggen difoto. Sakewala minumanne masih jaan lan genahne nyaman anggen kumpul kumpul sareng timpal. ,positive
529,"Ne kali pindo kunjungan tiyang. Makejang ajengan ane tiyang cobak jaan-jaan, lan tongosne masing semenawan pidan. Ten taen nyesel ngajeng dini.",positive
676,"Ajengane  smoked chicken lan cheese sandwich, minumane jus. Lumayan pas lan jaan. Tongosne mula jaan anggon ane dot suasana suung santai joh uli uyut.",positive
312,Ubat tanpa resep sepatutne sampunang kanggen antuk biang sane menyusui.,neutral
568,"Ngancan liu nawang, ngancan cemburu.",neutral
454,Karyawan ane males tusing lakar baang ngidih cuti. Bisnin nu jele nagih misi ura-ura. Pinehin nae!,negative
487,"Genah sane medampingan sareng yeh tukad lan padetne pepunyanan lan ajengan sane jaen ngaenang nau lan cocok anggon beristirahat, makudang-kudang macem jaje masih wenten ring genahne puniki, anginne masih tis.",positive
621,"Tolong nah minimal, demi kealuhan nasabah apang di tengah stasiun tigaraksa baanga mesin atm bni",neutral
820,"Tipat tahu gempol punika salah satu tipat tahu legendaris. Tongosne sing bes gede nanging cukup mencolok ajak warna barakne di pertigaan peken gempol. Porsine pas sajan anggon ngilangin seduk. Ciri khas uli tipat tahu ne punika tahune ane lembut lan kenyal buin kuah kacangne pas di lidah, mepadu ajak lontong, utik-utik lan kerupuk barak. Jaan sajan.",positive
44,"Wah niki pateh sekadi tiang bli wawu, paket freedom I tiange durung telas nanging sampun keni tagihan tarif internet nganggen pulsa kirang langkung petang dasa tali tiang kasedot perampok.",negative
766,Genah ngajeng niki mula termasuk mudah yening kabandingang sareng genah ngajeng sane lianan. Nanging ajengan sane kasediayang biasa manten nenten wenten sane istimewa. Akehan ajenganne ulam tur ayam kemanten antuk cara masak megoreng. Dados kenikain menu ajenganne nenten wenten variasi sama sekali.,negative
401,"WC ne doh saking becik, anggen ngewacik tangan nenten kasiagayang sabun.",negative
537,"Suasanane cocok anggon makejang anak, baik ragane ane dot padidi, ajak keluarga, maupun ajak timpal-timpal paek bertukar satua",positive
733,Bakso favorit tiang sakeluarga. Asane gurih lan jaen sajan. Kasarengin lan es juuk lan krupuk putih. Jeg jaen sajan. Ajine terjangkau. Lokasine mecelep gang cenik nanging aluh katemuang krana liu anak sana nawang ring lokasine.,positive
717,"Tusing jaen ngajeng ring restoran, tusing nyidang ngidih kuah opor siap e akidit care di warung.",negative
298,Nincapang presentase peminat ride sharing ngaenang toyota bani mesuang pipis kanti 1 miliar dollar baang grab demi nyelamatin bisnis otomotifne.,neutral
124,"Pemandangan kota bandung sane becik polih kesaksiang saking sierra kafe lounge. Wenten kalih pilihan genah, dados tengah ruangan utawi disisi. Genah sane romantis cocok anggen padaduan lan cocok anggen kumpul sareng timpal-timpal sambil ngilangin kenyel, krana udarane tis lan seger. Ajengan sane kasiagayang enak lan akeh pilihan. Wenten ajengan indonesia, asia , kanti eropa/ajengan barat",positive
364,Umah e ento ngelah pagar gede lan mawarna selem.,neutral
793,"Restoranne unik, asapunika nenten kasiagayang piring, ajengane nganggen don biu. Ajenganne cukup jaen.",positive
18,Bapan tiange pegawai net tv,neutral
622,Indomie akeh kapanggih ring warung-warung sane nampek.,neutral
224,Keweh pesan ngerti anak ane ngerasa setata beneh,negative
393,Mimpi orahina ngalih coklat ajak gordon ramsay ye malah mecampur ajak kuah indomie.,neutral
158,"Ao puk mi sedap isine lebih liu, tapi yen soal rasa nu kalah joh ajak ane lenan",negative
741,"Wah jaen sajan, sate ne jaen basa ne pas , rasane pas lan ulam ne seger, prasida ngasilang sate sane seken seken mantap. Pelayanan sane ramah. ",positive
318,Dugas e mriki sedeng ten musim stroberi dados pada alit-alit lan tusing luung. Dadosne cumak nyemak sakewale manten. _sad_ ,negative
51,"Paresmian pengoperasian kereta api bandara saking presiden ri wantah simbolis, penekanan tombol sirine sane nyuarayang genta, kadampingin olih menteri perhubungan, menteri bumn, gubernur banten, dirjen perkereta apian kemhub, dirut ap2, dirut pt kan tur dirut railink",neutral
817,Masakan restoran ene rata-rata sing jaan.,negative
52,"Becik dados ngajeng wengi romantis sareng tunangane tatkala marayakan galah ajaka kalih, ajengane jaen lan berkelas. ",positive
935,"Batagorne jaan, mi ne jaan. Ada megenep ajengan sane dadi cicipin ring besik tongos, apa buin jani tokone sampun merenovasi dadi luung. Ada musala. Area oleh-oleh liu pilihan.",positive
607,"Mara nganggon kudang dina langsung hang, power bank sing dadi anggon apa-apa. Musti ngaba ka tongos servis.",negative
572,"Restoran ane ngelah pemandangan ane luung, yen mai dugas  peteng alih tongos negak di sisi ruangan, ento ngaenang ragane lakar ningalin di tiap meja lampu lampu ane ngendih, ajengan ane iraga pesen punika sup krim lan coklat anget sanget jaan lan lezat pas ajak cuaca ane dingin",positive
193,Tongosne romantis sajan lan adem. Olih suasana sane adem sajan lan pelayanan ne sane becik. Ajengane jaen sajan lan harga sane reasonable. Dot sajan bin mai melali menikmati suasana sane wengi. Ring mekejang ne seken seken luung sajan.,positive
41,"Ajengan court sane akeh penyewa, akeh pilihan. Cocok anggen ring anak bajang lan truna sane kayun magendu wirasa sambil ngajeng sambil ngajeng lan nginum sekadi keneh soang-soang. Parkirne jimbar pesan. ",positive
977,"Suksma bli antuk apresiasine. Dumogi ragane enggal nemu wakil iraga, korban phk sepihak freeport. ",positive
290,"Sampun lebih ken pang 5 tuiang meriki. Dimsum ne jaen lan ajine terjangkau sajan. Genahne asik lan nyaman sajan. Pelayane ramag yapin iraga cuma ajake dua lan ajengan ne ten akeh jenisne. Pokok ne rekomendasiang sajan, yening ngalih dimsum utawi shabu ring balikpapan.",positive
123,"Tongosne ngranayang liang, santai lan aluh pesan  ka alih, krana medampingan ajak swalayan lotte mart.",positive
404,KIPP nerima liu laporan sane wenten pelanggaranne ring pilkada 2018,negative
483,"Sampun ping kuda rauh mriki, ajengane lumayan jaen, saung-saungane sampun makada suasana ajengan lan bersaintai dados nikmat, napi malih kasarengan suara tukad cenik nambahin suasana alami. Kaorahin rauh mriki galah wengin krana lebih asri. ",positive
557,Ajengan dini jaan sajan. Cocok anggon pertemuan kantor utawi ajak keluarga besar pengarga terjangkau,positive
516,DHL sedek mukak lowongan gae untuk customer service,neutral
571,Tiyang nyobak ane paek kantor walikota. Tiyang mesen bakso malang super komplit. Rasane jaan. Wareg. Pengarga masih masuk akal. ,positive
825,"Tongos ngajeng di sisi ane linggah nyajiang magenep ajengan uli tradisional kanti ane paling modern, uli pengarga ane mudah meriah kanti ane mael. Penataan dekorasi ane luung lakar ngaenang nau.",positive
838,Ane wajib sajan kacobain di resto ene ada jus stroberi sing misi susu utawi gula. Asli jaan sajan. Asane 1 gelas gen kuang deh.,positive
421,"Resto ajengan barat kasarengan ajine sakadi kaki lima, katambah pelemahan sane luung, suasane sane romantis, asal kemanten nenten ujan, santukan ring teras tetep kebukak. resto puniki dados dedemenin keluarga tiange. ",positive
746,"Siap goreng ne jaen driki. Cocok yening sesampun ring melanjaran doh. Tiang mriki rauh ring sisin kota, nike sampun tiang ngajeng pas di seduk ne . Ngranayang waduk tiang e wareg, ajengane jaen lan pelayanane mantap. Kasirne jegeg jegeg.",positive
168,Paket tyange kanti jani sing neked kanti sampun limang dina status ne olih pengiriman courier jakarta parah jani jne,negative
559,"Ngadep siap panggang taliwang nanging siap ane kasajiang sekadi karet lan sing memuaskan, tur asane hambar, sambalne masi alakadarnya. Uli makejang ngae kuciwa sajan tur tiyang sing lakar ke  dua kaline  kemu buin. ",negative
137,Jalan Sukajadi sabilang peteng biasane ade warga sane ngentungang luu di pinggir jalane! Manusa manusa care keto harus ilang ring gumine,negative
748,Sane favorit ring resto puniki asapunika bubuh 3 rasa. 1 mangkok gede nyadangang ajak dua sareng kurenan. Lantas akeh menune antuk tambahan ajengan sareng bubuh. Ajine lan asane sesuai. Lan sane pasti timpal ngajeng bubuh asapunika teh anget hmmm. Jaen!,positive
494,Indosat punika sane ngranayang tiang pedih saban dina,negative
938,Restoran niki punika genah sane cocok untuk ngajeng peteng ajak pasangan lan keluarga aji ajengan ane cukup jaan lan pemandagan ane luung. Suasanane masih luung baan hiasan uli pojok kanti pintu masukne. ,positive
214,"Konsep restoran ne  biasa dogen, nanging ajin minumanne jeg mael sajan. Mudahin bedik yapin di daerah wisata hehe. Dadine mikir mekudang-kudang kali yen lakar meli. ",negative
698,Susune seger ajak jukut ane mantap lan rasa kuah ane jaan lan pelayanan ane super ajer sajan. ,positive
339,Nyesel ne cang ngorain cai Farrel!,negative
687,"Gedeg lah, parkirne sing beneh, ngae rurung cupit gen buin, giliran mobilne baret misuh-misuh nuduh ngawag anak",negative
992,"Resto ene tiyang rekomendasiang anggon ragane simpangin yen ragane dot ngajeng sambil nikmatin sunset. Krana tongosne ane ada ring dataran tegeh, ragane dadi nikmatin keindahan alam pegunungan lan suasana kota. Antuk ajenganne pedidi ada mekudang rasa, uli masakan daerah, indonesia kanti internasional.",positive
656,"Kenyel sajan, balik pesu ka kampus sanja sajan buina magae kelompok ane sing ada telahne, deadline tugas masih mepet sajan",negative
933,Bali ngelah liu pulau ane nyidang tekain. ,neutral
228,Tiang ngajeng semeng di restoran lantai 18 niki asapunika tiang ngemolihang genah negak ring sisin utawi balkon. Galeng genah negak puniki cingakin tiang liu misi noda daki. Ring Jakarta liu sajan genah ngajeng sane joh lebih jaan lan ajine joh lebih mudah.,negative
210,Panglimbakan kilang lengis pt pertamina serap 20 tali lebih tenaga kerja.,neutral
253,"Restoran ring padma hotel asapunika silih sinunggil genah sane adem lan indah lan wenten pelemahan bukit, lembah lan punyan sane rindang.  Nika sane ngranayang nyidang menikmati ajengan ring suasana sane lianan. Ajengan driki cukup liu macem ne lan akeh pilihan sane ten melianan ajake restoran-restoran sane lianan ring bandung, nanging driki wenten menu pilihan tradisional sane ngranayang ipun dados ngrasayang ajengan khas sane lianan sambilang menikmati alam.",positive
398,Jani sube tusing jaman majanji. Jerone rakyat sampun med alias kesel.,negative
279,Tiang ajak kurenan tiange biasane nginep ring jimbran rikala melali ka bali,neutral
539,"Paling deh, pragat tusing dadi milu jadang jodog krana mula rame sajan. Nah depang sube nah memang lebih jaen tiyang drive thru gen berhubung di pusat kota posisine sumpah ne mcd paling rame.",negative
64,"Penakut nanging sok sokan ten takut, ajakine mabalih pilem  horor oke mai, sasubane mabalih nenten bani ka kamar mandi",negative
391,"Kulaitas lounge ngranang keciwa sajan. Doh uli eskalator , ngeliwatang lorong-lorong daki. Desait ne sempit ngelantangang.",negative
976,"Yadiapin sing taen makatang gubung sisin carik, nanging pesona lan kenyamanan ngajeng ring gubug lenan sing dadi nilai minus bagi tongos ngajeng ene. Liu gubug ane nyaman anggon dadianga tongos ngajeng, kualitas ajenganne pun super lan jaan. Cobak ulam bakar don, wangi, lalah lan sedap sajan.",positive
358,Yening urusan ajengan sane jaen-jaen care puniki rajane. Ten ajengan manten sane mantap yadiastun suasanane masih makin hanget lan sareng keluarga utawi timpal. Gegending-gegending ne masing ngibur sajan.,positive
403,"Sampun makudang-kudang kali ngajeng di ring tempat niki. Menune punika khas sunda, sane utama wenten menu sane sampun kapah kapanggih ring tongos ngajeng lianan ring bandung. Rasan ajengane jaan sajan. ",positive
201,Raktyat sampun med ningehang munyin pilitikus yaning becik kenapi tusing ngorahan becik. Kenapi sane polahange pemerintah. Mekejang tusing wenten sane becik.,negative
397,"Nyantosang mal istana plaza mabuka ring dina semeng, sepatutne mapir ring mangkok ayam ring pelatarane lantai 1 istana plaza, Macem macem menu silih sinunggil Indonesia food, Chinese food kasedia. Sepatut ne nyobak mi ayam rica seken puas sajan sambilang nginum kopi ring dina semeng.",positive
417,"Ngajeng driki cukup nikmat santukan menune melianan, saking mulai menu indonesia, asia, kantos tiongkok. Kantos bisa nyobak rasa sane melianan. rasane mase nenten ten kalah jaen. genahne cukup nyaman, pelayanane mase gelis. ",positive
231,Ngajeng ring duur gunung wenten pemandangan lampu kota yening peteng e indah pesan. Ajenganne masih jaen ajine standar sekadi kafe sane lianan. ,positive
889,"Sebenehne agak lucu masih sih ka bandung, nanging adi ngajeng pizza hut. Ulian krana dot pizza. rasane sing malenan ajak ane di Jakarta. ",neutral
299,"Ipidan demen sajan ngajeng diriki dugase di jakarta, mare nawang yen di bandung masih ada. Tongosne jaan pesan. Akeh pilihan suasana sane dados kapilih, nyak di sisi, di tengah, genah meroko utawi ten genah meroko, wenten tongos anggen macem-macem jenis pengunjung. Ajengane masih jaen. Nah pasta-pasta sekadi anak indonesia. ",positive
685,untuk apa ragane sekolah tegeh-tegeh nanging munyi cara cicing ngongkong.,negative
632,"Luung lan nyaman tongos, tongosne rekomendasi sajan anggon ngajeng peteng. Teka ajak pasangan ayahina ajak mbok dela, jelasina detail lan ajer sajan. Menune magenepan lan jaan, pas teka tiyang ajak pasangan nyobak menu lokal lan asingne, keduane patuh-patuh jaan. Anggon saran gen, eda teka ka tongos ene, bisa-bisa malah bolak balik teka, hehehe. Pemandangane  luar biasa. ",positive
887,"Untuk ane demen manis, cobak nasi siap oongne. Yen sing demen, coba pilih nasi be asin. Ane terkenal satene, kasajiang di duur piring panas. Pilihan lenan ane liu kapesen inggih punika tahu goreng.",neutral
955,Tiyang demen sajan ngajeng dini. Pengargane ten bes mael lan asane jaan. Ane paling tiyang demen oong matunu ne. Liu keju ne lan lembut. Sabilang mai pasti mesen ene. ,positive
669,"Ring restoran ento tersedia liu pilihan ajengan, mulai uli ane mudah kanti ane mael.",neutral
355,Genah ne adem lan alami indik ngranayang kluarga nyaman lan suasana ring pedesaan alami. Ngenalang anak alit ke alam.,positive
484,"Suba a minggu ene pdam di daerah iraga  ten ngalir, apa stok yeh pdam telah. Tanggung jawab nae",negative
842,Magae uli semeng kanti semeng buina ento lakar nyiksa dewek padidi gen. Dadine sing perlu berlebihan yen soal gegaen .,neutral
523,"Rasa ajengan sing semewah pengargane. Overpriced untuk pengunjung keluarga, grup timpal utawi bisnis. ",negative
551,"Yen simpang ka sukabumi, eda engsap nyicipin bubuh siap hamid. Seken, jaan sajan, len ajak bubuh siap ring tongos len. Suiran siapne lumayan liu, bumbune masih maasa saja, apa buin yen iraga ngajenne ditambah sate ampela utawi usus. Dijamin lakar ketagihan!",positive
683,Tulunglah pihak telkomsel benehin pengarga-pengarga paket internetne ajine selangit.,negative
740,Sane kawangiang nunas tulung nggih bales sasurat tiang. Suksma.,neutral
170,Tusing cuma adane gen swike waled. asane patuh jaene ajak ne di desa waled Cirebon kuahne tausone pakehne pas. Swieke gorengne masih jaen. Utawi hargane agak mael bandingin swike di cirebon.,positive
297,Keniang hardisk aji harga promo sabilang mesen jasa ngisi hardisk penuh 1 tb,neutral
277,"Restoran ne unik indik manu nasi goreng sane unik masih. Nasi goreng e kasajiang antuk level lalah sane melianan. Ipun demen ajak lalah patut nyicipin nasi goreng driki. Selianan punika, nasi goreng sane kasajiang wenten liu macem resepne asapunika ebi, kemangi, kecap manis, basa rahasia kanti misi campuran cekuh. Per porsine kasajiang antuk takaran sane pas. Ajine per porsi ring rp 13.000-rp 21.000. Pelayane masih ngranayang liang.",positive
60,Nganggen telkomsel mekeneh gedeg dogen wantah mebagi capture kuang baan 100 kb terus muter ujung-ujungne gagal. Nanging lamun laporin orahange jaringanne tusing bermasalah. ,negative
257,Antiang gen. Pasti baanga. Biasane paling makelo a minggu kok. ,neutral
319,"Jaen, genah ne bersih adem, lan ajengan sane kasajiang macem-macem. Selianan punika genah ne sane wenten ring kota dadosne genah istirahat orang-orang sane mablanja lan pekerja ring kantor. Ajine mula mael nanging setara ring rasane.",positive
72,"Alih di buka lapak gen.  Yen kapepet, risedek ento dadi anggon redmi 4a. ",neutral
449,"Ajenganne lumayan, nanging wenten pelayan ane agak kumbel ane ngaenang kuangan demen. Indik ajengane sampun gelis mangda ten lue sane pacang ngajeng. Akeh sane patut katincapang.",negative
448,"Padahal mare jam 4 sanja di dina wraspati. Tiyang lan timpal tiyang lakar coffe break. Tiyang engsap iraga mesen minuman apa dugas ento, ane tiyang enget punika dugas milih menu a, orahange ajak pelayane ampun telah. Laut iraga milih menu b,. Eh suba telah masih. Akhirne terpaksa milih menu lenan. Cukup ngae gedeg basang. ",negative
789,"Yening driki daging ne lebih jaen, Bumbune sih lebih merase sane drika, ajine masih ten joh melianan.",positive
300,Genah ne asri lan romantis antuk pemandangane kota bandung sane kerlip lampune sane mirib care siuan cahaya lilin ring dina wengi lan hawa singin pegunungane. Yadiastun hidangan ne sane jaen anget lan penampilan ne sane menggoda sajan. Wah rugi sajan asane yen kaliwatang.,positive
908,Penasaran mai krana sabilang ngelewatin tol selalu nolih iklanne di jalan. Dugas kemu ternyata tongosne cenderung biasa gen. Kemu dugas peteng-peteng buina ujan dadine agak becek masih.,negative
712,"Resto puniki cukup linggah, suasanane ngaenang liang pesan, tamyu polih nyingakin pemandangan kota bandung. Menu ajengan barat lan ajengan indonesia. Ajine nganutin kualitas lan pelayanan.",positive
77,Bogor lakar kepimpin malih olih bima arya.,neutral
283,"Bulan januari tiang sampun ka galeri indosat indik nge registrasi kartu, mbok e ngenikayang sane tas, sampun ka registrasiang kok, utawi dibi tusing bisa nelepon lan sms krana diblokir durung ka registrasi. Kenape kone buin? Suksma antuk pelayanane sane becik pesan. ",negative
118,"Tiang nyobak suis butcher ring selai di suis butcher ring stiabudhi, tiang masih nyobak suis butcher ring jalan riau. Tiang  lebih senneg suasana ring suis butcher ring setiabudi sane ten ramai, lan enak genahne anggen ngorta. Ajengan tiang seneng tenderloin, salad, frencfries lan tiramisune. Ajine lan rasane patuh. Pelayanane masih gelis. ",positive
478,"Wifi e drika setat eror, ajengan lan nginum agak maelan, lumpiah goreng pakeh pesan, teh susu dogen sane agak jaenan kidik, sue pesan pacang mesen.",negative
594,"Lakar ka hotel ane di mongkok hongkong. sing ada! Bulan juni pidan, tiyang booked lan suba mayah untuk 2 kamar. Nanging hotel sing kabakatang.",negative
540,Daripada uyut-uyut indik barang flash sale adenan plalianan poker online. ,neutral
925,"Roti unyil, toko jaja ane nyediaang mekudang macem roti/jaja ajak ukuran cenik, kaloktah sajan ring Bogor lan Bandung.",neutral
506,"Dot nulungin ngemaang hubungan infone, nanging kuota internet tiyang terbatas. ",neutral
663,"Tiyang sependapat, acara ento musti ilangin, liu acara ane sing berguna. Jlema-jlema dalam acarane pun matingkah sekadi anak ten masekolah gen. ",negative
505,"Resto nostalgia ane wajib tekain, tongos ane nyaman anggo keluarga, parkir ane linggah. Hidanganne das mekedang jaan, tertutama steak, saslick lan es krim.",positive
187,"Ajak keluarga, timpal sane ajak bareng ring kantor, timpal melali, tunangan, timpal tunangane, miwah  mantan tunangan , ngemang suara  ring award puniki. ",neutral
184,"Tongos ne menarik, wenten konsep sane sangat pabrik. Sayang ne hampir mekejang menune non halal.",neutral
534,Untuk nak jogja sih koh mebalik kemu pindo. Cukup acepok. Macelep musti mayah. Ajengan mael. ,negative
327,Liu nyaman tiange megae dados pegawai negeri.,neutral
14,"Iraga ngajeng wengine ring restoran nike wenten pelayananne sane becik. Genahne jimbar, wenten sane magenah ring tengah, wenten sane ring teras. Ajenganne langsung kapilih saking meja saji ring tengahin restoran. Wenten pilihan menu segar sane wawu magoreng daweg ka pesen tur akehan menu tradisional. Waktu nyantos nenten sue. Penyajian unik krana nenten nganggen piring nanging  nganggen don. ",positive
961,Kiriman agak terlambat awai anggon kurir ento. Lebih responsif nae.,negative
916,"Dugas lakar ngajeng variasi ajengan, pilihanne setata Hanamasa. Lokasi tongosne cukup jaan. Pilihan ajenganne liu, uli ajengan ringan, tunu - tunuan, rebusan kanti ajengan penutup. Sajan tusing ngaenang kuciwa.",positive
