id,lang,source,target
894,sunda,"Saya sudah menjadi pelanggan madtari sejak tahun 2002, saat itu masih berupa warung tenda kecil yang sangat ramai malam hari. Beberapa tahun silam menempati bangunan yang permanen, sejak itu saya merasa kualitasnya agak menurun dibandingkan dengan saat di warung tenda. Yang jelas, harga naik cukup signifikan, dibandingkan warung serupa, mungkin lebih mahal.","Abdi tos jadi palanggan madtari ti taun 2002, pas eta keneh jiga warung tenda leutik nu rame pisan dinten wengi. Babaraha taun baheula nempatan wangunan nu permanen, ti waktos eta abdi ngarasa kualitasna rada nurun dibandingkeun ku sawaktos di warung tenda. Nu jelas, pangaos naek cekap signifikan, dibandingkeun warung nu sami, meureun leuwih awis."
329,sunda,"Komentar pertama sudah pasti venue yang kece, pelayanan ramah sekali, dan untuk menu yang dipilih adalah ikan bakar dan sop buntutnya yang aku kasih nilai 4 tapi buat es buah itu aku kasih nilai 5 ya!","Komentar kahiji tos pasti tempatna nu sae, palayananna someah pisan, sareng kanggo menu nu dipilih nyaeta lauk bakar sareng sop buntutna abdi pasihan ponten 4 mung kanggo es buah eta abdi pasihan lonten 5 nya!"
169,sunda,"Di restoran ini makanan yang disediakan banyak sekali dan harga cukup terjangkau, suasana yang enak dan nyaman","anu disayogikeun rupi-rupi sareng pangaosna kahontal, suasanana ngeunaheun sareng merenah"
374,sunda,Aku iri melihat kalian yang bisa menemukan kebahagiaan.,Abdi iri ningali aranjeun nu tiasa nemu kabahagiaan.
558,sunda,Habis beli pulsa mau daftar paket internet gagal terus dan suruh mengulang terus di 363 dan tetap tidak bisa,Saatos meser pulsa hoyong ngadaptar pikeun paket internet tetep gagal wae sareng ngulang deui dina 363 jeung tetep henteu tiasa.
776,sunda,"Tempatnya sangat bagus apa lagi malam hari dihias dengan lampu-lampu, sangat romantis. Cocok buat pasangan. Jauh dari keramaian. Udaranya sangat dingin. Kita dapat melihat keindahan kota dari atas.","Tempatna sae pisan komo dinten wengi dihias ku lampu-lampu, romantis pisan. Cocog kanggo pasangan. Tebih tina nu rame. Udarana tiis pisan. Arurang tiasa ningali keindahan kota ti luhur."
56,sunda,"Makanannya enak enak dan eye catching untuk di foto, suka. Tetapi minumannya juga enak dan tempatnya nyaman untuk kumpul kumpul dengan teman.","Tuangeunna raraos sareng eye catching pikeun difoto, resep. Mung minumanna oge raos sareng tempat na oge nyaman pikeun karempel sareng rerencangan."
529,sunda,"Ini kali kedua kunjungan saya. Semua makanan yang saya coba enak-enak, dan tempatnya masih semenawan dulu. Tidak pernah menyesal makan di sini.","Ieu kunjungan kadua abdi. Kabeh dahareun nu kuring geus cobian ngarareunah, sarta tempat keneh menawan tibaheula. Can kantos kuciwa dahar di dieu."
676,sunda,"Makanannya smoked chicken dan cheese sandwich, minumannya jus. Lumayan pas dan enak. Tempatnya memang enak buat yang ingin suasana hening santai jauh dari kebisingan.","Tuangeunna smoked chicken sareng cheese sandwich, inumanna jus. Lumayan pas sareng raos. Tempatna saleresna raos kanggo nu hoyong suasana jempling nyalse tebih tina kagandengan."
312,sunda,Obat tanpa resep sebaiknya dihindari ibu menyusui,Obat tanpa resep saena dijauhan ku ibu nu nyusuan.
568,sunda,"Semakin banyak tahu, semakin cemburu.","Beuki loba nyanyaho, beuki sirik."
454,sunda,Karyawan malas untuk apa kasih cuti. Bisnis lagi jelek malah mau foya foya. Mikir dong!,Karyawan kedul keur naon dibere cuti. Bisnis keur goreng kalahka hayang foya foya. Mikir atuh!
487,sunda,"Tempat yang berdampingan dengan air sungai dan rimbunnya pepohonan dan makanan yang lezat membuat betah dan cocok untuk beristirahat, berbagai jajanan juga tersedia di tempat ini, hawanya juga sejuk.","Tempat nu sawelahan sareng cai kali sareng leubeutna tatangkalan sareng tuangeun nu raos ngajieun betah sareng cocog kanggo reureuh, rupi-rupi jajaneun oge disayogikeun di tempat ieu, hawana oge tiis."
621,sunda,"Tolong ya minimal, demi kemudahan nasabah agar di dalam stasiun tigaraksa diberikan mesin atm bni","Tulung nya minimal, ku ngamudahan nasabah supados di lebet stasiun tigaraksa dipasihan mesin atm bni"
820,sunda,"Kupat tahu gempol merupakan salah satu kupat tahu legendaris. Tempatnya tidak terlalu besar tetapi cukup mencolok dengan warna merahnya di pertigaan pasar gempol. Porsinya pas banget untuk menghilangkan lapar. Ciri khas dari kupat tahu ini adalah tahunya yang lembut dan kenyal serta kuah kacangnya pas di lidah, dipadu dengan lontong, tauge dan kerupuk merah. Enak sekali.","Kupat tahu gempol teh salah sahiji kupat tahu legendaris. Tempatna teu pati gede tapi rada mencolok ku warna beureumna di pertigaan pasar gempol. Porsina pas pisan jang ngaleungitkeun lapar. Ciri khas ti kupat tahu ieu nyaeta tahuna nu hipu jeung kenyel jeung kuah kacangna pas di letah, dipadu jeung lontong, toge, jeung kurupuk beureum. Ngeunah pisan."
44,sunda,"Wah sama seperti saya ini mas barusan, paket freedom l saya belum habis tapi sudah dibebankan tarif internet perlu sampai pulsa sekitar 40 ribu saya disedot perampok","Euleuh sami sapertos abdi ieu mas nembe, paket freedom I abdi teu acan seep mung toas dibebankeun tarif internet, disedot ku maling"
766,sunda,Rumah makan ini memang tergolong murah bila dibandingkan dengan rumah makan sejenisnya. Namun makanan yang disediakan biasa saja tidak ada yang istimewa. Sebagian besar makanannya hanya ikan atau ayam dengan cara masak digoreng. Bisa dibilang menu makanannya tidak ada variasi sama sekali.,Rumah makan ieu tangtua kagolong mirah mung dibandikeun kanu rumah makan nu sanesna. Mun tuangeun nu disayogikeun biasa wae teu aya nu istimewa. Seseurna mah tuangeunna ngan lauk atawa hayam nu cara masak digoreng. Tiasa disebat menu tuangeunna teu aya rupi-rupi sama sekali.
401,sunda,"Kamar mandi jauh dari layak, untuk cuci tangan tidak disediakan sabun.","Kamar cai tebih ti layak, kanggo ngawasuh leungeun ge teu disayogikeun sabun."
537,sunda,"Suasananya cocok bagi semua orang, baik anda yang ingin menyendiri, bersama keluarga, maupun dengan teman-teman dekat bertukar cerita","Suasanana cocog pikeun saha wae, kalayan anjeun hoyong nyalira, sareng kulawarga, atanapi sareng babaturan caket pikeun silih tukeur carita"
733,sunda,Bakso favorit kami sekeluarga. Rasanya gurih dan super enak. Ditemani dengan es jeruk dan kerupuk putih. Super yummy deh. Harga sangat terjangkau. Lokasi masuk gang kecil tapi mudah ditemukan karena banyak orang yang tahu di lokasinya. ,Baso karesep arurang sakulawargi. Rasana gurih sareng raos pisan. Direncangan ku es jeruk sareng kerupuk putih. Super yummy deh. Pangaosna ge kahontal pisan. Lokasi lebet gang kecil mung gampil dipilarian kumargi seueur jalmi nu uningan dina lokasina.
717,sunda,"Tidak enak makan di restoran, tidak bisa minta kuah opor ayam dikit seperti di warteg.","Teu raos tuang di restoran, teu tiasa nyuhunkeun kuah opor hayam saalit sapertos di warteg."
298,sunda,Meningkatnya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotifnya.,Paningkatan Persentase paminat ride sharing parantos ngajantenkeun Toyota nekad ngaluarkeun acis dugi ka $ 1 milyar dina Grab pikeun nyalametkeun bisnis otomotifna.
124,sunda,"Pemandangan kota bandung yang indah dapat disaksikan dari sierra kafe lounge. Ada dua pilihan tempat, bisa dalam ruangan maupun di luar. Tempat yang romantis cocok untuk berduaan dan cocok juga buat kumpul bersama teman-teman sambil melepas lelah, karena udaranya sejuk dan menyegarkan. Makanan yang disediakan juga lezat dan banyak pilihan. Ada masakan indonesia, asia, bahkan eropa / makanan barat.","Pamandangan kota bandung anu endah tiasa ditingali ti sierra cafe lounge. Aya dua pilihan tempat, boh dijero rohangan atanapi diluar rohangan. Tempat anu romantis cocog pikeun duduaan jeung oge cocog pikeun ngumpul sareng rerencangan bari santai, kusabab hawana tiis jeung seger. Kadaharan anu disayogikeun oge raoseun sareng seueur pilihan. Aya kadaharan indonesia, asia, eropa / barat oge aya."
364,sunda,Rumah itu memiliki pagar besar berwarna hitam.,Bumi eta gaduh pager ageung warna hideung.
793,sunda,"Restoran unik, di mana tidak disediakan piring, untuk makan menggunakan alas daun pisang. Makanan cukup enak.","Restoran na unik, dina teu disayogikeun piring, kanggo tuang nganggo alas daun cau. Tuangeun lumayan raos."
18,sunda,Ayah saya merupakan seorang pegawai net tv,Bapa abdi nyaeta pegawai net tv
622,sunda,Indomie banyak ditemukan di warung-warung terdekat.,Indomie seeur kapendak dina warung-warung nu caket.
224,sunda,Sulit sekali mengerti orang yang merasa selalu benar,Hese ngartos jalma anu ngarasa osok bener
393,sunda,Mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie,Ngimpi dipiwarang milari coklat ku gordon ramsay eh kalakah kacampur jeung kuah indomie
158,sunda,"Iya sih mi sedap isinya lebih banyak, tapi soal rasa kalah jauh sama yang lain","Emang sih mi sedap eusina leuwih loba, namung rasana mah eleh ku nu sanesna"
741,sunda,"Wah enak banget, sate yang nikmat bumbu yang pas, rasa yang pas dan daging yang segar, hingga menghasilkan sate yang benar benar mantap. Pelayanan yang ramah. ","Wah, raos pisan, sate nu nikmat bumbu nu pas, rasa nu pas sareng daging nu seger, nepi ngajieun sate nu bener bener mantep. Palayanan nu ramah."
318,sunda,Waktu datang ke sini sedang bukan musim stroberi jadi pada kecil-kecil dan tidak bagus. Jadi cuma ambil seadanya saja. __sad__.,Sawaktos sumping ka dieu nuju lain musim stoberi jadi aralit sareng teu sae. Jadi ngan nyandak saayana wae. __sedih__
51,sunda,"Peresmian pengoperasian kereta api bandara oleh presiden ri dengan simbolis, penekanan tombol sirine yang menyuarakan genta, didampingi oleh menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, dan dirut railink","Peresmian operasi kareta api bandara ku presiden ri sacara simbolis, neken tombol sirine nu nyuarakeun genta, direncangan ku menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, sareng dirut railink."
817,sunda,Masakan restoran ini rata-rata tidak enak.,Masakan restoran ieu rata-rata teu ngeunah.
52,sunda,"Cocok untuk makan malam romantis dengan pasangan ketika merayakan momen berdua, makanannya enak dan berkelas.","Cocog pikeun pituangeun romantis sareng kabogoh sawaktos ngarayakeun momen duaan, tuanganana raos sareng berkelas. "
935,sunda,"Batagornya enak, mi nya enak. Ada aneka makanan yang bisa dicicip di satu tempat, apalagi sekarang tokonya sudah direnovasi jadi bagus. Ada musala. Area oleh-oleh banyak pilihan. ","Batagorna raos, mi na raos. Aya rupi-rupi tuangeun nu tiasa dicicip di hiji tempat, komo ayeuna tokona tos direnovasi janten sae. Aya musola. Area oleh-oleh seueur pilihan."
607,sunda,"Baru pakai berapa hari langsung hang, power bank tidak bisa di pake apa-apa. Harus bawa ke tempat servis.","Nembe nganggo sababaraha dinten langsung hang, power bank teu tiasa dianggo nanaon. Kudu dicandak ka tempat servis."
572,sunda,"Restoran yang memiliki pemandangan yang bagus, jika ke sini pada malam hari carilah tempat duduk di luar ruangan, maka kalian akan melihat disetiap meja lampu lampu yang menyala, makanan yang kami pesan adalah sup krim dan coklat hangat sangatlah enak dan lezat pas dengan cuacanya yang dingin","Restoran nu gaduh pamandangan anu sae, upami anjeun sumping ka dieu wengi milarian korsi di luar, teras anjeun bakal ningali unggal meja lampu lampu nu harurung, tuangeun anu urang pesen nyaeta sup krim sareng coklat haneut anu ngeunah pisan jeung ngeunahna pas sareng kalawan hawa nu tiis"
193,sunda,Tempatnya sangat romantis dan nyaman. Dengan suasana yang sangat nyaman dan pelayanan yang baik. Makanan sangat enak dengan harga yang reasonable. Sangat ingin kembali ke sini menikmati suasana sorenya. Secara keseluruhan baik sangat bagus!,Tempatna romantis pisan sareng merenah. Kalayan suasana anu merenah pisan sareng palayanan anu sae. Tuangeunana raos pisan ku harga anu wajar. Hoyong uih deui ka dieu pikeun ngaraosan suasana sonten. Kasaluruhan alus sareng sae pisan!
41,sunda,"Makanan court dengan banyak penyewa, banyak pilihan. Cocok untuk anak muda yang ingin nongkrong berkelompok sambil makan - minum sesuai selera masing-masing. Parkir sangat luas.","Tuangan court nu seueur ku nu nyewa, seueur pilihan. Cocog piken budak ngora nu hoyong nongkrong raramean sabari tuang jeung inum, sesuai salera anjeunna. Parkir lega pisan. "
977,sunda,"Terima kasih bang atas apresiasinya. Semoga beliau segera menemui wakil kami, korban phk sepihak freeport. ",Hatur nuhun kang kanggo apresiasina. Mugia anjeun enggal patepang wakil arurang korban phk sepihak freeport.
290,sunda,"Hampir lebih 5 kali saya ke sini. Dim sumnya yahud dan harganya terjangkau banget. Tempatnya asyik dan sangat nyaman. Pelayannya ramah walaupun kita cuma berdua dan makan tidak banyak jenisnya. Pokoknya rekomendasi banget, bila mencari dim sum atau shabu di balikpapan.","Parantos leuwih 5 kali abdi kadie . Dim sumna yahud sareng hargina kajangkau pisan. Tempatna pikaresepeun sareng raoseun. Palayanna ramah bari sanaos urang ngan duaan sareng tuangeunna teu seueur jenisna. Pokokna mah nyarankeun pisan, upami milari dim sum atanapi shabu di balikpapan."
123,sunda,"Tempatnya menyenangkan, santai, dan sangat mudah ditemui, karena bersebelahan dengan swalayan lotte mart","Tempatna merenah, santai, sareng gampang pisan dipilarian, kumargi caket sareng supermarket lotte mart"
404,sunda,KIPP menerima banyak laporan terkait adanya pelanggaran pada pilkada 2018.,KIPP nampi seueur laporan perkawis ayana palanggaran dina pilkada 2018.
483,sunda,"Sudah beberapa kali ke sini, makanan lumayan enak, saung-saungnya juga membuat suasana makan dan bersantai jadi nikmat, ditambah dengan suara sungai kecil menambah suasana jadi bertambah alami. Dianjurkan datang ke sini malam hari karena lebih indah.","Tos sababaraha kali ka dieu, tuangeun lumayan raos, saung-saungna oge ngajieun suasana tuang sareng nyaralse beuki nikmat, ditambih ku sora kali alit nambihan suasana beuki nambih alami. Dianjurkeun sumping ka dieu dinten wengi kusabab leuwih indah."
557,sunda,Makanan di sini sangat enak. Cocok untuk pertemuan kantor atau bersama keluarga besar harga terjangkau,Kadaharan di dieu raos pisan. Cocog pikeun rapat kantor atanapi sareng kulawarga ageung kalayan pangaos anu kahontal
