ketegangan,karangkengan,,,,,,,,,
kompak,kompak,,,,,,,,,
konflik,selisih,,,,,,,,,
konspirasi,sakongkol,,,,,,,,,
korban,korban ,wadal,,,,,,,,
korban jiwa,korban jiwa,,,,,,,,,
kosong,kosong,kopong,lowong,,,,,,,
kotor,kotor,,,,,,,,,
kuat,kiat,,,,,,,,,
kurang,kirang,,,,,,,,,
kutuk,kutuk,laknat,,,,,,,,
kutukan,kutukan,,,,,,,,,
langgar,langgar,rempak,,,,,,,,
larang,caram,pantang,,,,,,,,
larangan,pantangan,,,,,,,,,
lawan,lawan,,,,,,,,,
layak,pantes,,,,,,,,,
lebih,leuwih,langkung,,,,,,,,
lebih baik,langkung sae,lewih alus,,,,,,,,
lembut,halus,,,,,,,,,
lengkap,lengkep,komplit,,,,,,,,
lenyap,leungit,lapur,,,,,,,,
lewat,liwat,langkung,,,,,,,,
lihat,tingal,tempo,tenjo,deuleu,,,,,,
lmao,ceuceuleukeuteukan,,,,,,,,,
luar biasa,luar biasa,,,,,,,,,
lucu,lucu,,,,,,,,,
luka,luka,,,,,,,,,
lupa,hilap,poho,,,,,,,,
maaf,hampura,hapunteun,,,,,,,,
mahal,awis,,,,,,,,,
mampu,mampu,kaduga,,,,,,,,
marah,ambek,,,,,,,,,
masalah,masalah,ihwal,,,,,,,,
mati,pupus,maot,paeh,modar,,,,,,
mayat,mayit,layon,,,,,,,,
melakukan,ngalakukeun,,,,,,,,,
melanggar,ngalanggar,ngarempak,,,,,,,,
melemahkan,ngalemahkeun,,,,,,,,,
melindungi,nangtayungan,,,,,,,,,
melumpuhkan,ngalumpuhkeun,,,,,,,,,
memastikan,mastikeun,,,,,,,,,
membahayakan,ngabahayakeun,,,,,,,,,
membantu,ngabantos,ngabantu,,,,,,,,
membatalkan,ngabedo,ngabolay,,,,,,,,
membenci,ceuceub,ngijidan,,,,,,,,
membuka,muka,ngabuka,,,,,,,,
membunuh,maehan,,,,,,,,,
memerangi,merangan,,,,,,,,,
mempertanyakan,nanyakeun,naroskeun,,,,,,,,
memuji,muji,,,,,,,,,
menahan,nahan,,,,,,,,,
menanti,ngadagoan,nungguan,ngagentos,,,,,,,
menarik,menarik,ngabetot,ngabedol,,,,,,,
mencurigakan,nyurigakeun,,,,,,,,,
mendapatkan,ngamenangkeun,,,,,,,,,
menderita,nalangsara,,,,,,,,,
mendoktrin,ngadoktrin,,,,,,,,,
mendorong,ngadorong,nyurungkeun,,,,,,,,
mendukung,ngadukung,ngarojong,,,,,,,,
mendung,ceudeum,,,,,,,,,
menembak,ngabedil,,,,,,,,,
menerima,nampi,,,,,,,,,
mengakui,ngaku,,,,,,,,,
mengamankan,ngamankeun,,,,,,,,,
mengeluarkan,ngaluarkeun,,,,,,,,,
mengembalikan,malikeun,mulangkeun,,,,,,,,
mengerikan,keeung,,,,,,,,,
menghancurkan,ngancurkeun,,,,,,,,,
menghargai,ngahargaan,,,,,,,,,
menghindari,nyingcet,nyingkir,,,,,,,,
mengusir,ngusir,,,,,,,,,
mengutuk,ngutuk,ngalaknat,,,,,,,,
meninggal,pupus,maot,paeh,modar,,,,,,
meningkatkan,ngaronjatkeun,,,,,,,,,
menolak,nolak,nampik,,,,,,,,
menunggu,ngadagoan,nungguan,ngagentos,,,,,,,
menurunkan,nurunkeun,lungsurkeun,,,,,,,,
menyadari,nyadar,eling,,,,,,,,
menyalahkan,nyalahkeun,,,,,,,,,
menyambut,ngabageakeun,,,,,,,,,
menyebabkan,nyebabkeun,,,,,,,,,
menyerang,nyerang,narajang,,,,,,,,
menyeret,nyeret,ngagusur,,,,,,,,
menyesatkan,nyesatkeun,,,,,,,,,
menyita,nyita,,,,,,,,,
meragukan,ngaragukeun,,,,,,,,,
meruntuhkan,ngarugrugkeun,,,,,,,,,
minta,pundut,menta,penta,,,,,,,
minta maaf,menta hampura,,,,,,,,,
miskin,miskin,malarat,,,,,,,,
moga,mugia,,,,,,,,,
muda,ngora,,,,,,,,,
mudah,gampang,gampil,,,,,,,,
muka,pameunteu,muka,beungeut,,,,,,,
mulia,mulya,,,,,,,,,
mundur,mundur,,,,,,,,,
murah,mirah,,,,,,,,,
murka,ngadat,,,,,,,,,
musuh,satru,,,,,,,,,
nanti,engke,engkin,,,,,,,,
nekat,nekat,,,,,,,,,
neraka,naraka,,,,,,,,,
ngeri,sieun,keeung,,,,,,,,
ngerti,ngartos,paham,,,,,,,,
nilai,peunteun,,,,,,,,,
oke,oke,heeh,enya,,,,,,,
oleh,ku,,,,,,,,,
orang bodoh,jelema belet,,,,,,,,,
pada,dina,,,,,,,,,
padat,padet,teuas,,,,,,,,
palsu,palsu,wadul,,,,,,,,
panas,panas,,,,,,,,,
panik,panik,hibut,,,,,,,,
panjang,panjang,,,,,,,,,
pantat,imbit,bujur,,,,,,,,
parodi,lawak,heureuy,,,,,,,,
pasti,tangtos,,,,,,,,,
pecah,peupeus,,,,,,,,,
peduli,paduli,,,,,,,,,
pelaku,palaku,,,,,,,,,
pelaku kejahatan,palisan,,,,,,,,,
pembela,nu ngabela,,,,,,,,,
pemberani,nu wanian,,,,,,,,,
pemberontakan,karaman,,,,,,,,,
penangkapan,panewakan,,,,,,,,,
pendukung,nu ngarojong,,,,,,,,,
penembakan,panembakan,,,,,,,,,
pengecut,kecingan,,,,,,,,,
pengunjung,pangunjung,nu sumping,,,,,,,,
penjara,panjara,,,,,,,,,
penting,penting,,,,,,,,,
penuh,pinuh,,,,,,,,,
penularan,panularan,panepaan,,,,,,,,
penyelamat,penyelamet,,,,,,,,,
penyelidikan,panyelidikan,,,,,,,,,
perampok,begal,bajo,,,,,,,,
perang,perang,,,,,,,,,
perasaan,rarasaan,,,,,,,,,
percaya,percanten,,,,,,,,,
perdamaian,katengtreman,,,,,,,,,
peringatan,pangemutan,,,,,,,,,
perjuangan,perjuangan,,,,,,,,,
pertanyaan,pertarosan,,,,,,,,,
pertempuran,pertempuran,,,,,,,,,
pikir,pikir,,,,,,,,,
pintar,pinter,calakan,,,,,,,,
populer,kasohor,kakoncara,kawentar,,,,,,,
positif,positif,,,,,,,,,
potong,potong,beulah,,,,,,,,
puja,puja,,,,,,,,,
puji,puji,,,,,,,,,
pukul,teunggeul,babuk,takol,,,,,,,
pulih,cageur,damang,,,,,,,,
pura,pura,,,,,,,,,
pusing,lieur,rieut,,,,,,,,
racun,racun,peurah,,,,,,,,
rahmat,rahmat,,,,,,,,,
rampas,rampas,jabel,,,,,,,,
ras,ras,,,,,,,,,
raya,raya,ageung,,,,,,,,
rela,rela,rido,,,,,,,,
rindu,sono,,,,,,,,,
runtuh,rugrug,,,,,,,,,
sadar,eling,,,,,,,,,
saham,saham,,,,,,,,,
sakit,nyeri,gering,,,,,,,,
salah,lepat,salah,,,,,,,,
salam,salam,salim,,,,,,,,
salut,salut,,,,,,,,,
sama,sarua,sami,,,,,,,,
samping,gigir,sisi,,,,,,,,
sangat,pisan,meuni,,,,,,,,
santai,salse,jongjon,,,,,,,,
sapa,sapa,,,,,,,,,
saran,bongbolongan,,,,,,,,,
sayang,nyaah,deudeuh,geugeut,tresna,hanjakal,,,,,
sebab,sabab,,,,,,,,,
sebut,sebat,,,,,,,,,
sedih,sedih,hanjelu,,,,,,,,
segan,segeun,,,,,,,,,
selamat,salamet,waluya,wilujeung,,,,,,,
selesai,parantos,reres,rengse,,,,,,,
semangat,sumanget,,,,,,,,,
sembunyi,sumput,,,,,,,,,
semoga,mugia,,,,,,,,,
sempat,sempet,kaburu,,,,,,,,
senang,seneng,bungah,atoh,,,,,,,
sendiri,nyalira,sorangan,,,,,,,,
senjata,pakarang,,,,,,,,,
senyum,seuri,keom,nyengir,,,,,,,
seperti,sapertos,kawas,siga,jiga,,,,,,
sepi,tiiseun,jempling,,,,,,,,
seragam,saragam,,,,,,,,,
seram,pikasieuneun,,,,,,,,,
serang,rajang,,,,,,,,,
serangan,rajangan,,,,,,,,,
serikat,sarikat,,,,,,,,,
siap,siap,,,,,,,,,
sigap,tangginas,,,,,,,,,
silahkan,mangga,sok,,,,,,,,
simpati,simpati,,,,,,,,,
simpatik,simpatik,,,,,,,,,
solidaritas,solidaritas,,,,,,,,,
sopan,sopan,,,,,,,,,
stres,setres,,,,,,,,,
striker,nu ngarajang,,,,,,,,,
suap,huap,sogok,,,,,,,,
suka,resep,seneng,bogoh,,,,,,,
sulit,hese,sesah,,,,,,,,
super,super,,,,,,,,,
surga,sorga,,,,,,,,,
susah,sesah,hese,,,,,,,,
tabah,teteg,pangger,,,,,,,,
tabrak,tabrak,tubruk,,,,,,,,
tahan,tahan,,,,,,,,,
tahanan,palisan,,,,,,,,,
tak kalah,teu eleh,teu kawon,,,,,,,,
takut,sieun,,,,,,,,,
tanggung jawab,tanggung jawab,,,,,,,,,
tangis,ceurik,mewek,,,,,,,,
tangkap,tewak,,,,,,,,,
tantangan,tangtangan,,,,,,,,,
tanya,taros,,,,,,,,,
tegang,rangkeng,,,,,,,,,
tegas,teges,,,,,,,,,
tembak,bedil,,,,,,,,,
tempur,tempur,,,,,,,,,
tenang,kalem,,,,,,,,,
tenggelam,tileuleup,tikarelep,titeuleum,,,,,,,
tentang,perkawis,ihwal,,,,,,,,
tentu,tangtos,,,,,,,,,
teramat,pang,,,,,,,,,
terbesar,pang ageungna,pang gedena,pang badagna,,,,,,,
terbunuh,kabunuh,,,,,,,,,
terganggu,kaganggu,,,,,,,,,
tergantung,gumantung,,,,,,,,,
teriak,gorowok,goak,,,,,,,,
teriakan,gorowokan,goakan,,,,,,,,
terima,tampi,,,,,,,,,
terima kasih,hatur nuhun,nuhun,,,,,,,,
terimakasih,hatur nuhun,nuhun,,,,,,,,
terkejut,reuwas,,,,,,,,,
terkena,beunang,,,,,,,,,
terluka,luka,,,,,,,,,
teror,teror,,,,,,,,,
terpengaruh,kapangaruhan,,,,,,,,,
tersangka,kasangka,,,,,,,,,
tersinggung,kasinggung,,,,,,,,,
tertarik,kabetot,kabedol,,,,,,,,
tertentu,nu tangtos,,,,,,,,,
tertinggal,katinggalan,,,,,,,,,
tidak,heunteu,teu,,,,,,,,
tidak aman,teu aman,,,,,,,,,
tinggal,tinggal,kantun,,,,,,,,
tingkat,ronjat,,,,,,,,,
tragedi,tragedi,,,,,,,,,
trauma,trauma,,,,,,,,,
tubuh,awak,,,,,,,,,
tuduhan,tuduhan,,,,,,,,,
tukang jualan,tukang dagang,tukang ical,,,,,,,,
tumpas,tumpes,,,,,,,,,
tunda,tunda,,,,,,,,,
tunggu,tunggu,dago,gentos,,,,,,,
turun,lungsur,,,,,,,,,
tutup,turub,,,,,,,,,
uang,duit,artos,,,,,,,,
untung,untung,,,,,,,,,
utuh,lengkep,kumplit,,,,,,,,
wajib,wajib,kudu,,,,,,,,
waspada,waspada,,,,,,,,,
wow,wow,,,,,,,,,
ya,ya,heeh,enya,,,,,,,
yakin,yakin,,,,,,,,,
