abu,awu,,,,,,,,,
hati,ati,,,,,,,,,
hati-hati,ati-ati,,,,,,,,,
hebat,hebat,,,,,,,,,
heboh,heboh,rame,geger,,,,,,,
heroik,heroik,,,,,,,,,
hidup,urip,,,,,,,,,
hilang,ilang,,,,,,,,,
hukum,ukum,,,,,,,,,
ikut,melu,,,,,,,,,
ilham,ilham,,,,,,,,,
iman,iman,,,,,,,,,
indah,apik,,,,,,,,,
ingat,ileng,eling,,,,,,,,
ingin,pingin,,,,,,,,,
interogasi,papriksan,,,,,,,,,
isi,isi,isen,,,,,,,,
istimewa,istimewa,khusus,,,,,,,,
jahat,jahat,kejem,,,,,,,,
jamin,njamin,,,,,,,,,
jatuh,ceblok,,,,,,,,,
jawab,jawab,,,,,,,,,
jaya,jaya,,,,,,,,,
jelas,ketok,cetha,,,,,,,,
jelek,elek,ala,,,,,,,,
jenis,jenis,jinis,,,,,,,,
jual,adol,,,,,,,,,
kalah,kalah,,,,,,,,,
kalimat,ukara,,,,,,,,,
kapal,prau,kapal,,,,,,,,
karya,karya,,,,,,,,,
kasihan,ngesakne,,,,,,,,,
kaya,sugih,,,,,,,,,
keadilan,kaadilan,,,,,,,,,
keamanan,keamanan,,,,,,,,,
kebaikan,kebecikan,keapikan,,,,,,,,
kebencian,gething,,,,,,,,,
keberanian,wani,,,,,,,,,
kebetulan,ora sengaja,ujug-ujug,,,,,,,,
kecewa,kuciwa,,,,,,,,,
kehancuran,karusakan,,,,,,,,,
kehilangan,keilangan,,,,,,,,,
kejahatan,kekejeman,,,,,,,,,
kejam,kejem,,,,,,,,,
keji,ala,,,,,,,,,
kekayaan,kasugihan,,,,,,,,,
kekerasan,panganiayaan,,,,,,,,,
kekuatan,kakuwatan,,,,,,,,,
kelaparan,keluwen,kaliren,,,,,,,,
keluar,metu,,,,,,,,,
kematian,pati,,,,,,,,,
kembali,mbalik,,,,,,,,,
kena,kenek,,,,,,,,,
kenal,kenal,ngerti,,,,,,,,
kenyamanan,kepenakan,,,,,,,,,
kepentingan,kapentingan,,,,,,,,,
keras,atos (padat),angel (sulit),,,,,,,,
keren,keren,,,,,,,,,
kerugian,kerugen,,,,,,,,,
kerusakan,karusakan,,,,,,,,,
kesalahan,kesalahan,,,,,,,,,
kesan,kesan,,,,,,,,,
kesempatan,kesempatan,,,,,,,,,
kesepian,kesepian,,,,,,,,,
kesulitan,kangelan,,,,,,,,,
ketakutan,kaweden,,,,,,,,,
ketat,ketat,kenceng,,,,,,,,
ketegangan,ketegangan,,,,,,,,,
kompak,kompak,,,,,,,,,
konflik,konflik,tukaran,,,,,,,,
konspirasi,konspirasi,,,,,,,,,
korban,korban,,,,,,,,,
korban jiwa,korban jiwa,tewas,,,,,,,,
kosong,kosong,,,,,,,,,
kotor,reged,,,,,,,,,
kuat,kuwat,,,,,,,,,
kurang,kurang,,,,,,,,,
kutuk,kutuk,,,,,,,,,
kutukan,kutukan,,,,,,,,,
langgar,ngglanggar (melanggar),langgar (masjid kecil),,,,,,,,
larang,nglarang,,,,,,,,,
larangan,larangan,,,,,,,,,
lawan,lawan,musuh,,,,,,,,
layak,pantes,,,,,,,,,
lebih,luwih,,,,,,,,,
lebih baik,luwih apik,,,,,,,,,
lembut,alus,,,,,,,,,
lengkap,jangkep,,,,,,,,,
lenyap,ilang,,,,,,,,,
lewat,liwat,,,,,,,,,
lihat,ndelok,,,,,,,,,
lmao,ngguyu kekel,ngguyu pol,,,,,,,,
luar biasa,apik tenan,,,,,,,,,
lucu,lucu,,,,,,,,,
luka,tatu,,,,,,,,,
lupa,lali,,,,,,,,,
maaf,sepura,,,,,,,,,
mahal,larang ,,,,,,,,,
mampu,iso,mampu,,,,,,,,
marah,mureng-mureng,nesu,ngamuk,,,,,,,
masalah,masalah,,,,,,,,,
mati,mati,,,,,,,,,
mayat,mayit,,,,,,,,,
melakukan,nglakoni,,,,,,,,,
melanggar,nglanggar,,,,,,,,,
melemahkan,nglemahne,,,,,,,,,
melindungi,nglindungi,,,,,,,,,
melumpuhkan,nglumpuhne,,,,,,,,,
memastikan,mastikne,,,,,,,,,
membahayakan,mbahayakne,,,,,,,,,
membantu,ngewangi,,,,,,,,,
membatalkan,mbatalne,,,,,,,,,
membenci,nggethingne,megelne,,,,,,,,
membuka,mbukak,,,,,,,,,
membunuh,mateni,,,,,,,,,
memerangi,merangi,,,,,,,,,
mempertanyakan,nakoni,,,,,,,,,
memuji,ngelem,,,,,,,,,
menahan,nahan,,,,,,,,,
menanti,nunggoki,ngenteni,,,,,,,,
menarik,menarik,,,,,,,,,
mencurigakan,curigakne,,,,,,,,,
mendapatkan,ngentukne,,,,,,,,,
menderita,soro,,,,,,,,,
mendoktrin,mendoktrin,,,,,,,,,
mendorong,nyurung,,,,,,,,,
mendukung,nampani,ndhukung,,,,,,,,
mendung,mendung,,,,,,,,,
menembak,nembak,,,,,,,,,
menerima,nerimo,,,,,,,,,
mengakui,ngakui,,,,,,,,,
mengamankan,ngamanne,,,,,,,,,
mengeluarkan,ngetokne,,,,,,,,,
mengembalikan,mbalikne,,,,,,,,,
mengerikan,medeni,,,,,,,,,
menghancurkan,ngrusak,,,,,,,,,
menghargai,ngregani,ngajeni,,,,,,,,
menghindari,nyingkiri,,,,,,,,,
mengusir,ngusir,,,,,,,,,
mengutuk,ngutuk,,,,,,,,,
meninggal,mati,,,,,,,,,
meningkatkan,ndhuwurne,,,,,,,,,
menolak,nolak,,,,,,,,,
menunggu,ngenteni,nunggu,,,,,,,,
menurunkan,ngedokne,ngisorne,,,,,,,,
menyadari,eling,ileng,,,,,,,,
menyalahkan,nyalahne,,,,,,,,,
menyambut,nyambut,nampa,,,,,,,,
menyebabkan,nyebabne,,,,,,,,,
menyerang,nyerang,,,,,,,,,
menyeret,nyeret,,,,,,,,,
menyesatkan,nyasarne,,,,,,,,,
menyita,ngrampas,,,,,,,,,
meragukan,mangu-mangu,,,,,,,,,
meruntuhkan,ngrusak,nyeblokake,,,,,,,,
minta,njaluk,nyuwun,,,,,,,,
minta maaf,njaluk sepura,sepurane,,,,,,,,
miskin,mlarat,,,,,,,,,
moga,pangarep-arep,,,,,,,,,
muda,enom,,,,,,,,,
mudah,penak,gampang,,,,,,,,
muka,wajah,rupa,,,,,,,,
mulia,mulya,,,,,,,,,
mundur,mundur,,,,,,,,,
murah,murah,,,,,,,,,
murka,mureng-mureng,ngamuk,nesu,,,,,,,
musuh,musuh,,,,,,,,,
nanti,engko,mengko,,,,,,,,
nekat,nekat,,,,,,,,,
neraka,neraka,,,,,,,,,
ngeri,medeni,ngeri,,,,,,,,
ngerti,ngerti,,,,,,,,,
nilai,biji,,,,,,,,,
oke,oke,,,,,,,,,
oleh,karo,dening,,,,,,,,
orang bodoh,wong goblok,,,,,,,,,
pada,ing,,,,,,,,,
padat,padhet,rame,,,,,,,,
pahlawan,pahlawan,,,,,,,,,
palsu,palsu,,,,,,,,,
panas,panas,,,,,,,,,
panik,geger,,,,,,,,,
panjang,dhawa,,,,,,,,,
pantat,bokong,,,,,,,,,
parodi,parodi,,,,,,,,,
pasti,mesthi,,,,,,,,,
pecah,pecah,,,,,,,,,
peduli,ngrawat,,,,,,,,,
pelaku,pelaku,,,,,,,,,
pelaku kejahatan,pelaku kejahatan,,,,,,,,,
pembela,pembela,,,,,,,,,
pemberani,wanian,,,,,,,,,
pemberontakan,pemberontakan,,,,,,,,,
penangkapan,penangkapan,,,,,,,,,
pendukung,pendukung,,,,,,,,,
penembakan,penembakan,,,,,,,,,
pengecut,pengecut,,,,,,,,,
pengunjung,pengunjung,sing mara,sing teka,,,,,,,
penjara,penjara,,,,,,,,,
penting,penting,,,,,,,,,
penuh,kebek,,,,,,,,,
penularan,nular,,,,,,,,,
penyelamat,penyelamat,,,,,,,,,
penyelidikan,penyelidikan,,,,,,,,,
perampok,rampog,,,,,,,,,
perang,perang,,,,,,,,,
perasaan,pangrasa,,,,,,,,,
percaya,percoyo,,,,,,,,,
perdamaian,tentrem,,,,,,,,,
peringatan,pengetan,,,,,,,,,
perjuangan,perjuangan,,,,,,,,,
pertanyaan,pitakon,,,,,,,,,
pertempuran,pertempuran,perang,,,,,,,,
pikir,mikir,,,,,,,,,
pintar,pinter,,,,,,,,,
populer,populer,terkenal,,,,,,,,
positif,positif,,,,,,,,,
potong,ngethok,,,,,,,,,
puja,puja,,,,,,,,,
puji,ngelem,,,,,,,,,
pukul,nggepok (memukul),jam (waktu),,,,,,,,
pulih,waras,,,,,,,,,
pura,pura,,,,,,,,,
pusing,ngelu,,,,,,,,,
racun,racun,,,,,,,,,
rahmat,rahmat,,,,,,,,,
rampas,ngrebut,,,,,,,,,
ras,ras,,,,,,,,,
raya,raya,,,,,,,,,
rela,gelem,,,,,,,,,
rindu,kangen,,,,,,,,,
runtuh,ambruk,,,,,,,,,
sadar,eling,tangi,sadar,,,,,,,
saham,saham,,,,,,,,,
sakit,lara,,,,,,,,,
salah,salah,,,,,,,,,
salam,salam,,,,,,,,,
salut,ngurmati,,,,,,,,,
sama,padha,,,,,,,,,
samping,sisih,,,,,,,,,
sangat,banget,sanget,pol,,,,,,,
santai,anteng,santai,,,,,,,,
sapa,nyapa,,,,,,,,,
saran,pendapat,,,,,,,,,
sayang,sayang,,,,,,,,,
sebab,amarga,mergo,,,,,,,,
sebut,ngomong,,,,,,,,,
sedih,sedih,susah,,,,,,,,
segan,ora seneng,wegah,emoh,,,,,,,
selamat,slamet,aman,,,,,,,,
selesai,mari,rampung,,,,,,,,
semangat,semangat,,,,,,,,,
sembunyi,ndhelik,,,,,,,,,
semoga,mugi-mugi,,,,,,,,,
sempat,sempet,ana wektu,,,,,,,,
senang,seneng,,,,,,,,,
sendiri,dhewean,,,,,,,,,
senjata,gegaman,,,,,,,,,
senyum,mesem,,,,,,,,,
seperti,kayak,,,,,,,,,
sepi,sepi,,,,,,,,,
seragam,seragam,,,,,,,,,
seram,medeni,,,,,,,,,
serang,nyerang,,,,,,,,,
serangan,serangan,,,,,,,,,
serikat,serikat,,,,,,,,,
siap,siap,,,,,,,,,
sigap,sigap,,,,,,,,,
silahkan,monggo,,,,,,,,,
simpati,simpati,,,,,,,,,
simpatik,simpatik,,,,,,,,,
solidaritas,solidaritas,,,,,,,,,
sopan,sopan,,,,,,,,,
stres,gendeng,,,,,,,,,
striker,penyerang,,,,,,,,,
suap,nyogok (uang sogok),ndulang (makan),,,,,,,,
suka,seneng,,,,,,,,,
sulit,angel,,,,,,,,,
super,banget,sanget,pol,,,,,,,
surga,suwarga,,,,,,,,,
susah,angel,,,,,,,,,
tabah,tabah,sabar,,,,,,,,
tabrak,kecelakaan,,,,,,,,,
tahan,nahan,,,,,,,,,
tahanan,tahanan,,,,,,,,,
tak kalah,gak kalah,ra kalah,,,,,,,,
takut,wedi,,,,,,,,,
tanggung jawab,tanggung jawab,,,,,,,,,
tangis,tangis,,,,,,,,,
tangkap,nangkep,,,,,,,,,
tantangan,tantangan,,,,,,,,,
tanya,takon,takok,,,,,,,,
tegang,tegang,,,,,,,,,
tegas,teges,,,,,,,,,
tembak,nembak,,,,,,,,,
tempur,perang,tempur,,,,,,,,
tenang,kalem,,,,,,,,,
tenggelam,keleleb,klelep,,,,,,,,
tentang,babagan,tentang,,,,,,,,
tentu,mesthi,,,,,,,,,
teramat,tenan,paling,,,,,,,,
terbesar,paling gedhe,,,,,,,,,
terbunuh,dipateni,,,,,,,,,
terganggu,keganggu,,,,,,,,,
tergantung,gumantung,,,,,,,,,
teriak,mbengok,,,,,,,,,
teriakan,suara bengok-bengok,,,,,,,,,
terima,nerima,,,,,,,,,
terima kasih,matur suwun,matur nuwun,suwun,,,,,,,
terimakasih,matur suwun,matur nuwun,suwun,,,,,,,
terkejut,kaget,,,,,,,,,
terkena,kejiret,,,,,,,,,
terluka,tatu,catu,,,,,,,,
teror,teror,,,,,,,,,
terpengaruh,terpengaruh,kenek pengaruh,,,,,,,,
tersangka,tersangka,,,,,,,,,
tersinggung,gelo,,,,,,,,,
tertarik,kesengsem,,,,,,,,,
tertentu,mesthi,,,,,,,,,
tertinggal,keri,,,,,,,,,
tidak,ugak,ora,,,,,,,,
tidak aman,ugak aman,ora aman,,,,,,,,
tinggal,netep,nginep,,,,,,,,
tingkat,tingkat,,,,,,,,,
tragedi,tragedi,,,,,,,,,
trauma,trauma,,,,,,,,,
tubuh,awak,,,,,,,,,
tuduhan,tuduh,,,,,,,,,
tukang jualan,tukang dodolan,,,,,,,,,
tumpas,tebas,,,,,,,,,
tunda,batal,,,,,,,,,
tunggu,ngenteni,,,,,,,,,
turun,mudun,,,,,,,,,
tutup,tutup,,,,,,,,,
uang,duwik,duwit,,,,,,,,
untung,bathi,,,,,,,,,
utuh,wutuh,,,,,,,,,
wajib,kudu,wajib,,,,,,,,
waspada,waspada,ati-ati,,,,,,,,
wow,wow,,,,,,,,,
ya,ya,,,,,,,,,
yakin,yakin,,,,,,,,,
