abu,habu,,,,,,,,,
habis,habis,,,,,,,,,
hal,sual,,,,,,,,,
hancur,hancur,,,,,,,,,
hantu,hantu,,,,,,,,,
harapan,harapan,,,,,,,,,
harga,haraga,,,,,,,,,
harta,harta,,,,,,,,,
hasil,kulihan,,,,,,,,,
hati,hati,,,,,,,,,
hati-hati,hati-hati,,,,,,,,,
hebat,hibat,,,,,,,,,
heboh,rami,,,,,,,,,
heroik,jagau,,,,,,,,,
hidup,hidup,,,,,,,,,
hilang,hilang,,,,,,,,,
hukum,hukum,,,,,,,,,
ikut,umpat,,,,,,,,,
ilham,hidayah,,,,,,,,,
iman,iman,,,,,,,,,
indah,bagus,,,,,,,,,
ingat,ingat,,,,,,,,,
ingin,handak,,,,,,,,,
interogasi,ditakuni,,,,,,,,,
isi,isi,,,,,,,,,
istimewa,istimiwa,,,,,,,,,
jahat,jahat,,,,,,,,,
jamin,jamin,,,,,,,,,
jatuh,gugur,,,,,,,,,
jawab,sahut,,,,,,,,,
jaya,jaya,,,,,,,,,
jelas,tarang,,,,,,,,,
jelek,kada baik,,,,,,,,,
jenis,rupa,,,,,,,,,
jual,jual,,,,,,,,,
kalah,kalah,,,,,,,,,
kalimat,kalimat,,,,,,,,,
kapal,kapal,,,,,,,,,
karya,ulahan,,,,,,,,,
kasihan,maras,,,,,,,,,
kaya,sugih,,,,,,,,,
keadilan,kaadilan,,,,,,,,,
keamanan,kaamanan,,,,,,,,,
kebaikan,kabaikan,,,,,,,,,
kebencian,kamuaran,,,,,,,,,
keberanian,kawanian,,,,,,,,,
kebetulan,kabujuran,,,,,,,,,
kecewa,sangkal,,,,,,,,,
kehancuran,kahancuran,,,,,,,,,
kehilangan,kahilangan,,,,,,,,,
kejahatan,kajahatan,,,,,,,,,
kejam,kakajaman,,,,,,,,,
keji,kapurunan,,,,,,,,,
kekayaan,kasugihan,,,,,,,,,
kekerasan,kakarasan,,,,,,,,,
kekuatan,kakuatan,,,,,,,,,
kelaparan,kalaparan,,,,,,,,,
keluar,kaluar,,,,,,,,,
kematian,kamatian,,,,,,,,,
kembali,babulik,,,,,,,,,
kena,kana,,,,,,,,,
kenal,tahu,,,,,,,,,
kenyamanan,kanyamanan,,,,,,,,,
kepentingan,kapantingan,,,,,,,,,
keras,karas,,,,,,,,,
keren,bagus,,,,,,,,,
kerugian,karugian,,,,,,,,,
kerusakan,karusakan,,,,,,,,,
kesalahan,kasalahan,,,,,,,,,
kesan,rasa,,,,,,,,,
kesempatan,kasampatan,,,,,,,,,
kesepian,kasunyian,,,,,,,,,
kesulitan,kasulitan,,,,,,,,,
ketakutan,katakutan,,,,,,,,,
ketat,kantat,,,,,,,,,
ketegangan,katagangan,,,,,,,,,
kompak,kumpak,,,,,,,,,
konflik,kunflik,,,,,,,,,
konspirasi,kanti,,,,,,,,,
korban,kurban,,,,,,,,,
korban jiwa,kurban jiwa,,,,,,,,,
kosong,kusung,,,,,,,,,
kotor,rigat,,,,,,,,,
kuat,kuat,,,,,,,,,
kurang,kurang,,,,,,,,,
kutuk,sumpah,,,,,,,,,
kutukan,susumpahan,,,,,,,,,
langgar,langgar,,,,,,,,,
larang,kada bulih,,,,,,,,,
larangan,kada dibuliakan,,,,,,,,,
lawan,lawan,,,,,,,,,
layak,pantas,,,,,,,,,
lebih,labih,,,,,,,,,
lebih baik,labih baik,,,,,,,,,
lembut,lamah,,,,,,,,,
lengkap,langkap,,,,,,,,,
lenyap,hilang,,,,,,,,,
lewat,lalu,,,,,,,,,
lihat,lihat,,,,,,,,,
lmao,lucut,,,,,,,,,
luar biasa,luar biasa,,,,,,,,,
lucu,lucu,,,,,,,,,
luka,luka,,,,,,,,,
lupa,kada ingat,,,,,,,,,
maaf,maaf,,,,,,,,,
mahal,larang,,,,,,,,,
mampu,kawa,,,,,,,,,
marah,sarik,,,,,,,,,
masalah,sual,,,,,,,,,
mati,mati,,,,,,,,,
mayat,mayat,,,,,,,,,
melakukan,manggawi,,,,,,,,,
melanggar,malanggar,,,,,,,,,
melemahkan,malamahakan,,,,,,,,,
melindungi,malindungi,,,,,,,,,
melumpuhkan,malumpuhakan,,,,,,,,,
memastikan,mamastiakan,,,,,,,,,
membahayakan,mambahayakan,,,,,,,,,
membantu,mambantu,,,,,,,,,
membatalkan,mambatalakan,,,,,,,,,
membenci,mamuari,,,,,,,,,
membuka,mambuka,,,,,,,,,
membunuh,mambunuh,,,,,,,,,
memerangi,manyarang,,,,,,,,,
mempertanyakan,manakunakan,,,,,,,,,
memuji,mamuji,,,,,,,,,
menahan,manahan,,,,,,,,,
menanti,mahadangi,,,,,,,,,
menarik,manarik,,,,,,,,,
mencurigakan,mancurigakan,,,,,,,,,
mendapatkan,mandapatakan,,,,,,,,,
menderita,marista,,,,,,,,,
mendoktrin,mampangaruhi,,,,,,,,,
mendorong,manunjul,,,,,,,,,
mendukung,mandukung,,,,,,,,,
mendung,mandung,,,,,,,,,
menembak,manimbak,,,,,,,,,
menerima,manarima,,,,,,,,,
mengakui,mangakui,,,,,,,,,
mengamankan,maamankan,,,,,,,,,
mengeluarkan,mangaluarakan,,,,,,,,,
mengembalikan,mambulikakan,,,,,,,,,
mengerikan,mambaritakutan,,,,,,,,,
menghancurkan,mahancurakan,,,,,,,,,
menghargai,mahargai,,,,,,,,,
menghindari,manjauhi,,,,,,,,,
mengusir,mamburu,,,,,,,,,
mengutuk,manyumpahi,,,,,,,,,
meninggal,mati,,,,,,,,,
meningkatkan,manambahakan,,,,,,,,,
menolak,kada hakun,,,,,,,,,
menunggu,mahadangi,,,,,,,,,
menurunkan,manurunakan,,,,,,,,,
menyadari,manyadari,,,,,,,,,
menyalahkan,manyalahakan,,,,,,,,,
menyambut,manyambut,,,,,,,,,
menyebabkan,maulah,,,,,,,,,
menyerang,manyarang,,,,,,,,,
menyeret,manarik,,,,,,,,,
menyesatkan,manyasatakan,,,,,,,,,
menyita,maambil,,,,,,,,,
meragukan,maraguakan,,,,,,,,,
meruntuhkan,maruntuhakan,,,,,,,,,
minta,minta,,,,,,,,,
minta maaf,minta maaf,,,,,,,,,
miskin,susah,,,,,,,,,
moga,mudahan,,,,,,,,,
muda,anum,,,,,,,,,
mudah,nyaman,,,,,,,,,
muka,muha,,,,,,,,,
mulia,mulia,,,,,,,,,
mundur,mundur,,,,,,,,,
murah,murah,,,,,,,,,
murka,sarik,,,,,,,,,
musuh,musuh,,,,,,,,,
nanti,kaina,,,,,,,,,
nekat,wani,,,,,,,,,
neraka,naraka,,,,,,,,,
ngeri,mambaritakutan,,,,,,,,,
ngerti,paham,,,,,,,,,
nilai,nilai,,,,,,,,,
oke,iya,,,,,,,,,
oleh,ulih,,,,,,,,,
orang bodoh,urang bungul,,,,,,,,,
pada,ka,,,,,,,,,
padat,hibak,,,,,,,,,
pahlawan,pahlawan,,,,,,,,,
palsu,palsu,,,,,,,,,
panas,panas,,,,,,,,,
panik,takutan,,,,,,,,,
panjang,panjang,,,,,,,,,
pantat,burit,,,,,,,,,
parodi,mahalabiu,,,,,,,,,
pasti,pasti,,,,,,,,,
pecah,pacah,,,,,,,,,
peduli,pahatian,,,,,,,,,
pelaku,urang,,,,,,,,,
pelaku kejahatan,urang jahat,,,,,,,,,
pembela,urang nang malawanakan,,,,,,,,,
pemberani,pawanian,,,,,,,,,
pemberontakan,pambaruntakan,,,,,,,,,
penangkapan,pangangkapan,,,,,,,,,
pendukung,pandukung,,,,,,,,,
penembakan,panimbakan,,,,,,,,,
pengecut,panguncut,,,,,,,,,
pengunjung,pangunjung,,,,,,,,,
penjara,panjara,,,,,,,,,
penting,penting,,,,,,,,,
penuh,hibak,,,,,,,,,
penularan,panularan,,,,,,,,,
penyelamat,panyalamat,,,,,,,,,
penyelidikan,panyalidikan,,,,,,,,,
perampok,parampok,,,,,,,,,
perang,perang,,,,,,,,,
perasaan,parasaan,,,,,,,,,
percaya,parcaya,,,,,,,,,
perdamaian,pardamaian,,,,,,,,,
peringatan,paringatan,,,,,,,,,
perjuangan,parjuangan,,,,,,,,,
pertanyaan,partanyaan,,,,,,,,,
pertempuran,partampuran,,,,,,,,,
pikir,pikir,,,,,,,,,
pintar,pintar,,,,,,,,,
populer,tarkanal,,,,,,,,,
positif,baik,,,,,,,,,
potong,tatak,,,,,,,,,
puja,ambung,,,,,,,,,
puji,puji,ambung,,,,,,,,
pukul,pukul,hantam,,,,,,,,
pulih,ampih,waras,,,,,,,,
pura,pura,,,,,,,,,
pusing,pusing,,,,,,,,,
racun,racun,,,,,,,,,
rahmat,rahmat,,,,,,,,,
rampas,rabuti,,,,,,,,,
ras,ras,,,,,,,,,
raya,raya,,,,,,,,,
rela,rila,,,,,,,,,
rindu,kaganangan,,,,,,,,,
runtuh,runtuh,,,,,,,,,
sadar,sadar,,,,,,,,,
saham,saham,,,,,,,,,
sakit,sakit,,,,,,,,,
salah,salah,,,,,,,,,
salam,salam,,,,,,,,,
salut,salut,,,,,,,,,
sama,sama,,,,,,,,,
samping,higa,,,,,,,,,
sangat,liwar,,,,,,,,,
santai,santai,,,,,,,,,
sapa,tagur,,,,,,,,,
saran,pandapat,,,,,,,,,
sayang,sayang,,,,,,,,,
sebab,sabab,,,,,,,,,
sebut,sambat,,,,,,,,,
sedih,sadih,,,,,,,,,
segan,supan,,,,,,,,,
selamat,salamat,,,,,,,,,
selesai,tuntung,,,,,,,,,
semangat,samangat,,,,,,,,,
sembunyi,sambunyi,,,,,,,,,
semoga,mudahan,,,,,,,,,
sempat,sawat,,,,,,,,,
senang,himung,,,,,,,,,
sendiri,surangan,,,,,,,,,
senjata,sanjata,,,,,,,,,
senyum,kurihing,,,,,,,,,
seperti,kaya,,,,,,,,,
sepi,sunyi,,,,,,,,,
seragam,saragam,,,,,,,,,
seram,takutan,,,,,,,,,
serang,serang,,,,,,,,,
serangan,serangan,,,,,,,,,
serikat,bubuhan,,,,,,,,,
siap,siap,,,,,,,,,
sigap,siap,,,,,,,,,
silahkan,silahkan,,,,,,,,,
simpati,maras,,,,,,,,,
simpatik,maras,,,,,,,,,
solidaritas,malawanakan,,,,,,,,,
sopan,lamahan,,,,,,,,,
stres,stres,,,,,,,,,
striker,striker,,,,,,,,,
suap,suap,,,,,,,,,
suka,katuju,,,,,,,,,
sulit,ngalih,,,,,,,,,
super,super,,,,,,,,,
surga,surga,,,,,,,,,
susah,ngalih,,,,,,,,,
tabah,sabar,,,,,,,,,
tabrak,rujuk,,,,,,,,,
tahan,tahan,,,,,,,,,
tahanan,tahanan,,,,,,,,,
tak kalah,kada kalah,,,,,,,,,
takut,takutan,,,,,,,,,
tanggung jawab,tanggung jawab,,,,,,,,,
tangis,tangis,,,,,,,,,
tangkap,tangkap,,,,,,,,,
tantangan,tantangan,,,,,,,,,
tanya,takun,,,,,,,,,
tegang,tagang,,,,,,,,,
tegas,tagas,,,,,,,,,
tembak,timbak,,,,,,,,,
tempur,tampur,,,,,,,,,
tenang,tanang,,,,,,,,,
tenggelam,tinggalam,,,,,,,,,
tentang,sual,,,,,,,,,
tentu,tantu,,,,,,,,,
teramat,liwar,,,,,,,,,
terbesar,pangganalnya,,,,,,,,,
terbunuh,tabunuh,,,,,,,,,
terganggu,taganggu,,,,,,,,,
tergantung,tagantung,,,,,,,,,
teriak,kuriak,,,,,,,,,
teriakan,kuriakan,,,,,,,,,
terima,tarima,,,,,,,,,
terima kasih,tarima kasih,,,,,,,,,
terimakasih,tarimakasih,,,,,,,,,
terkejut,takajut,,,,,,,,,
terkena,takana,,,,,,,,,
terluka,tarluka,,,,,,,,,
teror,tirur,,,,,,,,,
terpengaruh,tapangaruh,,,,,,,,,
tersangka,tatuduh,,,,,,,,,
tersinggung,tasingguh,,,,,,,,,
tertarik,handak,,,,,,,,,
tertentu,tatantu,,,,,,,,,
tertinggal,tatinggal,,,,,,,,,
tidak,kada,,,,,,,,,
tidak aman,kada aman,,,,,,,,,
tinggal,tinggal,,,,,,,,,
tingkat,tingkat,,,,,,,,,
tragedi,kajadian,,,,,,,,,
trauma,jara,,,,,,,,,
tubuh,awak,,,,,,,,,
tuduhan,tuduhan,,,,,,,,,
tukang jualan,urang bajualan,,,,,,,,,
tumpas,tumpas,,,,,,,,,
tunda,undur,,,,,,,,,
tunggu,hadang,,,,,,,,,
turun,turun,,,,,,,,,
tutup,tutup,,,,,,,,,
uang,duit,,,,,,,,,
untung,bahujung,,,,,,,,,
utuh,langkap,,,,,,,,,
wajib,wajib,,,,,,,,,
waspada,bajaga-jaga,,,,,,,,,
wow,umay,,,,,,,,,
ya,ya,,,,,,,,,
yakin,yakin,,,,,,,,,
