layak,addhu,,,,,,,,,
lebih,lebbi,,,,,,,,,
lebih baik,lebbi bhegus,,,,,,,,,
lembut,lembu',alos,,,,,,,,
lengkap,lengkap,ghennak,komplèt,,,,,,,
lenyap,tadek,tompes,ghemmet,,,,,,,
lewat,lèbet,,,,,,,,,
lihat,ngabes,nangalè,ngetaoè,,,,,,,
lmao,lmao,,,,,,,,,
luar biasa,luar biasah,,,,,,,,,
lucu,lucu,locoh,,,,,,,,
luka,lokah,,,,,,,,,
lupa,loppah,tak èngak,,,,,,,,
maaf,maap,,,,,,,,,
mahal,larang,,,,,,,,,
mampu,mampu,kellar,ngabik,bisah,,,,,,
marah,nguso',ghighir,,,,,,,,
masalah,masalah,,,,,,,,,
mati,mateh,tadek omor,bhengkah,sèdheh,,,,,,
mayat,mayyit,,,,,,,,,
melakukan,ngalakonin,ngalakonih,,,,,,,,
melanggar,alanggar,,,,,,,,,
melemahkan,melemaagi,,,,,,,,,
melindungi,alindungi,,,,,,,,,
melumpuhkan,alompoagi,,,,,,,,,
memastikan,mastèagi,,,,,,,,,
membahayakan,mebahaya,,,,,,,,,
membantu,abhento,,,,,,,,,
membatalkan,maburung,,,,,,,,,
membenci,abejhi'i,,,,,,,,,
membuka,mukkak,,,,,,,,,
membunuh,matè'è,matè'en,,,,,,,,
memerangi,acarok,,,,,,,,,
mempertanyakan,atanya'agi,,,,,,,,,
memuji,mojhi,,,,,,,,,
menahan,tahan,,,,,,,,,
menanti,adentèk,,,,,,,,,
menarik,najhek,,,,,,,,,
mencurigakan,mencurigakan,,,,,,,,,
mendapatkan,ngaollè,,,,,,,,,
menderita,aderita,,,,,,,,,
mendoktrin,ngajherin,,,,,,,,,
mendorong,nyotok,,,,,,,,,
mendukung,adukung,,,,,,,,,
mendung,ondem,rendeng,,,,,,,,
menembak,meddhil,nimbak,,,,,,,,
menerima,narèma,,,,,,,,,
mengakui,ngakoè,,,,,,,,,
mengamankan,ngamanagi,,,,,,,,,
mengeluarkan,ngeluaragi,,,,,,,,,
mengembalikan,mabeliagi,,,,,,,,,
mengerikan,nakok en,,,,,,,,,
menghancurkan,ngancoragi,,,,,,,,,
menghargai,ngarghei,,,,,,,,,
menghindari,mejheu,,,,,,,,,
mengusir,èyusir,,,,,,,,,
mengutuk,abhestoh,,,,,,,,,
meninggal,sèdhe,tade' omor,,,,,,,,
meningkatkan,nai'agi,,,,,,,,,
menolak,è tolak,,,,,,,,,
menunggu,adentèk,,,,,,,,,
menurunkan,noronagi,,,,,,,,,
menyadari,nyadarèn,,,,,,,,,
menyalahkan,nyala'agi,,,,,,,,,
menyambut,nyambhut,,,,,,,,,
menyebabkan,èsebapagi,,,,,,,,,
menyerang,nyerrang,,,,,,,,,
menyeret,najhek,,,,,,,,,
menyesatkan,nyesatagi,,,,,,,,,
menyita,nyita,,,,,,,,,
meragukan,mabingung,,,,,,,,,
meruntuhkan,meronto,,,,,,,,,
minta,mintah,,,,,,,,,
minta maaf,minta seporah,minta ma'ap,,,,,,,,
miskin,miskèn,,,,,,,,,
moga,moghe,,,,,,,,,
muda,ngode,,,,,,,,,
mudah,ghempang,,,,,,,,,
muka,mua,,,,,,,,,
mulia,mulje,,,,,,,,,
mundur,nyorot,,,,,,,,,
murah,mode,,,,,,,,,
murka,ngoso',,,,,,,,,
musuh,moso,,,,,,,,,
nanti,degghik,,,,,,,,,
nekat,nikat,,,,,,,,,
neraka,nerakah,,,,,,,,,
ngeri,takok,,,,,,,,,
ngerti,ngartèh,,,,,,,,,
nilai,nilai,,,,,,,,,
oke,oke,,,,,,,,,
oleh,bik,,,,,,,,,
orang bodoh,orèng bhuduh,orèng bunggen,orèng gendeng,,,,,,,
pada,ka,,,,,,,,,
padat,sellak,gheli,bentet,,,,,,,
pahlawan,pahlawan,,,,,,,,,
palsu,palsu,,,,,,,,,
panas,panas,,,,,,,,,
panik,sossa,,,,,,,,,
panjang,lanjheng,,,,,,,,,
pantat,tongkèng,,,,,,,,,
parodi,parodi,,,,,,,,,
pasti,pastèh,,,,,,,,,
pecah,belle,,,,,,,,,
peduli,peduli,èstoh,,,,,,,,
pelaku,sè alako,,,,,,,,,
pelaku kejahatan,sè alako kejahatan,,,,,,,,,
pembela,sè abèla,,,,,,,,,
pemberani,bengalan,,,,,,,,,
pemberontakan,aberontak,,,,,,,,,
penangkapan,nangkep,,,,,,,,,
pendukung,sè adukung,,,,,,,,,
penembakan,sè nèmbak,,,,,,,,,
pengecut,tako'an,,,,,,,,,
pengunjung,sè èntar,,,,,,,,,
penjara,penjara,tahanan,,,,,,,,
penting,pentèng,,,,,,,,,
penuh,possak,,,,,,,,,
penularan,sè è tolarè,,,,,,,,,
penyelamat,sè nyelamatagi,,,,,,,,,
penyelidikan,alacak,,,,,,,,,
perampok,bhighelen,,,,,,,,,
perang,perrang,carok,,,,,,,,
perasaan,perasaan,,,,,,,,,
percaya,parcaje,,,,,,,,,
perdamaian,ketenangan,,,,,,,,,
peringatan,paènga'an,,,,,,,,,
perjuangan,perjuangan,,,,,,,,,
pertanyaan,pertanyaan,,,,,,,,,
pertempuran,temporan,,,,,,,,,
pikir,mikkèr,,,,,,,,,
pintar,pènter,,,,,,,,,
populer,umum,,,,,,,,,
positif,positip,bhegus,baik,,,,,,,
potong,kerra',,,,,,,,,
puja,pojhih,,,,,,,,,
puji,pojhih,,,,,,,,,
pukul,pokol,,,,,,,,,
pulih,èsak,,,,,,,,,
pura,apè,,,,,,,,,
pusing,plengngen,,,,,,,,,
racun,racon,,,,,,,,,
rahmat,rahmat,,,,,,,,,
rampas,rampas,,,,,,,,,
ras,ras,,,,,,,,,
raya,raje,,,,,,,,,
rela,rèla,,,,,,,,,
rindu,kerrong,,,,,,,,,
runtuh,ronto,geggeren,,,,,,,,
sadar,sadar,,,,,,,,,
saham,saham,,,,,,,,,
sakit,sakèk,bereng,,,,,,,,
salah,sala,lopot,,,,,,,,
salam,salam,,,,,,,,,
salut,bangga,bhunga,,,,,,,,
sama,pade,,,,,,,,,
samping,pèngghir,,,,,,,,,
sangat,sarah,cèk,,,,,,,,
santai,santai,,,,,,,,,
sapa,nyapa,,,,,,,,,
saran,saran,,,,,,,,,
sayang,èman,,,,,,,,,
sebab,lantaran,marghe,sebbeb,,,,,,,
sebut,nyebut,sebbhut,,,,,,,,
sedih,seddi,,,,,,,,,
segan,sengkah,,,,,,,,,
selamat,selamet,,,,,,,,,
selesai,marè,,,,,,,,,
semangat,semangat,kodhuh,,,,,,,,
sembunyi,ngitek,,,,,,,,,
semoga,samoghe,,,,,,,,,
sempat,sempet,ngenning,,,,,,,,
senang,senneng,,,,,,,,,
sendiri,kathibik,dhibi'en,,,,,,,,
senjata,sèkep,,,,,,,,,
senyum,misem,,,,,,,,,
seperti,èngak,,,,,,,,,
sepi,seppèh,,,,,,,,,
seragam,seragam,padeh,,,,,,,,
seram,serrem,nakok èn,,,,,,,,
serang,nyerang,,,,,,,,,
serangan,serangan,,,,,,,,,
serikat,sekongkol,,,,,,,,,
siap,siap,,,,,,,,,
sigap,sigap,tegghes,,,,,,,,
silahkan,èyatoreh,,,,,,,,,
simpati,nèser,,,,,,,,,
simpatik,nèseran,,,,,,,,,
solidaritas,solidaritas,ngarghei,,,,,,,,
sopan,sopan,,,,,,,,,
stres,stres,bhindeng,,,,,,,,
striker,stiker,ghember,,,,,,,,
suap,dhulang,nyogok,,,,,,,,
suka,senneng,,,,,,,,,
sulit,melarat,,,,,,,,,
super,super,sarah,,,,,,,,
surga,suarghe,,,,,,,,,
susah,sossa,,,,,,,,,
tabah,sabbher,,,,,,,,,
tabrak,nabrak,tabentor,,,,,,,,
tahan,nahan,,,,,,,,,
tahanan,tahanan,penjara,,,,,,,,
tak kalah,tak kala,,,,,,,,,
takut,takok,,,,,,,,,
tanggung jawab,tanggung jeweb,,,,,,,,,
tangis,tangès,,,,,,,,,
tangkap,nangkep,,,,,,,,,
tantangan,nantang,,,,,,,,,
tanya,atanyah,,,,,,,,,
tegang,teggeng,,,,,,,,,
tegas,tegghes,,,,,,,,,
tembak,nimbak,,,,,,,,,
tempur,tempor,,,,,,,,,
tenang,tenang,,,,,,,,,
tenggelam,tesèllem,,,,,,,,,
tentang,tentang,,,,,,,,,
tentu,tantoh,,,,,,,,,
teramat,cèk,,,,,,,,,
terbesar,rajeh sarah,,,,,,,,,
terbunuh,èpate'è,,,,,,,,,
terganggu,tergenggu,,,,,,,,,
tergantung,terghentong,,,,,,,,,
teriak,akowèk,,,,,,,,,
teriakan,kowèkan,,,,,,,,,
terima,narèma,,,,,,,,,
terima kasih,kaso'on,,,,,,,,,
terimakasih,kaso'on,,,,,,,,,
terkejut,takerjhet,,,,,,,,,
terkena,teppak,,,,,,,,,
terluka,è lokaèn,,,,,,,,,
teror,teror,,,,,,,,,
terpengaruh,è pangaro,,,,,,,,,
tersangka,è sangkah,,,,,,,,,
tersinggung,ngala'an atè,,,,,,,,,
tertarik,terro,,,,,,,,,
tertentu,tantonah,,,,,,,,,
tertinggal,sè èdhina,,,,,,,,,
tidak,Enjek,tak,,,,,,,,
tidak aman,tak aman,,,,,,,,,
tinggal,nettep,èdhina,,,,,,,,
tingkat,tingkat,,,,,,,,,
tragedi,kededdien,,,,,,,,,
trauma,troma,,,,,,,,,
tubuh,bhedhen,,,,,,,,,
tuduhan,è sangkah,,,,,,,,,
tukang jualan,tokang juelen,,,,,,,,,
tumpas,tompes,tadèk,,,,,,,,
tunda,tunda,,,,,,,,,
tunggu,dentèk,,,,,,,,,
turun,toron,,,,,,,,,
tutup,totop,,,,,,,,,
uang,pèssè,,,,,,,,,
untung,ontong,,,,,,,,,
utuh,pagghun,,,,,,,,,
wajib,wejib,kodhuh,,,,,,,,
waspada,tèngatèh,,,,,,,,,
wow,wow,,,,,,,,,
ya,ye,iyeh,,,,,,,,
yakin,yakin,,,,,,,,,
