id,lang,source,target
13,jawa,"Waktu itu ke sini pesan nasi goreng dan kentang goreng, nasi gorengnya semua suka. Kentang gorengnya enak banget, dan presentasinya bagus. Keluarga bilang kopinya enak. Hal yang sangat baik di sini adalah tempatnya luas dan yang di luar bisa lihat pemandangan dusun bambu, tapi pelayanannya tidak cepat sehingga saya harus bertanya beberapa kali tentang pesanan saya. Harganya cukup mahal, namun karena makanannya enak semua jadi terbayarkan. Tidak perlu pikir dua kali jika mau ke tempat ini lagi.","Wektu kuwi mara mrene pesen sega goreng karo kentang goreng, sega gorenge kabehane seneng, Kentang gorenge enak tenan, lan dhelokane apik. Keluarga ngomong yen kopine enak. Babagan paling apik nang kene yaiku panggonane jembar lan sek nang njaba iso ndhelok pemandangan dusun pring, nanging pelayanane ora cepet dadi aku kudu takon kaping pirang-pirang babagan pesenanku. Regane cukup larang, nanging amarga panganane enak kabeh dadi kabayar. Ora kudhu mikir ping pindho yen pengen mara panggonan iki maneh."
978,jawa,"Nasi goreng thailand di harga 35 ribu, polos, hanya ada suir ayam sedikit. Seafoodnya tidak ada.","Sega goreng thailand ning rega 35 ewu, polos, mung ana suwir pithik sethithik. Panganan laute ora ana."
570,jawa,"Seperti yang kita tahu, brownies yang asli dari amerika adalah kue bantat yang memang berwarna cokelat. Toko amanda mengkreasikan brownies dengan memasaknya secara mengukus. Brownies kukus ini sama sekali nggak banget. Teksturnya malah sama dengan bolu biasa. Jadi menurut saya, ini bukan brownies.","Kaya sing awakdewe eruh, brownies sing asli saka amerika iku roti bantat sing pancene wernane cokelat. Toko amanda ngreasikne browies karo masake carane dikukus. Brownies kukus iki jan blas ora banget. Teksture malah podo karo bolu biasa. Dadi menurutku, iki uduk brownies."
489,jawa,"Jika datang ke restoran ini sangat cocok pada sore dan malam hari, membawa pasangan untuk menikmati makan malam yang romantis dan pemandangan yang sangat menakjubkan","Yen teka marang restoran iki cocok banget pas sore lan mbengi, nggawa pasangan kanggo nikmati mangan mbengi sing romantis lan pemandangan sing nakjubake banget"
862,jawa,"Pengalaman pertama cukup mengesankan karena cukup kaget ternyata setelah selesai memesan makanan, salah satu staf memberikan daun pisang ke meja saya bukan piring atau sendok, jadi jika makan di sini bersiaplah untuk makan menggunakan tangan karena kita akan merasakan sensasi yang unik ditambah alas makannya daun pisang.","Pengalaman kapisan cukup ngesanke merga cukup kaget tibake bar mari pesen panganan, salah siji staf menehi godong gedang ning mejaku uduk piring utawa sendok, dadi lak mangan ning kene siapo dingge mangan nggawe tangan merga awakdewe bakale ngrasakne sensasi sing unik ditambah alas mangane godong gedang."
774,jawa,Salah satu area kuliner yang cukup menggugah selera. Namun jadi bingung juga milihnya. Akhirnya ku coba kerak telur dan mie kocok sembari mendengarkan pertunjukan musik dengan lagu-lagu nostalgia barat. Cukup direkomendasikan.,Salah sijine area kuliner sing cukup ngunggah salira. Nanging dadi bingung uga milihe. Akhire aku njajal kerak telur lan mi kocok karo ngrungokake pertunjukan musik kanthi lagu-lagu nostalgia kulon. Cukup direkomendasikake.
950,jawa,Untuk memastikannya ibu bisa datang ke kantor cab bank mandiri tersebut pada hari dan jam kerja untuk penukaran uang.,Kanggo njamin ibu isa teka marang kantor cab bank mandiri kasebut ing dina lan jam kerja kanggo ijol dhuwit.
614,jawa,"Naik kereta jayabaya malang - jakarta berhenti di gubeng, tiket 35 ribu plus asuransi 6 ribu via traveloka","Numpak sepur jayabaya malang - jakarta mandek ing gubeng, tiket 35 ewu ditambah asuransi 6 ewu lewat traveloka"
569,jawa,Dpr memberi apresiasi atas keikutsertaan perempuan pada pilkada 2018.,Dpr menehi apresiasi saka melune wong wedok ning pilkada 2018.
666,jawa,"Saya datang untuk makan malam bersama keluarga. Ini pertama kali saya ke sini. Kondisi tidak terlalu ramai. Untuk interior, agak kotor menurut saya. Adanya remah-remah bekas makanan di lantai dan meja, sepertinya tidak dibersihkan secara sempurna. Untuk rasa makanan, standar, tidak terlalu istimewa.","Aku teka kanggo mangan mbengi bareng kaluwarga. Iki kapisan aku marang rene. Kondisine ora patia rame. Kanggo interior, agak reged miturutku. Anane remukan bekas panganan ing jogan lan meja, kayane ora diresiki kanthi sampurna. Kanggo rasa panganan, standar, ora patia istimewa."
965,jawa,"Tolong bilang ke anggota dewan jangan lupa revisi perppu ormas dan ingatkan janjinya kalau perppu tidak direvisi, berbagai elemen masyarakat akan mengeluarkan sikap.","Tulung ngomong marang anggota dewan aja lali revisi perppu ormas lan elingna janjine yen perppu ora direvisi, aneka werna elemen masyarakat bakal ngetokake sikap."
486,jawa,Keripik singkong itu makanan ringan terenak dan tepat buat menemani waktu tugas,Kripik budin kuwi camilan paling enak lan pas kanggo ngancani wektu nugas
545,jawa,"Batagor dan siomay kingsley ini tidak mempunyai cabang di tempat lain. Makanannya enak, terutama batator dan siomay serta basonya dan tidak pakai pengawet. Dan jika ingin buat oleh-oleh ada paket yang bisa dibawa pulang. Dipertahankan lagi kualitasnya.","Batagor lan siomay kingsley iki ora nduwe cabang ning panggon liya. Panganane enak, utamane batator lan siomay lan baksone lan ora nganggo pengawet. Lan lak pengen dinggo oleh-oleh ana paket sing iso digowo muleh. Dipertahane eneh kualitase."
707,jawa,"Jangan pernah pesan melalui layanan ini ya teman-teman. Mengecewakan! Villa -nya kotor, semua peralatannya tidak layak pakai","Aja nganti pesen liwat layanan iki ya kanca-kanca. Nguciwakake! Vila -ne reged, kabeh berkakas ora pantes dienggo"
514,jawa,"Pendaftaran mulai esok, kementerian kominfo buka beasiswa pelatihan digital untuk 1.000 orang","Pendaftarane mulai sesok, kementerian kominfo mbukak beasiswa pelatihan digital dinggo wong 1.000"
855,jawa,"Sebagai netijen yang baru april lalu piknik ke toba, hanya mau bilang bahwa benar banyak hal yang mengecewakan dari sistem pariwisata di sana. Parapat -nya kotor, susah cari akomodasi yang benar-benar bagus, agen transportasi tidak profesional, pokoknya tidak direkomendasikan pergi ke parapat.","Minangka netijen sing lagi april kepungkur piknik nyang toba, mung sir omong lak tenan akeh perkara sing nggelakne saka sistem pariwisata ning kana. Parapat -e reget, angel golek akomodasi sing tenan-tenan apik, agen transporasi ora profesional, pokoke ora direkomendasikne dolan nyang parapat."
412,jawa,Kotor banget dan tidak di hiraukan oleh pelayan restoran. Mengecewakan sekali pelayanannya!,Reget banget lan ora digatekake karo pelayan restoran. Nguciwakake tenan pelayanane!
590,jawa,"Tempatnya menurut saya biasa saja, kurang bersih. Makanannya pun biasa saja.","Panggone menurutku biasa ae, kurang resik. Panganane uga biasa ae."
456,jawa,"Untuk usaha yang dikeluarkan ke tempat ini hasilnya biasa-biasa saja. Yang mengecewakan adalah kualitas makanannya. Makanan hanya sekedar masak saja. Untuk kelas kuliner bandung yang enak-enak, ini mengecewakan. Ada karcis masuk per orang 10.000 dan mobil 15.000.","Kango usaha sing ditokne marang panggonan iki hasile biasa-biasa war. Sing nguciwakake yaiku kuwalitas panganane. Panganan mung kaya masak thok. Kanggo kelas kuliner bandung sing enak-enak, iki nguciwakake. Ana karcis mlebu per uwong 10.000 lan mobil 15.000."
467,jawa,Saya sekeluarga sedang cari tempat makan habis nonton. Kami bosan makan di resto / kafe di mal. Tiba-tiba terlihat resto di kanan jalan. Sudah lama kami tidak makan kari. Mampirlah kami ke resto yang tergolong kecil hanya 9 meja. Ternyata enak tempat dan makanannya.,Aku sakaluwarga lagi nggolek panggonan mangan lebar nonton. Dhewe bosen mangan ing resto / kafe ing mal. Ujug-ujug katon resto ing tengen dalan. Uwis suwi dhewe ora mangan kari. Mampir dhewe marang resto sing kagolong cilik mung 9 meja. Jebule enak panggonan lan panganane.
852,jawa,Kopi starbucks kenapa bisa enak banget sih,Kopi starbucks nyapo isa enak banget seh
861,jawa,"Katanya di sana akan dibangun transmart, di sebelah bangunan itu.","Jerene ning kana bakale dibangun transmart, ning sisih bangunan iku."
628,jawa,"Sungguh pengalaman unik, makan di tengah sawah di antara padi yang hampir menguning. Dengan pilihan menu yang variatif, penyajian yang menarik dan menggugah selera.","Tenan pengalaman unik, mangan ing tengah sawah ing antarane pari sing meh nguning. Kanthi pilian menu sing variatif, penyajian sing apik lan nggugah salera."
181,jawa,"Makan bersama dengan para sistah beberapa waktu yang lalu, tempat nyaman, enak buat nongkrong, pelayanan bagus. Dah beberapa kali makan di sini.","Mangan abreng karo dulur-dulur wedok kala wingi, panggon nyaman, enak kanggo nongkrong, pelayanane apik. Wis ping bolak-balik mangan ning kene."
208,jawa,"Tempat oleh-olehnya lengkap dan cukup nyaman, mudah dijangkau, harganya terjangkau, serta pelayanannya ramah","Panggonan oleh-oleh komplet lan cukup nyaman, penak dijangkau, regane kajangkau, lan pelayanane grapyak"
122,jawa,"Hai eviana, mohon maaf atas ketidaknyamanannya. Untuk kontak dari indosat dapat mengakses tautan ini: Silakan pengecekan ya. Terima kasih. Erf","Hai eviana, ngapura amarga ora nyaman. Kanggo kontak saka indosat isa ngakses tautan iki: Mangga dicek, yo. Matur suwun. Erf"
655,jawa,Menunya indomie sama roti bakar. Untuk tempat sama seperti cabang yang lainnya nyaman buat kumpul. ,Menune indomie karo roti bakar. Kanggo panggonan padha karo cabang sing liyane kapenak kanggo ngumpul.
182,jawa,"Sambal dengan daun serawung, tomat, dan cabe rawit. Rasa sambal ini yang membuat kota di garut yang namanya cibiuk jadi terkenal. Sambal ini bisa dinikmati dengan gurame goreng ataupun dengan ayam goreng. Rasanya sangat enak. Selain di lengkokng cibiuk juga memiliki banyak cabang","Sambel nganggo godhong serawung, tomat, lan lombok rawit. Rasa sambele iki sek nggawe kutha ing garut sek jenengane cibiuk dadi kondhang. Sambel iki isa dinikmati nganggo gurame goreng utawa nganggo pithik goreng. Rasane tenan enak. Liyane ing lengkong cibiuk uga ndhuwe akeh cabang"
316,jawa,Saya sudah konfirmasi ke pihak gramedia tapi dilempar-lempar tak ada kejelasan. Pihak gramed sampai spv di outlet tersebut saling lempar dan menyebut tidak ada promo. Kecewa dilempar-lempar begitu,Aku wis konfirmasi marang pihak gramedia nanging diputer-puter ora ana kajelasan. Pihak gramed nganti spv ing outlet kuwi saling mbuwang lan nyebutake ora ana promo. Kuciwa diputer-puter kaya kuwi
216,jawa,"Selamat siang, jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali. Terima kasih zan","Sugeng siang, yen ana bab liyane sing bapak bakal takokake isa nyebut dhewe maneh. Matur suwun zan"
865,jawa,"Menurut kami tempat ini biasa saja tidak ada atraksi atau pemandangan yang menarik dengan harga tiket 10000 / orang, kalau pemandangan gunung ya memang sudah seharusnya karena berada di daerah tinggi. Untuk wisata kuliner juga tidak terlalu banyak pilihan seperti tempat yang satu lagi.","Menurut awakdewe panggon iki biasa ae ora ana atraksi utawa pemandangan sing menarik karo rega tiket 10000 / uwong, lak pemandangan gunung ya pancene wis kudune merga ana ning daerah duwur. Dingge wisata kuliner uga ora tek akeh pilihan kaya panggon sing siji maneh."
894,jawa,"Saya sudah menjadi pelanggan madtari sejak tahun 2002, saat itu masih berupa warung tenda kecil yang sangat ramai malam hari. Beberapa tahun silam menempati bangunan yang permanen, sejak itu saya merasa kualitasnya agak menurun dibandingkan dengan saat di warung tenda. Yang jelas, harga naik cukup signifikan, dibandingkan warung serupa, mungkin lebih mahal.","Aku wis dadi pelanggan madtari kat tahun 2002, pas kuwi isih awujud warung terop cilik sing rame banget pas wengi. Pirang-pirang tahun kepungkur manggoni bangunan sing permanen, kat iku aku ngrasa kualitase radak muduk dibandingne karo pas ning warung terop. Sing jelas, rega mundak cukup signifikan, dibandingne warung sakrupa, paling luwih larang."
329,jawa,"Komentar pertama sudah pasti venue yang kece, pelayanan ramah sekali, dan untuk menu yang dipilih adalah ikan bakar dan sop buntutnya yang aku kasih nilai 4 tapi buat es buah itu aku kasih nilai 5 ya!","Komentar kapisan wis mesthi panggonan sing apik, pelayanane grapyak tenan, lan kanggo menu sing dipilih yaiku iwak bakar lan sop buntute sing aku menehi biji 4 nanging kanggo es buwahe kuwi aku menehi biji 5 ya!"
169,jawa,"Di restoran ini makanan yang disediakan banyak sekali dan harga cukup terjangkau, suasana yang enak dan nyaman","Ing restoran iki panganan kang disediakake akeh banget lan regane cukup kajangkau, kahanane sek enak lan nyaman"
374,jawa,Aku iri melihat kalian yang bisa menemukan kebahagiaan.,Aku meri ndeleng kaliyan sing isa nemukake rasa seneng.
558,jawa,Habis beli pulsa mau daftar paket internet gagal terus dan suruh mengulang terus di 363 dan tetap tidak bisa,Bar tuku pulsa arep daftar paket internet gagal terus lan dikongkon mbaleni terus ning 363 lan panggah ora isa
776,jawa,"Tempatnya sangat bagus apa lagi malam hari dihias dengan lampu-lampu, sangat romantis. Cocok buat pasangan. Jauh dari keramaian. Udaranya sangat dingin. Kita dapat melihat keindahan kota dari atas.","Panggonane apik tenan apa maneh dina mbengi dihias kanggo lampu-lampu, romantis tenan. Cocok kanggo pasangan. Adoh saka reramenan. Hawane adem tenan. Dhewe iso ndhelok apike kutha saka ndhuwur."
56,jawa,"Makanannya enak enak dan eye catching untuk di foto, suka. Tetapi minumannya juga enak dan tempatnya nyaman untuk kumpul kumpul dengan teman.","Panganane enak enak lan eye catching kanggo di foto, seneng. Nanging ombeane uga enak lan panggonane kepenak kanggo ngumpul ngumpul karo kanca."
529,jawa,"Ini kali kedua kunjungan saya. Semua makanan yang saya coba enak-enak, dan tempatnya masih semenawan dulu. Tidak pernah menyesal makan di sini.","Iki kaping loro dolanku. Kabeh panganan sing tak jajal eco-eco, lan panggone sik seapik biyen. Ora tau nyesel aku mangan ning kene."
676,jawa,"Makanannya smoked chicken dan cheese sandwich, minumannya jus. Lumayan pas dan enak. Tempatnya memang enak buat yang ingin suasana hening santai jauh dari kebisingan.","Panganane pithik asap lan sandwich keju, ombeane jus. Lumayan pas lan enak. Panggonane mesthi enak kanggo sing pengen suwasana sepi santai adoh saka rame."
312,jawa,Obat tanpa resep sebaiknya dihindari ibu menyusui,Obat tanpa resep kudune diadohi ibu menyusui
568,jawa,"Semakin banyak tahu, semakin cemburu.","Makin akeh eruh, makin cemburu."
454,jawa,Karyawan malas untuk apa kasih cuti. Bisnis lagi jelek malah mau foya foya. Mikir dong!,Karyawan males kanggo ngapa diwenehi cuti. Bisnis lagi elek malah arep foya foya Mikir mulakno!
487,jawa,"Tempat yang berdampingan dengan air sungai dan rimbunnya pepohonan dan makanan yang lezat membuat betah dan cocok untuk beristirahat, berbagai jajanan juga tersedia di tempat ini, hawanya juga sejuk.","Panggongan sing jejeran kanthi banyu kali lan rimbune wit-witan lan panganan sing enak nggawe betah lan cocok kanggo ngaso, aneka werna jajanan uga kasadia ing panggonan iki, hawane uga seger."
621,jawa,"Tolong ya minimal, demi kemudahan nasabah agar di dalam stasiun tigaraksa diberikan mesin atm bni","Tulung ya minimal, kanggo kamudahan nasabah supaya ing njero stasiun tigaraksa diwenehi mesin atm bni"
820,jawa,"Kupat tahu gempol merupakan salah satu kupat tahu legendaris. Tempatnya tidak terlalu besar tetapi cukup mencolok dengan warna merahnya di pertigaan pasar gempol. Porsinya pas banget untuk menghilangkan lapar. Ciri khas dari kupat tahu ini adalah tahunya yang lembut dan kenyal serta kuah kacangnya pas di lidah, dipadu dengan lontong, tauge dan kerupuk merah. Enak sekali.","Kupat tahu gempol iku salah siji kupat tahu legendaris. Panggone ora tek gedhe nanging cukup nyolok karo werna abange ning protelon pasar gempol. Porsine pas banget dingge ngilangne luwe. Ciri khas saka kupat tahu iki yaiku tahune lembut lan kenyel lan duduh kacange pas ning ilat, dicampur karo lontong, capar lan krupuk abang. Enak banget."
44,jawa,"Wah sama seperti saya ini mas barusan, paket freedom l saya belum habis tapi sudah dibebankan tarif internet perlu sampai pulsa sekitar 40 ribu saya disedot perampok","Wah pada karo aku iki masu nembe wae, paket freesom 1 aku hurung entek namung wis 40 ewu aku disedot perampok"
766,jawa,Rumah makan ini memang tergolong murah bila dibandingkan dengan rumah makan sejenisnya. Namun makanan yang disediakan biasa saja tidak ada yang istimewa. Sebagian besar makanannya hanya ikan atau ayam dengan cara masak digoreng. Bisa dibilang menu makanannya tidak ada variasi sama sekali.,Omah mangan iki mesthu kagolong murah yen dibandingake karo omah mangan sakjenise. Nanging panganan sing disediakake biasa wae ora ana sing istimewa. Akeh-akehe panganan mung iwak utawa oithik kanthi cara masak digoreng. Bisa diomong menu panganane ora ana variasine blas.
401,jawa,"Kamar mandi jauh dari layak, untuk cuci tangan tidak disediakan sabun.","Kamar mandine adoh saka pantes, kanggo wisuh tangan ora disediakake sabun."
537,jawa,"Suasananya cocok bagi semua orang, baik anda yang ingin menyendiri, bersama keluarga, maupun dengan teman-teman dekat bertukar cerita","Kahanane cocok dingge kabeh wong, dinggo awakmu sing sir dewean, karo keluarga, utawa karo kanca-kanca cedek ijolan cerita"
733,jawa,Bakso favorit kami sekeluarga. Rasanya gurih dan super enak. Ditemani dengan es jeruk dan kerupuk putih. Super yummy deh. Harga sangat terjangkau. Lokasi masuk gang kecil tapi mudah ditemukan karena banyak orang yang tahu di lokasinya. ,Bakso favorite dhewe sakaluwarga. Rasane gurih lan super enak. Dikancani karo es jeruk lan kerupuk putih. Super yummy deh. Regane kajangkau tenan. Lokasine mlebu gang cilik nanging gampang ditemokake amarga akeh uwong sing ngerti ing lokasine.
717,jawa,"Tidak enak makan di restoran, tidak bisa minta kuah opor ayam dikit seperti di warteg.","Ora enak mangan ing restoran, ora bisa njaluk duduh opor pithik setitik kaya ing warteg."
298,jawa,Meningkatnya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotifnya.,Mundake presentase sing minat ride sharing nggarai toyota nekat nggelontor duwit sampek $1 milyat ning grab ben iso nylametne bisnis otomotife.
124,jawa,"Pemandangan kota bandung yang indah dapat disaksikan dari sierra kafe lounge. Ada dua pilihan tempat, bisa dalam ruangan maupun di luar. Tempat yang romantis cocok untuk berduaan dan cocok juga buat kumpul bersama teman-teman sambil melepas lelah, karena udaranya sejuk dan menyegarkan. Makanan yang disediakan juga lezat dan banyak pilihan. Ada masakan indonesia, asia, bahkan eropa / makanan barat.","Pemandangan kutha bandung sing apik iso dideleng saka sierra kafe lounge. Ana rong pilihan panggen, isa ning jero ruangan utawa njaba. Panggon sing romantis sekeco kanggo wong loro lan sekeca kanggo nglumpuk bareng kanca-kanca karo ngilangne kesel, merga udarane adem lan nyegerne. Panganan sing disediakne uga enak lan akeh pilihane. Ana masakan indonesia, asia, malah eropa / panganan kulonan barang."
364,jawa,Rumah itu memiliki pagar besar berwarna hitam.,Omah kuwi ndhuwe pager gedhe werna ireng.
793,jawa,"Restoran unik, di mana tidak disediakan piring, untuk makan menggunakan alas daun pisang. Makanan cukup enak.","Restoran unik, nalika ora disediakake piring, kanggo mangan nganggo lepek godhong gedhang. Panganane cukup enak."
18,jawa,Ayah saya merupakan seorang pegawai net tv,Bapakku pegawe net tv
622,jawa,Indomie banyak ditemukan di warung-warung terdekat.,Indomie akeh ditemukake ing warung-warung paling cepak.
224,jawa,Sulit sekali mengerti orang yang merasa selalu benar,Angel banget ngerteni wong sing terus rumangsa pener
393,jawa,Mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie,Ngimpi dikon nggolek coklat karo gordon ramsay eh malah kacampur karo duduh indomie
158,jawa,"Iya sih mi sedap isinya lebih banyak, tapi soal rasa kalah jauh sama yang lain","Iyo seh mi sedap isine luwih akeh, nanging perkara rasa kalah adoh karo sing liyane"
741,jawa,"Wah enak banget, sate yang nikmat bumbu yang pas, rasa yang pas dan daging yang segar, hingga menghasilkan sate yang benar benar mantap. Pelayanan yang ramah. ","Wah enak tenan, sate sing nikmat bumbu sing pas, rasa sing pas lan iwak sing seger, nganti ngasilake sate sing tenan mantep. Pelayanane sing grapyak."
318,jawa,Waktu datang ke sini sedang bukan musim stroberi jadi pada kecil-kecil dan tidak bagus. Jadi cuma ambil seadanya saja. __sad__.,Wektu teka marang mrene egek udu musim stroberi dadi pada cilik-cilik lan ora apik. Dadi mung njupuk seanane wae. __sad__.
51,jawa,"Peresmian pengoperasian kereta api bandara oleh presiden ri dengan simbolis, penekanan tombol sirine yang menyuarakan genta, didampingi oleh menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, dan dirut railink","Peresmian operasi sepur bandara dening presiden ri kanthi simbolis, mejet tombol sirine sek nyuarakake genta, dikancani dening menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, lan dirut railink"
817,jawa,Masakan restoran ini rata-rata tidak enak.,Masakan restoran iki rata-rata ora enak.
52,jawa,"Cocok untuk makan malam romantis dengan pasangan ketika merayakan momen berdua, makanannya enak dan berkelas.","Cocok kanggo mangan mbengi romantis karo pasangan nalika ngrameke wayahe wong loro, panganane enak lan ndhuwe kelas."
935,jawa,"Batagornya enak, mi nya enak. Ada aneka makanan yang bisa dicicip di satu tempat, apalagi sekarang tokonya sudah direnovasi jadi bagus. Ada musala. Area oleh-oleh banyak pilihan. ","Batagore enak, mi ne enak. Ana aneka panganan sing isa dicicip ing sak panggonan, apameneh saiki tokone uwis direnovasi dadi apik. Ana musala. Area oleh-oleh akeh pilian."
607,jawa,"Baru pakai berapa hari langsung hang, power bank tidak bisa di pake apa-apa. Harus bawa ke tempat servis.","Nembe nganggo pirang dina langsung hang, power bank ora isa dinggo apa-apa. Kudu gawa marang panggonan servis."
572,jawa,"Restoran yang memiliki pemandangan yang bagus, jika ke sini pada malam hari carilah tempat duduk di luar ruangan, maka kalian akan melihat disetiap meja lampu lampu yang menyala, makanan yang kami pesan adalah sup krim dan coklat hangat sangatlah enak dan lezat pas dengan cuacanya yang dingin","Restoran sing nduwe pemandangan sing apik, lak mrene pas dina wengi golek o panggon lungguh ning jaba ruangan, makane awakmu kabeh bakal ndelok mben meja lampu lampu sing murup, panganane sing awakdewe pesen yaiku sup krim lan cokelat anget enak banget lan lezat pas karo cuacane sing adem"
193,jawa,Tempatnya sangat romantis dan nyaman. Dengan suasana yang sangat nyaman dan pelayanan yang baik. Makanan sangat enak dengan harga yang reasonable. Sangat ingin kembali ke sini menikmati suasana sorenya. Secara keseluruhan baik sangat bagus!,"Panggona jan romantis lan nyaman. Karo kahanan sing nyaman banget lan pelayanane sing apik. Panganane enak pol karo regane sing sumbut. Pingin banget mbalik mrene nikmati kahanan wayah sorene. Kabeh apik, sekeca banget!"
41,jawa,"Makanan court dengan banyak penyewa, banyak pilihan. Cocok untuk anak muda yang ingin nongkrong berkelompok sambil makan - minum sesuai selera masing-masing. Parkir sangat luas.","Panganan court sing akeh penyewan, akeh pilihan. Cocok kanggo bocah enom sek pengen nongkrong kelompokan karo mangan - ngombe sek cocok karo dhewe-dhewe. Parkire ambane pol."
977,jawa,"Terima kasih bang atas apresiasinya. Semoga beliau segera menemui wakil kami, korban phk sepihak freeport. ","Maturnuwun mas kanggo apresiasine. Muga-muga dheweke enggal nemoni wakil awake dhewe, korban phk sakpihak freeport."
290,jawa,"Hampir lebih 5 kali saya ke sini. Dim sumnya yahud dan harganya terjangkau banget. Tempatnya asyik dan sangat nyaman. Pelayannya ramah walaupun kita cuma berdua dan makan tidak banyak jenisnya. Pokoknya rekomendasi banget, bila mencari dim sum atau shabu di balikpapan.",Meh luwih ping 5 aku merene. Dim sume yahud lan regane mirah banget. Panggone asyik lan nyaman banget. Sing ngllayani grapyak masiyo awakdewe mung wong loro lan mangan ora akeh jenise. Pokoke rekomendasi banget lak golek dim sum utawa shabu ning balikpapan.
123,jawa,"Tempatnya menyenangkan, santai, dan sangat mudah ditemui, karena bersebelahan dengan swalayan lotte mart","Panggone nyenengne, santai, lan ora gampang ditemokne, merga sandingan karo toko gede lotte mart."
404,jawa,KIPP menerima banyak laporan terkait adanya pelanggaran pada pilkada 2018.,KIPP nampa akeh laporan kaitan anane pelanggaran ing pilkada 2018.
483,jawa,"Sudah beberapa kali ke sini, makanan lumayan enak, saung-saungnya juga membuat suasana makan dan bersantai jadi nikmat, ditambah dengan suara sungai kecil menambah suasana jadi bertambah alami. Dianjurkan datang ke sini malam hari karena lebih indah.","Uwis pirang-pirang marang mrene, panganane lumayan enak, saung-saunge uga nggawe suwasana mangan lan nyantai dadi nikmat, ditambah karo suwara kali cilik nambah suwasana dadi tambah alami. Dianjurake teka marang mrene mbengi amarga luwih apik."
557,jawa,Makanan di sini sangat enak. Cocok untuk pertemuan kantor atau bersama keluarga besar harga terjangkau,Panganan ning kene enak banget. Cocok dinggo pertemuan kantor utawa bareng keluwarga gede regane mirah
516,jawa,DHL sedang membuka lowongan pekerjaan untuk customer service,DHL lagi mbukak lowongan kerja dinggo customer service
571,jawa,Saya coba yang di dekat kantor walikota. Saya pesan bakso malang super komplet. Rasanya enak. Kenyang. Harga juga masuk akal.,Aku njajal sing ning cedek kantor walikota. Aku pesen bakso malang super komplet. Rasane enak. Wareg. Regane uga mlebu akal.
825,jawa,"Tempat makan di luar yang luas menyajikan segala makanan dari tradisional hingga yang termodern, dari harga yang murah meriah hingga yang mahal. Penataan dekorasi yang apik akan membuat betah. ","Panggon mangan ning jaba sing amba nyajikne kabeh panganan saka tradisional sampek sing paling modern, nanging rega sing murah meriah sampek sing larang. Penataan dekorasi sing apik bakal nggarai betah."
