id,lang,source,target
666,ngaju,"Saya datang untuk makan malam bersama keluarga. Ini pertama kali saya ke sini. Kondisi tidak terlalu ramai. Untuk interior, agak kotor menurut saya. Adanya remah-remah bekas makanan di lantai dan meja, sepertinya tidak dibersihkan secara sempurna. Untuk rasa makanan, standar, tidak terlalu istimewa.","Aku dumah akan kuman hamalem hayak keluarga. Jituh haru sinde kali aku kan hetuh. Kondisi diak lalau ramie. Akan interior, ampi diak barasih kuangku. Tege rutik karihak awan penginan hong laseh dengan meja, ampi te diak merasih sampai behimat. Akan angat penginan, biasa, diak lalau istimewa."
965,ngaju,"Tolong bilang ke anggota dewan jangan lupa revisi perppu ormas dan ingatkan janjinya kalau perppu tidak direvisi, berbagai elemen masyarakat akan mengeluarkan sikap.","Duhup sanan kan anggota dewan ela kelapean revisi perpu ormas dengan mempingat kan janj te amun perpu diak revisi, are macam elemen masyarakat akan mempelua sikap."
486,ngaju,Keripik singkong itu makanan ringan terenak dan tepat buat menemani waktu tugas,Keripik jawau te penginan mehian mangat tutu dengan pas akan kawal wayah tugas
545,ngaju,"Batagor dan siomay kingsley ini tidak mempunyai cabang di tempat lain. Makanannya enak, terutama batator dan siomay serta basonya dan tidak pakai pengawet. Dan jika ingin buat oleh-oleh ada paket yang bisa dibawa pulang. Dipertahankan lagi kualitasnya.","Batagor tuntang siomay kinsley tuh jatunti cabang eka beken. Panginan mangat, terutama batagor, siomay tuntang baso ah dia hapan kare pangawet. Tuntang mun handak akan oleh oleh tege paket je tau imbit bulie. pertahankan hindai kualitas ah."
707,ngaju,"Jangan pernah pesan melalui layanan ini ya teman-teman. Mengecewakan! Villa -nya kotor, semua peralatannya tidak layak pakai","Ela puji meteh mahalau layanan tuh kawal samandiai. Nampa bajilek!, villa ah kotor, peralatan te uras dia layak hapan."
514,ngaju,"Pendaftaran mulai esok, kementerian kominfo buka beasiswa pelatihan digital untuk 1.000 orang","Pendaftaran nampara hanjewu, kementerian kominfo buka beasiswa pelatihan digital akan saribu kabiti."
855,ngaju,"Sebagai netijen yang baru april lalu piknik ke toba, hanya mau bilang bahwa benar banyak hal yang mengecewakan dari sistem pariwisata di sana. Parapat -nya kotor, susah cari akomodasi yang benar-benar bagus, agen transportasi tidak profesional, pokoknya tidak direkomendasikan pergi ke parapat.","Sebagai netijen ji haru april male bepesiar kan toba, baya handak hamauh jite bujur are taluh ji mawi kecewa bara sistem pariwisata hong kanih. Parapat te papa, bahali gau akomodasi ji bujur buah bahalap, agen transportasi diak profesional, pokok te jatun tau rekomendasi haguet kan parapat."
412,ngaju,Kotor banget dan tidak di hiraukan oleh pelayan restoran. Mengecewakan sekali pelayanannya!,Bajilek tutu dengan jatunti ji mehirau ewen pelayan restoran. Mawi pehe atei tutu pelayanan ewen!
590,ngaju,"Tempatnya menurut saya biasa saja, kurang bersih. Makanannya pun biasa saja.","Eka ah menurut aku biasa ih, kurang barasih. Panginan gin biasa ih."
456,ngaju,"Untuk usaha yang dikeluarkan ke tempat ini hasilnya biasa-biasa saja. Yang mengecewakan adalah kualitas makanannya. Makanan hanya sekedar masak saja. Untuk kelas kuliner bandung yang enak-enak, ini mengecewakan. Ada karcis masuk per orang 10.000 dan mobil 15.000.","Akan usaha je mempelua hong eka tuh hasil te biasa-biasa ih. Ji mawi pehe atei te mutu penginan jituh mawi pehe atei. Panginan te sekadar masak ih. Akan kelas kuliner bandung je mangat mangat, jituh nampehe atei. Tege karcis tame per biti sapuluh ribu dengan oto lime welas ribu."
467,ngaju,Saya sekeluarga sedang cari tempat makan habis nonton. Kami bosan makan di resto / kafe di mal. Tiba-tiba terlihat resto di kanan jalan. Sudah lama kami tidak makan kari. Mampirlah kami ke resto yang tergolong kecil hanya 9 meja. Ternyata enak tempat dan makanannya.,Aku je keluarga lagi menggau eka kuman limbah nonton. Ikei peda kuman hong resto atau kafe hong mal. Nentekas gitan te resto hong gentau jalan. Jadi tahi ikei diak kuman kari. Tendelah ikei kan resto ji tame golongan kurik baya jalatien meja. Sekalinya mangat eka dengan penginan nah.
852,ngaju,Kopi starbucks kenapa bisa enak banget sih,Kupi starbucks buhenlah tau mangat bujur nah
861,ngaju,"Katanya di sana akan dibangun transmart, di sebelah bangunan itu.","Kuan nah hong kanih handak bangun transmart, sansila bangunan te."
628,ngaju,"Sungguh pengalaman unik, makan di tengah sawah di antara padi yang hampir menguning. Dengan pilihan menu yang variatif, penyajian yang menarik dan menggugah selera.","Tutu pengalaman unik, kuman hong bentuk sawah hong helang parey ji tukep handak behenda. Dengan intihan penginan ji are macam, nyerungan ji menarik dengan mawi tege belai."
181,ngaju,"Makan bersama dengan para sistah beberapa waktu yang lalu, tempat nyaman, enak buat nongkrong, pelayanan bagus. Dah beberapa kali makan di sini.","Kuman hayak dengan paharin bawi pire pire waktu ji halau, eka nyaman mangat akan pumpung, pelayanan bahalap. Jadi are pire kali kuman hetuh."
208,ngaju,"Tempat oleh-olehnya lengkap dan cukup nyaman, mudah dijangkau, harganya terjangkau, serta pelayanannya ramah","Eka oleh oleh pina lengkap tuntang sadang mangat, mangat menjangkau, rega terjangkau, tuntang pelayanan ah ramah."
122,ngaju,"Hai eviana, mohon maaf atas ketidaknyamanannya. Untuk kontak dari indosat dapat mengakses tautan ini: Silakan pengecekan ya. Terima kasih. Erf","Uy eviana, belaku maaf  akan ketidaknyamanannya. Akan kontak bara indosat tau menduan akses tautan jituh. Takan pengecekanlah. Tarima kasih. Erf"
655,ngaju,Menunya indomie sama roti bakar. Untuk tempat sama seperti cabang yang lainnya nyaman buat kumpul. ,Penginan te indomie dengan roti papuy. Akan eka ji sama kilau cabang ji beken te mangat akan hakumpul.
182,ngaju,"Sambal dengan daun serawung, tomat, dan cabe rawit. Rasa sambal ini yang membuat kota di garut yang namanya cibiuk jadi terkenal. Sambal ini bisa dinikmati dengan gurame goreng ataupun dengan ayam goreng. Rasanya sangat enak. Selain di lengkokng cibiuk juga memiliki banyak cabang","Sambal dengan dawen serawung, tomat dengan lombok kurik.  Angat sambal jituh ji mawi kota hong garut je ara cibiuk jadi terkenal. Sambal jituh tau kinan hayak lauk gurame goreng tau kea dengan manuk goreng. Angat ah mangat tutu. Tege kea tempu cabang ji beken ndai bara hong lengkong cibiuk."
316,ngaju,Saya sudah konfirmasi ke pihak gramedia tapi dilempar-lempar tak ada kejelasan. Pihak gramed sampai spv di outlet tersebut saling lempar dan menyebut tidak ada promo. Kecewa dilempar-lempar begitu,Aku jadi konfirmasi kan ewen gramedia baya lempar kanih kate jatun ati kejelasan. Ewen gramed sampai spv hung outlet tersewut jatunti promo. Pehe atei lempar kanih kate kute
216,ngaju,"Selamat siang, jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali. Terima kasih zan",Salamat je beken ji handak bapak isek tau sewut ikei hindai. tarima kasih zan.
865,ngaju,"Menurut kami tempat ini biasa saja tidak ada atraksi atau pemandangan yang menarik dengan harga tiket 10000 / orang, kalau pemandangan gunung ya memang sudah seharusnya karena berada di daerah tinggi. Untuk wisata kuliner juga tidak terlalu banyak pilihan seperti tempat yang satu lagi.","Menumun ikei eka tuh biasa ih jatun ati atraksi atau tempayahan ji menarik dengan rega tiket sapuluh ribu per biti, amun tempayah gunung yuh puna jadi seharus te awi tege hong daerah gantung. Akan wisata penginan kea diak lalau are ji tau intih kilau eka ji ije hindai."
894,ngaju,"Saya sudah menjadi pelanggan madtari sejak tahun 2002, saat itu masih berupa warung tenda kecil yang sangat ramai malam hari. Beberapa tahun silam menempati bangunan yang permanen, sejak itu saya merasa kualitasnya agak menurun dibandingkan dengan saat di warung tenda. Yang jelas, harga naik cukup signifikan, dibandingkan warung serupa, mungkin lebih mahal.","Aku puna jadi tahi menjadi pelanggan madtari bara nyelu due ribu due, wayah te masih berupa warung tenda kurik ji tutu rami hamalem. Pire nyelu huran eka huang bangunan ji permanen, bara hete aku mengkeme mutu nah agak muhun imbanding dengan wayah hong warung tenda. Ji jelas, rega mendai sukup signifikan, imbanding warung kilau te, mungkin labih larang."
329,ngaju,"Komentar pertama sudah pasti venue yang kece, pelayanan ramah sekali, dan untuk menu yang dipilih adalah ikan bakar dan sop buntutnya yang aku kasih nilai 4 tapi buat es buah itu aku kasih nilai 5 ya!","Komentar je ke ije jadi pasti venue ji bahalap, pelayanan bejenta bajurah, tuntang akan penginan ji intih te lauk papuy dengan sop ikuh te ji aku nengak nilai epat baya akan es bua te aku nengak nilai lime lah!"
169,ngaju,"Di restoran ini makanan yang disediakan banyak sekali dan harga cukup terjangkau, suasana yang enak dan nyaman","Hong restoran jituh penginan ji nyedia are tutu dengan rega sukup terjangkau, taduh"
374,ngaju,Aku iri melihat kalian yang bisa menemukan kebahagiaan.,Aku bahiri nampayah ketun je tau menyupa kesanang.
558,ngaju,Habis beli pulsa mau daftar paket internet gagal terus dan suruh mengulang terus di 363 dan tetap tidak bisa,Libas mili pulsa handak daftar paket internet gagal tarus dan nyuhu mengulang tarus hung telu jahawen telu (363) tuntang tatap dia ulih.
776,ngaju,"Tempatnya sangat bagus apa lagi malam hari dihias dengan lampu-lampu, sangat romantis. Cocok buat pasangan. Jauh dari keramaian. Udaranya sangat dingin. Kita dapat melihat keindahan kota dari atas.","Eka ah bahalap tutu apalagi mun hamalem dihiasi dengan lampu lampu, sangat romantis. Cocok akan pasangan. Kejau bara je rami. Riwut sadingen tutu. Itah ulih nampayah keindahan kota bara hunjun."
56,ngaju,"Makanannya enak enak dan eye catching untuk di foto, suka. Tetapi minumannya juga enak dan tempatnya nyaman untuk kumpul kumpul dengan teman.","Penginan ah mangat mangat dengan bahalap tempayah akan bekodak, sanang. Maka mihup mangat kea dengan eka  puna mangat  akan rami- rami hayak kawal."
529,ngaju,"Ini kali kedua kunjungan saya. Semua makanan yang saya coba enak-enak, dan tempatnya masih semenawan dulu. Tidak pernah menyesal makan di sini.","Ji kadue kali aku dumah. Uras panginan je jadi aku nyoba urasmangat mangat, tuntang eka ah masih mewah kilau huran. Dia puji menyesal kuman hung hetuh."
676,ngaju,"Makanannya smoked chicken dan cheese sandwich, minumannya jus. Lumayan pas dan enak. Tempatnya memang enak buat yang ingin suasana hening santai jauh dari kebisingan.","Penginan te smoked chicken dengan cheese sandwich, mihup te jus. Sadang pas dengan mangat. Eka te puna mangat akan ji handak suasana suni santai kejau bara kabisingan."
312,ngaju,Obat tanpa resep sebaiknya dihindari ibu menyusui,Tetamba jatun resep ji bahalap diak tau akan indu ji masih petusu anak
568,ngaju,"Semakin banyak tahu, semakin cemburu.","Sasar are katawan, sasar ngebehu"
454,ngaju,Karyawan malas untuk apa kasih cuti. Bisnis lagi jelek malah mau foya foya. Mikir dong!,Karyawan bekulas akan narai nengak cuti. Bisnis tuh kea tagal diak bahalap mahi handak rami-rami. Hapan untek pang!
487,ngaju,"Tempat yang berdampingan dengan air sungai dan rimbunnya pepohonan dan makanan yang lezat membuat betah dan cocok untuk beristirahat, berbagai jajanan juga tersedia di tempat ini, hawanya juga sejuk.","Eka ji sansila dengan danum sungei tuntang kalabat upun kayu dengan penginan ji mangat mawi betahan dengan pas akan istirahat, are macam jajanan gin jadi sedia hong eka tuh, hawa gin sajuk."
621,ngaju,"Tolong ya minimal, demi kemudahan nasabah agar di dalam stasiun tigaraksa diberikan mesin atm bni","Duhuplah isut ih, akan kemudahan nasabah mangat kan huang stasiun tigaraksa nengak masin atm bni"
820,ngaju,"Kupat tahu gempol merupakan salah satu kupat tahu legendaris. Tempatnya tidak terlalu besar tetapi cukup mencolok dengan warna merahnya di pertigaan pasar gempol. Porsinya pas banget untuk menghilangkan lapar. Ciri khas dari kupat tahu ini adalah tahunya yang lembut dan kenyal serta kuah kacangnya pas di lidah, dipadu dengan lontong, tauge dan kerupuk merah. Enak sekali.","Kupat tahu gempol te ije bara  ji beken jadi kupat tahu legendaris. Eka te diak lalau hai baya sukup gitan dengan warna bahandang ah hong simpang telu pasar gempol. Porsi te pas bujur akan mempenihau belau. Ciri khas bara kupat tahu tuh tahu te ji belemu dengan kenyal tuntang tambuy kacang te pas hong jela, madu hayak lontong, kecambah dengan kerupuk bahandang. Mangat tutu."
44,ngaju,"Wah sama seperti saya ini mas barusan, paket freedom l saya belum habis tapi sudah dibebankan tarif internet perlu sampai pulsa sekitar 40 ribu saya disedot perampok","Wah ampi sama kilau aku hatue tuh haru ih, paket freedom pertamaku hindai lepah jadi ndai nengak beban tarif internet epat puluh ribu pulsaku inyedot perampok."
766,ngaju,Rumah makan ini memang tergolong murah bila dibandingkan dengan rumah makan sejenisnya. Namun makanan yang disediakan biasa saja tidak ada yang istimewa. Sebagian besar makanannya hanya ikan atau ayam dengan cara masak digoreng. Bisa dibilang menu makanannya tidak ada variasi sama sekali.,Rumah makan jituh tamasuk murah bila imbading dengan rumah makan je sama jenis ah. Namun panginan je inyedia biasa ih jatunti je istimewa. Sebagian hai makanan te baya lauk atau manuk dengan cara pakasak basanga. Tau inyewut panginan te jatun budas jatun variasi ampie.
401,ngaju,"Kamar mandi jauh dari layak, untuk cuci tangan tidak disediakan sabun.","Eka mandui kejau bara layak, akan menyau lenge jatunti nyedia sabun."
537,ngaju,"Suasananya cocok bagi semua orang, baik anda yang ingin menyendiri, bersama keluarga, maupun dengan teman-teman dekat bertukar cerita","Suasana te cocok akan uluh samandiai,atau ikau handak kabuat, hayak keluarga, ataupun dengan kawal tukep babagi kisah."
733,ngaju,Bakso favorit kami sekeluarga. Rasanya gurih dan super enak. Ditemani dengan es jeruk dan kerupuk putih. Super yummy deh. Harga sangat terjangkau. Lokasi masuk gang kecil tapi mudah ditemukan karena banyak orang yang tahu di lokasinya. ,"Bakso paling ikei sekeluarha rajin. Angat gurih tuntang mangat tutu, ingawal dengan es jeruk tuntang kerupuk baputi. Mangat tutu heh. Rega terjangkau  tutu. Lokasi tame gang kurik tapi mangat ih inggau awi are uluh katawan eka ah"
717,ngaju,"Tidak enak makan di restoran, tidak bisa minta kuah opor ayam dikit seperti di warteg.","Dia mangat kuman hung restoran, dia tau balaku tambuy opor manuk isut kilau hung warteg"
298,ngaju,Meningkatnya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotifnya.,manambah gantung presentase peminat ride sharing manampae toyota nekad mampalua duit sampai  $1 miliar hung grab demi menyelamatkan bisnis otomotifnya.
124,ngaju,"Pemandangan kota bandung yang indah dapat disaksikan dari sierra kafe lounge. Ada dua pilihan tempat, bisa dalam ruangan maupun di luar. Tempat yang romantis cocok untuk berduaan dan cocok juga buat kumpul bersama teman-teman sambil melepas lelah, karena udaranya sejuk dan menyegarkan. Makanan yang disediakan juga lezat dan banyak pilihan. Ada masakan indonesia, asia, bahkan eropa / makanan barat.","Taluh tempayah hong kota bandung ji bahalap tau nempayah bara sierra kafe lounge. Tege due intihan eka, tau hong huang tau kia hong luar. Eka ji romantis pas akan beduean dengan pas kia akan pumpung hayak kekawalan sambil menganan heka, awi udara ah sedingin dengan mawi segar. Penginan ji nyedia mangat tutu dengan are intihan. Tege pekasak indonesia, asia, sampai eropa/ penginan barat. "
364,ngaju,Rumah itu memiliki pagar besar berwarna hitam.,Huma jite tempu pagar hai berwarna bebilem.
793,ngaju,"Restoran unik, di mana tidak disediakan piring, untuk makan menggunakan alas daun pisang. Makanan cukup enak.","Restoran unik, kueh jatun kare piring, akan kuman mahapan alas dawen pisang. Panginan cukup mangat."
18,ngaju,Ayah saya merupakan seorang pegawai net tv,Apangku begawi huang net tv jadi pegawai.
622,ngaju,Indomie banyak ditemukan di warung-warung terdekat.,Indomie are tau dinun  hong warung-warung je tukep.
224,ngaju,Sulit sekali mengerti orang yang merasa selalu benar,Bahali tutu mengerti ulun je merasa selalu bujur
393,ngaju,Mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie,Nupi nyuhu menggau kakau awi gordon ramsay boh belalu tecampur hayak tambuy danum kuah indomie
158,ngaju,"Iya sih mi sedap isinya lebih banyak, tapi soal rasa kalah jauh sama yang lain","Yuh te mi sedap isi nah labih are, baya soal angat kalah kekejau ah dengan je beken"
741,ngaju,"Wah enak banget, sate yang nikmat bumbu yang pas, rasa yang pas dan daging yang segar, hingga menghasilkan sate yang benar benar mantap. Pelayanan yang ramah. ","Boh mangat tutu, sate je mangat dengan bumbu pas, angat je pang dengan daging je segar, lalu mahasih sate je bujur bujur mantap. Pelayanan ramah kea."
318,ngaju,Waktu datang ke sini sedang bukan musim stroberi jadi pada kecil-kecil dan tidak bagus. Jadi cuma ambil seadanya saja. __sad__.,Katika dumah kan hetuh jadi beken musim bua stroberi masih kurik-kurik dengan diak bahalap. Jadi baya duan ji tege ih _sedih_.
51,ngaju,"Peresmian pengoperasian kereta api bandara oleh presiden ri dengan simbolis, penekanan tombol sirine yang menyuarakan genta, didampingi oleh menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, dan dirut railink","Pumpung hai pengoperasian kereta api lapangan pesawat terawang bara presiden ri dengan simbolis, meneyek tombol sirene ji lembut auh lonceng, nentiring hayak iye ewen mentri perhubungan, mentri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap due, dirut pt ka dengan dirut railink "
817,ngaju,Masakan restoran ini rata-rata tidak enak.,Pekasak restoran tuh rata-rata diak mangat.
52,ngaju,"Cocok untuk makan malam romantis dengan pasangan ketika merayakan momen berdua, makanannya enak dan berkelas.","Pas ih akan kuman hamalem romantis dengan pasangan katika mehaga wayah bedue, penginan ah mangat dengan berkelas."
935,ngaju,"Batagornya enak, mi nya enak. Ada aneka makanan yang bisa dicicip di satu tempat, apalagi sekarang tokonya sudah direnovasi jadi bagus. Ada musala. Area oleh-oleh banyak pilihan. ","Batagor te mangat, mi te mangat. Tege are penginan ji tau keme hung ije eka, mun wayah tuh toko te jadi ngembuah labih bahalap. Tege musala. Eka oleh-oleh are intihan."
607,ngaju,"Baru pakai berapa hari langsung hang, power bank tidak bisa di pake apa-apa. Harus bawa ke tempat servis.","Haru hapan pire andau palus hang, power bank diak tau hapan narai-narai. Harus imbit kan eka servis."
572,ngaju,"Restoran yang memiliki pemandangan yang bagus, jika ke sini pada malam hari carilah tempat duduk di luar ruangan, maka kalian akan melihat disetiap meja lampu lampu yang menyala, makanan yang kami pesan adalah sup krim dan coklat hangat sangatlah enak dan lezat pas dengan cuacanya yang dingin","Restoran je tege pemandangan bahalap, mun ka hetuh andau hamalem gau eka munduk hung luar, maka ketun cagar nampayah hung genep meja lampu lampu belum, penginan je ikei peteh iyete sup krim tuntang coklat hangat, mangat tutu dan lezat pas dengan cuaca sadingen."
193,ngaju,Tempatnya sangat romantis dan nyaman. Dengan suasana yang sangat nyaman dan pelayanan yang baik. Makanan sangat enak dengan harga yang reasonable. Sangat ingin kembali ke sini menikmati suasana sorenya. Secara keseluruhan baik sangat bagus!,Eka tuh tutu romantis dengan taduh. Dengan suasana je tutu taduh dengan pelayanan ji bahalap. Penginan ah bujur mangat tutu dengan rega ji tame akal. Handak bujur haluli ndai kan hetuh mengkeme angat halemei. Uras hetuh bujur bahalap tutu mias kebahalap ah!
41,ngaju,"Makanan court dengan banyak penyewa, banyak pilihan. Cocok untuk anak muda yang ingin nongkrong berkelompok sambil makan - minum sesuai selera masing-masing. Parkir sangat luas.","Pusat penginan dengan are ji menyewa, are intihan. Pas akan anak tebela ji rajin munduk begeng hayak dengan kuman mihup madu belai kebuat-kebuat. Parkir lumbah tutu."
977,ngaju,"Terima kasih bang atas apresiasinya. Semoga beliau segera menemui wakil kami, korban phk sepihak freeport. ","Tarima kasih le akan penghargaan te. Semoga ongko capat menyundau wakil ikei, korban phk sepihak awi freeport."
290,ngaju,"Hampir lebih 5 kali saya ke sini. Dim sumnya yahud dan harganya terjangkau banget. Tempatnya asyik dan sangat nyaman. Pelayannya ramah walaupun kita cuma berdua dan makan tidak banyak jenisnya. Pokoknya rekomendasi banget, bila mencari dim sum atau shabu di balikpapan.","Hampir labih lime kali aku ka hetuh. Dimsum yahud rega terjangkau tutu. Eka asyik tuntang mangat. Pelayan ramah walaupun ikei baya badue tuntang kuman dia are jenis ah, pokok ah rekomendasi tutu, bila manggau dimsum atau shabu hung Balikpapan."
123,ngaju,"Tempatnya menyenangkan, santai, dan sangat mudah ditemui, karena bersebelahan dengan swalayan lotte mart","Eka mawi sanang, santai, dengan diak bahali gau, awi sansila ih dengan swalayan lotte mart"
404,ngaju,KIPP menerima banyak laporan terkait adanya pelanggaran pada pilkada 2018.,KIPP mendinun are aduan terkait tege pelanggaran hung pilkada nyelu due ribu hanya welas.
483,ngaju,"Sudah beberapa kali ke sini, makanan lumayan enak, saung-saungnya juga membuat suasana makan dan bersantai jadi nikmat, ditambah dengan suara sungai kecil menambah suasana jadi bertambah alami. Dianjurkan datang ke sini malam hari karena lebih indah.","Jadi pire-pire kali kan hetuh, penginan sadang kemangat ah, pasah-pasah te gin mawi angat kuman dengan besantai jadi mangat, dahang ndai auh danum kurik mawi angat dahang ndai alami. Mensanan dumah kan hetuh hamalem awi labih indah. "
557,ngaju,Makanan di sini sangat enak. Cocok untuk pertemuan kantor atau bersama keluarga besar harga terjangkau,Panginan hetuh mangat tutu. Cocok akan pertemuan kantor atai bersama keluarga besar harga terjangkau.
516,ngaju,DHL sedang membuka lowongan pekerjaan untuk customer service,DHL rahatan mambuka lowongan gawian akan costumer service
571,ngaju,Saya coba yang di dekat kantor walikota. Saya pesan bakso malang super komplet. Rasanya enak. Kenyang. Harga juga masuk akal.,Aku nyoba je tukep kantor walikota. Aku meteh bakso malang super komplet. Angat ah mangat. Besuh. Rega te tame untek.
