id,lang,source,target
13,aceh,"Waktu itu ke sini pesan nasi goreng dan kentang goreng, nasi gorengnya semua suka. Kentang gorengnya enak banget, dan presentasinya bagus. Keluarga bilang kopinya enak. Hal yang sangat baik di sini adalah tempatnya luas dan yang di luar bisa lihat pemandangan dusun bambu, tapi pelayanannya tidak cepat sehingga saya harus bertanya beberapa kali tentang pesanan saya. Harganya cukup mahal, namun karena makanannya enak semua jadi terbayarkan. Tidak perlu pikir dua kali jika mau ke tempat ini lagi.","Watee jak keuno pesan bue goreng ngen boh gantang goreng, bue goreng mandum galak. Boh gantang goreng pih that mangat, dan ie susun ngen geut that lam pingan. Keluarga khen kupi pih mangat cit. Hal yang paling geut dari inoe adalah teumpat jih yang luah dan yang na i lua jeut ta kalen pemandangan Dusun Bambu. Tapi peulayanan jih hana bagahjadi loen harus tanyeng meupadup gee tentang pesanan loen. Yum pih thath meuhai, tapi karena makanan jih mangat mandum-mandum perasaan buno jadi jih puleh. Hana perle lee meupike dua gee menye mejak keuno lom."
978,aceh,"Nasi goreng thailand di harga 35 ribu, polos, hanya ada suir ayam sedikit. Seafoodnya tidak ada.","Bu gureng thailand yum 35 ribee, polos, cit na suir ayam bacut. Seafoodjih hana."
570,aceh,"Seperti yang kita tahu, brownies yang asli dari amerika adalah kue bantat yang memang berwarna cokelat. Toko amanda mengkreasikan brownies dengan memasaknya secara mengukus. Brownies kukus ini sama sekali nggak banget. Teksturnya malah sama dengan bolu biasa. Jadi menurut saya, ini bukan brownies.","Lagee nyang ka tateupeue, kue brownies nyang asli dari Amerika nyankeuh kue banteut wareuna coklat.  Toko Amanda gepeungui brownies deungon cara geuseuop. Brownies nyang teuseuop nyan hana pah sagai, sama cit lagee bolu biasa. Jadi meunyo bak lon peugah, nyan kon brownies."
489,aceh,"Jika datang ke restoran ini sangat cocok pada sore dan malam hari, membawa pasangan untuk menikmati makan malam yang romantis dan pemandangan yang sangat menakjubkan","Meunyo jak bak restoran nyoe that pah watee seupot atawa malam, ba pasangan makan malam romantis ngon peumandangan nyang lagak"
862,aceh,"Pengalaman pertama cukup mengesankan karena cukup kaget ternyata setelah selesai memesan makanan, salah satu staf memberikan daun pisang ke meja saya bukan piring atau sendok, jadi jika makan di sini bersiaplah untuk makan menggunakan tangan karena kita akan merasakan sensasi yang unik ditambah alas makannya daun pisang.","Pengalaman nyang phon cukup meukenong seubab tekeujot bacut rupajih watee lheuh ta peusan makanan, salah sidroe awak kereuja geujok on pisang bak meja lon, kon pingan atawa canca. jadi meunyo jak pajoh bu inoe beusiap untuk pajoh bu ngon jaroe karna akan tarasa sensasi nyang unik peue lom meunyo tapajoh ngon on pisang."
774,aceh,Salah satu area kuliner yang cukup menggugah selera. Namun jadi bingung juga milihnya. Akhirnya ku coba kerak telur dan mie kocok sembari mendengarkan pertunjukan musik dengan lagu-lagu nostalgia barat. Cukup direkomendasikan.,Salah saboh area peunajoh nyang peuget tanyoe ro ie babah. Tapi mumang cit bak tapileh. Keuneulheuh lon pileh krak boh manok ngon mie kocok sarat deungo hiburan musik ngon lagu-lagu barat jameun. Cukop lon sarankan.
950,aceh,Untuk memastikannya ibu bisa datang ke kantor cab bank mandiri tersebut pada hari dan jam kerja untuk penukaran uang.,Keuneuk beupasti ibu jeuet neujak bak kanto cab bank mandiri nyan bak uroe ngon jeuem kereuja untuk tuka peng.
614,aceh,"Naik kereta jayabaya malang - jakarta berhenti di gubeng, tiket 35 ribu plus asuransi 6 ribu via traveloka","Ek kereta Jayabaya Malang-Jakarta piyoh di Gubeng, Tiket 35 (lhee ploh limeng) ribee tamah asuransi nam (6) ribee lewat traveloka"
569,aceh,Dpr memberi apresiasi atas keikutsertaan perempuan pada pilkada 2018.,DPR geubi apresiasi lam hai  ikot seureuta ureueng inong bak pilkada 2018.
666,aceh,"Saya datang untuk makan malam bersama keluarga. Ini pertama kali saya ke sini. Kondisi tidak terlalu ramai. Untuk interior, agak kotor menurut saya. Adanya remah-remah bekas makanan di lantai dan meja, sepertinya tidak dibersihkan secara sempurna. Untuk rasa makanan, standar, tidak terlalu istimewa.","Lon trok pajoh bu malam ngon keuluarga. Nyoe phon kali lon keunoe. Kondisi hana that rame. Keu Interior, agak kuto meunurot lon. Na khot-khot makanan bak aleue ngon meja, bak lagee hana get jipeugleh. Keu rasa makanan, standar, hana istimewa that."
965,aceh,"Tolong bilang ke anggota dewan jangan lupa revisi perppu ormas dan ingatkan janjinya kalau perppu tidak direvisi, berbagai elemen masyarakat akan mengeluarkan sikap.","Tulong peugah bak anggota dewan bek tuwo revisi perppu ormas, peuingat janjjih meunyo perppu hana jirevisi. Meubagoe elemen masyarakat akan geupeuteubiet sikap."
486,aceh,Keripik singkong itu makanan ringan terenak dan tepat buat menemani waktu tugas,Keuripet boh bi nyoe makanan paleng mangat pah watee peugot tugas
545,aceh,"Batagor dan siomay kingsley ini tidak mempunyai cabang di tempat lain. Makanannya enak, terutama batator dan siomay serta basonya dan tidak pakai pengawet. Dan jika ingin buat oleh-oleh ada paket yang bisa dibawa pulang. Dipertahankan lagi kualitasnya.","Batagor dan siomay nyoe hana dibuka cabang dipat-pat laen. Makananjih mangat, terutama batagor ngon siomay dan baksojih hana diboh pengawet. Meunyo keuneuk ba keu oleh-oleh na paket nyang jeuet tapuwoe. Untuk kualitahjih, pertahankan lom."
707,aceh,"Jangan pernah pesan melalui layanan ini ya teman-teman. Mengecewakan! Villa -nya kotor, semua peralatannya tidak layak pakai","Bek neupesan rot layanan nyoe beh rakan-rakan. Teulah that! Villajih kuto, mandum  barang hana layak ngui"
514,aceh,"Pendaftaran mulai esok, kementerian kominfo buka beasiswa pelatihan digital untuk 1.000 orang","Pendaftaran mulai singoh, kementrian kominfo buka beasiswa pelatihan digital keu seuribee droe."
855,aceh,"Sebagai netijen yang baru april lalu piknik ke toba, hanya mau bilang bahwa benar banyak hal yang mengecewakan dari sistem pariwisata di sana. Parapat -nya kotor, susah cari akomodasi yang benar-benar bagus, agen transportasi tidak profesional, pokoknya tidak direkomendasikan pergi ke parapat.","seubagoe netizen nyang baro beuleuen peuet keulikot jak meuen u toba, keuneuk peugah mantong bahwa beutoi le that hai nyang peugot kecewa dari sistem pariwisata ideh. Parapat-jih kuto, payah bak tamita akomodasi nyang beutoi-beutoi get, agen perjalanan hana profesional, pokokjih hana loen sarankan jak u parapat"
412,aceh,Kotor banget dan tidak di hiraukan oleh pelayan restoran. Mengecewakan sekali pelayanannya!,Kuto that dan hana jihiroe lle peulayan restoran. Keucewa that peulayananjih!
590,aceh,"Tempatnya menurut saya biasa saja, kurang bersih. Makanannya pun biasa saja.","Tempatjih meunyoe bak lon that biasa, hana gleh. Makanan pih biasa mantong"
456,aceh,"Untuk usaha yang dikeluarkan ke tempat ini hasilnya biasa-biasa saja. Yang mengecewakan adalah kualitas makanannya. Makanan hanya sekedar masak saja. Untuk kelas kuliner bandung yang enak-enak, ini mengecewakan. Ada karcis masuk per orang 10.000 dan mobil 15.000.","Untuk useuha nyang geupeuteubiet dari  teumpat khong taguen mantong. Meunyo ukoran kuliner bandung nyang mangat-mangat, nyoe that teulah tabloe, Na karcis tamong per sidroe ureueng 10.000 keu moto 15.000."
467,aceh,Saya sekeluarga sedang cari tempat makan habis nonton. Kami bosan makan di resto / kafe di mal. Tiba-tiba terlihat resto di kanan jalan. Sudah lama kami tidak makan kari. Mampirlah kami ke resto yang tergolong kecil hanya 9 meja. Ternyata enak tempat dan makanannya.,Lon ngon keuluarga teungoh mita teumpat makan lheueh nonton. Kamoe glak pajoh bak resto / kafe bak mal. Deuh resto blah uneun jalan. Ka trep kamoe hana pajoh kari. Kamoe kamoe piyoh bak resto nyang hana rayek cit 9 boh meja. Rupari mangat teumpat ngon makananjih.
852,aceh,Kopi starbucks kenapa bisa enak banget sih,Kupi starbucks pakon jeuet mangat that lee
861,aceh,"Katanya di sana akan dibangun transmart, di sebelah bangunan itu.","Jipeugah di sideh akan dibangun transmart, si blah bangunan nyan."
628,aceh,"Sungguh pengalaman unik, makan di tengah sawah di antara padi yang hampir menguning. Dengan pilihan menu yang variatif, penyajian yang menarik dan menggugah selera.","Bit peungalamanan unik, pajoh bu bak teungoh blang lam pade nyang rap kuneng. Pilehan menu nyang le macam, geuhidang meusaneuet sep hawa."
181,aceh,"Makan bersama dengan para sistah beberapa waktu yang lalu, tempat nyaman, enak buat nongkrong, pelayanan bagus. Dah beberapa kali makan di sini.","Makan bersama  ngon awak sistah paum watee nyang ka leupah, teumpat nyaman, mangat taduek, peulayanan get. Ka padum go duek disinoe"
208,aceh,"Tempat oleh-olehnya lengkap dan cukup nyaman, mudah dijangkau, harganya terjangkau, serta pelayanannya ramah","Teumpat bungong jaroejih leungkap dan cukup mangat, mudah bak tajangkau, yum jih pih murah, lheuh nyan disambot cukop get."
122,aceh,"Hai eviana, mohon maaf atas ketidaknyamanannya. Untuk kontak dari indosat dapat mengakses tautan ini: Silakan pengecekan ya. Terima kasih. Erf","Hai Eviana, lakee meu'ah ka hana nyaman, Keu kontak Indosat jeuet neuakses bak peunawot nyoe: Silahkan neucek boh, Teurimong gaseh"
655,aceh,Menunya indomie sama roti bakar. Untuk tempat sama seperti cabang yang lainnya nyaman buat kumpul. ,Menujih indomie ngon ruti bakar. keu teumpat saban lagee cabeueng nyang laenjih mangat keu teumpat meusapat.
182,aceh,"Sambal dengan daun serawung, tomat, dan cabe rawit. Rasa sambal ini yang membuat kota di garut yang namanya cibiuk jadi terkenal. Sambal ini bisa dinikmati dengan gurame goreng ataupun dengan ayam goreng. Rasanya sangat enak. Selain di lengkokng cibiuk juga memiliki banyak cabang","Sambai ngon on serawung, tomat, ngon campli ubiet. Nyum sambai nyoe nyang peugot kota garut nyang nan cibiuk jeuet jithee. Sambai nyoe jeuet tapajoh ngon gurame gureng atawa ngon manok goreng. Rasajih that mangat. laen dari nyang di lengkokng cibiuk na cit le cabeueng laen"
316,aceh,Saya sudah konfirmasi ke pihak gramedia tapi dilempar-lempar tak ada kejelasan. Pihak gramed sampai spv di outlet tersebut saling lempar dan menyebut tidak ada promo. Kecewa dilempar-lempar begitu,Lon kalheuh lakee penjelasan u pihak Gramedia tapi i tiek-tiek hana glah sapeue. Pihak gramed sampoe SPV di cabang nyan saleng tiek-rhom dan geupeugah hana promo. Cut ate meunyo di tiek-rhom lagee nyan.
216,aceh,"Selamat siang, jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali. Terima kasih zan","Assalamualaikom, meunyo na hai yang keuneuk bapak tanyoeng, jeut neu mention kamoe teuma. Teurimong gaseh zan."
865,aceh,"Menurut kami tempat ini biasa saja tidak ada atraksi atau pemandangan yang menarik dengan harga tiket 10000 / orang, kalau pemandangan gunung ya memang sudah seharusnya karena berada di daerah tinggi. Untuk wisata kuliner juga tidak terlalu banyak pilihan seperti tempat yang satu lagi.","Meunurot kamoe teumpat nyoe biasa mantong hana aksi atau pemandangan nyang menarek ngon tiket 10000/ureueng, meunyoe gunong cit ka meunan seubab na di daerah manyang. Nyoe wisata peunajoh pih hana that le pilihan lagee tempat tempat saboh teuk."
894,aceh,"Saya sudah menjadi pelanggan madtari sejak tahun 2002, saat itu masih berupa warung tenda kecil yang sangat ramai malam hari. Beberapa tahun silam menempati bangunan yang permanen, sejak itu saya merasa kualitasnya agak menurun dibandingkan dengan saat di warung tenda. Yang jelas, harga naik cukup signifikan, dibandingkan warung serupa, mungkin lebih mahal.","Lon ka jeuet keu pelanggan madtari dari thon 2002, watee nyan mantong lagee warong ubiet lam tenda nyang rame bak malam uroe. Slang padum thon ukeue ka meutempat bak bangunan teutap, dari sat nyan lon merasa kualitah rasajih agak meukureueng dibandeng ngon watee mantong lam warong tenda. Nyang jelah, yum di ek cukup teurasa, dibandeng ngon warong nyang meuhi-meuhi lagee nyan, mungken leubeh meuhai."
329,aceh,"Komentar pertama sudah pasti venue yang kece, pelayanan ramah sekali, dan untuk menu yang dipilih adalah ikan bakar dan sop buntutnya yang aku kasih nilai 4 tapi buat es buah itu aku kasih nilai 5 ya!","Komentar nyang phon that ka pasti tempat jih hayeue, pelayanan leupah ramah, dan untuk pilihan makanan nyang dipileh adalah eungkot panggang ngon sop buntut lon bri nilai peuet tapi untuk es buah lon jok nilai limong!"
169,aceh,"Di restoran ini makanan yang disediakan banyak sekali dan harga cukup terjangkau, suasana yang enak dan nyaman",Di restoran nyoe makanan nyang geuseudia le that ngon dan mangat ngon nyaman
374,aceh,Aku iri melihat kalian yang bisa menemukan kebahagiaan.,Lon cemburu meueu awak droen jeuet neurasa bahgia.
558,aceh,Habis beli pulsa mau daftar paket internet gagal terus dan suruh mengulang terus di 363 dan tetap tidak bisa,Lheueh bloe pulsa keuneuk daftar paket internet tapi hanjeuet sabe dan diyue ulang lom di 363 tapi hanjeuet cit
776,aceh,"Tempatnya sangat bagus apa lagi malam hari dihias dengan lampu-lampu, sangat romantis. Cocok buat pasangan. Jauh dari keramaian. Udaranya sangat dingin. Kita dapat melihat keindahan kota dari atas.","Tempatjih cukop lagak peu lom 'oh malam dipeuleumah klap-klep lampu, leupah romantis. Pah that keu ureueng na pasangan. Jioh dari kawan rame. Udara pih leupie. Jeut ta nikmati lagak pemandangan kota dari ateuh."
56,aceh,"Makanannya enak enak dan eye catching untuk di foto, suka. Tetapi minumannya juga enak dan tempatnya nyaman untuk kumpul kumpul dengan teman.","Makanan jih mangat-mangat dan menarik takalen untuk difoto. galak. Tapi, ie jep jih mangat cit dan tempat jih nyaman untuk duek-duek ngen ngoen."
529,aceh,"Ini kali kedua kunjungan saya. Semua makanan yang saya coba enak-enak, dan tempatnya masih semenawan dulu. Tidak pernah menyesal makan di sini.",Nyoe ka dua go lon meukunjong. Mandum peunajoh nyang lon cuba mangat-mangat dan tempatjih mantong memesona lagee jameun kon. Hana tom menyeusai tapajoh disinoe.
676,aceh,"Makanannya smoked chicken dan cheese sandwich, minumannya jus. Lumayan pas dan enak. Tempatnya memang enak buat yang ingin suasana hening santai jauh dari kebisingan.","Makananjih smoked chicken ngon cheese sandwich, minumanjih jus. sep pah ngon mangat. teumpatjih memang mangat meunyo keuneuk suasana santai hana riyoh."
312,aceh,Obat tanpa resep sebaiknya dihindari ibu menyusui,Ubat tanpa resep leubeh get bek dipakek le inoeng nyang tengoh meume
568,aceh,"Semakin banyak tahu, semakin cemburu.","Maken le tateupeue, maken ceumburu"
454,aceh,Karyawan malas untuk apa kasih cuti. Bisnis lagi jelek malah mau foya foya. Mikir dong!,"Karyawan beuo keu peue jok cuti, Bisns teungoh brok jak foya-foya. Seumike!"
487,aceh,"Tempat yang berdampingan dengan air sungai dan rimbunnya pepohonan dan makanan yang lezat membuat betah dan cocok untuk beristirahat, berbagai jajanan juga tersedia di tempat ini, hawanya juga sejuk.","Teumpatjih nyang toe ngon ie krueng lom bak kayee nyang reului makanan pih mangat, meutamah mangat tapiyoh, meumacam peunajoh pih geuseudiya bak teumpat nyoe, leupie lom."
621,aceh,"Tolong ya minimal, demi kemudahan nasabah agar di dalam stasiun tigaraksa diberikan mesin atm bni","Tulong minimal, deumi ngat mudah nasabah lam stasiun tigaraksa beu na atm bni"
820,aceh,"Kupat tahu gempol merupakan salah satu kupat tahu legendaris. Tempatnya tidak terlalu besar tetapi cukup mencolok dengan warna merahnya di pertigaan pasar gempol. Porsinya pas banget untuk menghilangkan lapar. Ciri khas dari kupat tahu ini adalah tahunya yang lembut dan kenyal serta kuah kacangnya pas di lidah, dipadu dengan lontong, tauge dan kerupuk merah. Enak sekali.","Kupat tahu gempol nakeuh salah saboh kupat tahu nyang ka meusyeuhu. Tempatjih hana that rayek tapi cukop deuh ngon warna mirah bak simpang lhee peukan gempol. Porsijih cukop pah keu peupuleh deuk. Ciri khas dari kupat tahu nyoe tahujih lembut dan meujeueut dan kuah kacang pih mangat di lidah, ditamah ngon lontong, toge, dan kerupuk mirah. Leupah mangat."
44,aceh,"Wah sama seperti saya ini mas barusan, paket freedom l saya belum habis tapi sudah dibebankan tarif internet perlu sampai pulsa sekitar 40 ribu saya disedot perampok","Wah sama lagee loen abang ban satnyoe, paket freedom loen hana abeh lom tapi ka dibebankan tarif internet perle sampek pulsa sekitar 40 ribee loen ka disedot perampok"
766,aceh,Rumah makan ini memang tergolong murah bila dibandingkan dengan rumah makan sejenisnya. Namun makanan yang disediakan biasa saja tidak ada yang istimewa. Sebagian besar makanannya hanya ikan atau ayam dengan cara masak digoreng. Bisa dibilang menu makanannya tidak ada variasi sama sekali.,Rumoh makan nyoe cit jeut tapeugah leubeh murah meunyo tabandeng ngon rumoh makan laen. Tapi peunajoh nyang dihideung pih biasa mantong hana nyang istimewa. Ladom makanan nyang na cit eungkot ngon manok teucroh. Jeut ta kheun makananjih hana meuragam sagai.
401,aceh,"Kamar mandi jauh dari layak, untuk cuci tangan tidak disediakan sabun.","Kama manoe hana layak, keu rhah jaroe hana geuseudiya sabon."
537,aceh,"Suasananya cocok bagi semua orang, baik anda yang ingin menyendiri, bersama keluarga, maupun dengan teman-teman dekat bertukar cerita","Susanajih pah keu ban mandum ureueng, peue keuh bagi Droeneuh nyang hawa sidroe, ngon keuluarga, atawa ngon rakan-rakan gata untuk tuka ceurita."
733,aceh,Bakso favorit kami sekeluarga. Rasanya gurih dan super enak. Ditemani dengan es jeruk dan kerupuk putih. Super yummy deh. Harga sangat terjangkau. Lokasi masuk gang kecil tapi mudah ditemukan karena banyak orang yang tahu di lokasinya. ,Bakso fovorit kamoe saboh keuluarga. Rasa jih leupah that meunyum ngon mangat. Jitamah ngon eh boh limoe dan keurupuk puteh. Leupah mangat. Yum jih that murah. Lokasi tamong lam gang ubiet tapi mudah meurumpok seubab le ureueng nyang tupat lokasijih.
717,aceh,"Tidak enak makan di restoran, tidak bisa minta kuah opor ayam dikit seperti di warteg.","Hana mangat pajoh di restoran, han jeuet lakee kuah opor manok bacut lagee bak warteg"
298,aceh,Meningkatnya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotifnya.,"Ngon diek angka ureung nyang galak keu ride sharing, sehingga meupeungaroh keu toyota yang geu tem peu abeh peng sampe $1 miliar untuk grab demi teupeuseulamat useuha meusen moto"
124,aceh,"Pemandangan kota bandung yang indah dapat disaksikan dari sierra kafe lounge. Ada dua pilihan tempat, bisa dalam ruangan maupun di luar. Tempat yang romantis cocok untuk berduaan dan cocok juga buat kumpul bersama teman-teman sambil melepas lelah, karena udaranya sejuk dan menyegarkan. Makanan yang disediakan juga lezat dan banyak pilihan. Ada masakan indonesia, asia, bahkan eropa / makanan barat.","Peumandangan kota bandung nyang lagak jeuet takalon sierra kafe lounge. Na dua pilehan teumpat, jeuet lam ruang atawa diluwa. Teumpat nyang romantis pah untuk duek dua dan cocok cit keu teumpat tameusapat ngon rakan-rakan sira tapiyoh hek, saweueb udarajih sijuk an segar. Makanan nyang geuseudiya pih lazat dan le pilehan. na masakan Indonesia, asia, trok eropa / makanan barat."
364,aceh,Rumah itu memiliki pagar besar berwarna hitam.,Rumoh nyan na pageu rayek wareuna itam.
793,aceh,"Restoran unik, di mana tidak disediakan piring, untuk makan menggunakan alas daun pisang. Makanan cukup enak.","Restoran unik, hana dipeusedia pingan, keu seumajoh cukop ngui on pisang mantong. Makanan cukop mangat."
18,aceh,Ayah saya merupakan seorang pegawai net tv,Abu loen pegawai Net TV
622,aceh,Indomie banyak ditemukan di warung-warung terdekat.,Indomie le tateumee bak keude-keude nyang toe.
224,aceh,Sulit sekali mengerti orang yang merasa selalu benar,Payah that tameuphom ureueng nyang kepike droe sabe beutoi
393,aceh,Mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie,"Meulumpoe di yue mita coklat le Gordon Ramsay, eh meujampu ngon kuah indomie."
158,aceh,"Iya sih mi sedap isinya lebih banyak, tapi soal rasa kalah jauh sama yang lain","Memang nyo mie sedap asoejih le, meunyo nyum talo ngon nyang laen"
741,aceh,"Wah enak banget, sate yang nikmat bumbu yang pas, rasa yang pas dan daging yang segar, hingga menghasilkan sate yang benar benar mantap. Pelayanan yang ramah. ","Oman, leupah mangat, sate nyang mangat bumbujih pah, rasa pih pah ngoe sie nyang segar, makajih sate nyoe bit keuh mangat. Peulayanan pih get."
318,aceh,Waktu datang ke sini sedang bukan musim stroberi jadi pada kecil-kecil dan tidak bagus. Jadi cuma ambil seadanya saja. __sad__.,Watee jak keuno kon masa musem stroberi sehingga bohjih ubit-ubit dan hana get. Jadi cuma cok ube ala kada mantong.  __weueh__
51,aceh,"Peresmian pengoperasian kereta api bandara oleh presiden ri dengan simbolis, penekanan tombol sirine yang menyuarakan genta, didampingi oleh menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, dan dirut railink","Peresmian pengoperasian kereta apui bandara oleh presiden ri secara simbolis, teugen tombol sirene yang peutubit sue geunta, didampingi lee Menteri Perhubungan, Meteri BUMN, Gubernur Banten, Dirjen Perkeretapian Kemhub, dirut ap2, dirut pt kan dan dirut railink"
817,aceh,Masakan restoran ini rata-rata tidak enak.,Peunajoh restoran nyoe rata-rata hana mangat.
52,aceh,"Cocok untuk makan malam romantis dengan pasangan ketika merayakan momen berdua, makanannya enak dan berkelas.","Cocok untuk pajoh bue malam romantis ngen pasangan untuk merayakan momen berdua, makanan jih pih mangat dan berkelas"
935,aceh,"Batagornya enak, mi nya enak. Ada aneka makanan yang bisa dicicip di satu tempat, apalagi sekarang tokonya sudah direnovasi jadi bagus. Ada musala. Area oleh-oleh banyak pilihan. ","Batagorjih mangat, mijih mangat, Na meubagoe makanan nyang jeuet tarasa bak saboh teumpat, peue lom jinoe tokojih ka jirenovasi leubeh get. Na musalla. Area oleh-oleh le pilehan."
607,aceh,"Baru pakai berapa hari langsung hang, power bank tidak bisa di pake apa-apa. Harus bawa ke tempat servis.","Baro ta pakek padup uroe ka langsung heng, power bank hanjet ta pakek keu leumpe. Harus ta me u tempat service."
572,aceh,"Restoran yang memiliki pemandangan yang bagus, jika ke sini pada malam hari carilah tempat duduk di luar ruangan, maka kalian akan melihat disetiap meja lampu lampu yang menyala, makanan yang kami pesan adalah sup krim dan coklat hangat sangatlah enak dan lezat pas dengan cuacanya yang dingin","Rumoh makan ngon pemandangan nyang tari. Meunyo tajak keuno 'oh malam uroe, ci neumita tempat duek di lua, gata akan leumah lampu nyang dipeuhue bak tip sagoe meja. Makanan nyang kamoe pesan sup krim ngon coklat hangat, leupah mangat dan cocok ngon udara nyang leupie."
193,aceh,Tempatnya sangat romantis dan nyaman. Dengan suasana yang sangat nyaman dan pelayanan yang baik. Makanan sangat enak dengan harga yang reasonable. Sangat ingin kembali ke sini menikmati suasana sorenya. Secara keseluruhan baik sangat bagus!,Teumpatjih that romantis ngon nyan. Ngon suasana dan pelayanan nyang get. Makanan that mangat ngon yum nyang itameng diakai. That hawa gisa lom keunoe
41,aceh,"Makanan court dengan banyak penyewa, banyak pilihan. Cocok untuk anak muda yang ingin nongkrong berkelompok sambil makan - minum sesuai selera masing-masing. Parkir sangat luas.","Penajoh Court ngen lee ureng sewa, lee pilihan. Cocok untuk aneuk muda yang ingin duek-duek meukelompok sambilan  pajoh makanan dan jep ie sesuai ngen selera masing-masing ureng. Parkir that luah."
977,aceh,"Terima kasih bang atas apresiasinya. Semoga beliau segera menemui wakil kami, korban phk sepihak freeport. ","Teurimong gaseh bang apresiasijih. Adak jeuet gobnyan beu meurumpok waki kamoe, korban phk saboh pihak freeport."
290,aceh,"Hampir lebih 5 kali saya ke sini. Dim sumnya yahud dan harganya terjangkau banget. Tempatnya asyik dan sangat nyaman. Pelayannya ramah walaupun kita cuma berdua dan makan tidak banyak jenisnya. Pokoknya rekomendasi banget, bila mencari dim sum atau shabu di balikpapan.",Karap limong go lon jak keunoe. Dimsumjih mangat dan yumjih pih murah that. Teumpatjih pih hayeue dan meuseuniya. Awak keureuja pih rumeh bah that pih tanyoe dua sagai dan hana lee peu yang tapajoh. Pokok jih lon peugah kajeut jak ju meunyoe keuneuk mita dimsum atawa shabu di balikpapan.
123,aceh,"Tempatnya menyenangkan, santai, dan sangat mudah ditemui, karena bersebelahan dengan swalayan lotte mart","Teumpatjih mangat, santai, mudah tamita, saweub sicheue ngon swalayan lotte mart"
404,aceh,KIPP menerima banyak laporan terkait adanya pelanggaran pada pilkada 2018., KIPP teurimong le lapuran bhah na peulanggaran bak pilkada 2018
483,aceh,"Sudah beberapa kali ke sini, makanan lumayan enak, saung-saungnya juga membuat suasana makan dan bersantai jadi nikmat, ditambah dengan suara sungai kecil menambah suasana jadi bertambah alami. Dianjurkan datang ke sini malam hari karena lebih indah.","Ka padum go jak keunoe, makananjih sep mangat, jambo-jambojih nyang peugot suasana pajoh ngon santai meutamah mangat, meutamah lom su ie krueng ubiet meutamah alami nyum. Leubeh get tajak keunoe malam saweueb leubeh lagak suasana."
557,aceh,Makanan di sini sangat enak. Cocok untuk pertemuan kantor atau bersama keluarga besar harga terjangkau,"Peunajoh disinoe that mangat. Cocok untuk rapat kanto atawa ngon keluarga rayek, yum hana meuhai."
516,aceh,DHL sedang membuka lowongan pekerjaan untuk customer service,DHL teungoh dibuka lowongan kereuja untuk posisi customer service
