id,text,label
514,"Pendaptaran dimimitian enjing, Kamentrian Kominfo muka beasiswa pelatihan digital pikeun 1.000 urang",neutral
855,"Salaku netijen nu nembe april kamari piknik ka toba, ngan hoyong nyarios upami leres seueur perkawis nu nguciwakeun ti sistem pariwisata di ditu. Parapat-na kotor, hese milarian akomodasi nu bener-bener alus, agen transportasi teu profesional, pokokna teu disarankeun indit ka parapat.",negative
412,Kotor pisan sareng teu diperhatoskeun ku palayan restoran. Nguciwakeun pisan palayananna!,negative
590,"Tempatna mah saur abdi biasa wae, kirang beresih. Dahareunna oge biasa wae.",negative
456,"Kanggo usaha nu dikaluarkeun ka tempat ieu hasilna biasa-biasa wae. Nu nguciwakeun nyaeta kualitas tuangeunnana. Tuangeunana ngan asak hungkul wae. Kanggo kelas kuliner bandung nu raos-raos, ieu nguciwakeun. Aya karcis lebet per jalmi 10.000 sareng mobil 15.000.",negative
467,Abdi sakulawargi nuju milarian tempat tuang saatos nongton. Arurang bosen tuang di resto / kafe di mal. Ngadadak katingali resto di katuhu jalan. Tos lami arurang teu tuang kari. Sumping arurang ka resto nu kaasup alit ngan 9 meja. Tetela raos tempat sareng tuangeunnana.,positive
852,Kopi starbucks kunaon tiasa raos pisan sih,positive
861,"Cenah di ditu bade diwangun transmart, di sabelah wangunan eta.",neutral
628,"Bener pangalaman unik, tuang di tengah sawah di antawis pare nu ampir ngonengan. Ku pilihan menu nu rupi-rupi, panyajian nu menarik sareng ngagugah selera.",positive
181,"Tuang sasarengan sareng sobat awewe sababaraha waktos ka pengker, tempatna merenah, enakeun keur nongkrong, palayananna sae. Parantos sababaraha kali tuang didieu.",positive
208,"Tempat pikeun souvenir lengkep sareng rada raoseun, babari dijangkau, hargina meujeuhna, sareng layananna ramah",positive
122,"Hai eviana, hapunten anu kirang merenah. Kanggo kontak ti Indosat, tiasa akses tautan ieu: Mangga parios. Hatur nuhun. Erf",neutral
655,"Menuna indomie sareng roti bakar. Kanggo tempat sami sapertos cabang nu lainna, rempes kanggo kempel.",positive
182,"Sambeul jeung daun serawung, tomat, sareng cabe rawit. Rasa sambel ieu anu ngajantenkeun kota di garut namina cibiuk janten kawentar. Sambeul ieu tiasa dinikmati ku gurame goreng atanapi sareng hayam goreng. Rasana raos pisan. Salain ti lengkong cibiuk oge seueur cabangna",positive
316,Abdi tos konfirmasi ka pihak gramedia mung dialung-alung teu aya kajelasan. Pihak gramed dugi spv di toko eta pa alung-alung bari nyebatkeun teu aya promo. Kuciwa dialung-alung kitu.,negative
216,"Wilujeng siang, upami aya hal nu bapak bade taroskeun tiasa nyebatkeun kami deui. Hatur nuhun zan",neutral
865,"Ceuk arurang tempat ieu biasa wae teu aya atraksi atawa pamandangan nu menarik jeung harga tiket 10000 / jelema, lamun pamandangan gunung nya emang enggeus sakuduna kusabab di daerah luhur. Jang wisata kuliner ge teu pati loba pilihan jiga tempat nu hiji deui.",negative
894,"Abdi tos jadi palanggan madtari ti taun 2002, pas eta keneh jiga warung tenda leutik nu rame pisan dinten wengi. Babaraha taun baheula nempatan wangunan nu permanen, ti waktos eta abdi ngarasa kualitasna rada nurun dibandingkeun ku sawaktos di warung tenda. Nu jelas, pangaos naek cekap signifikan, dibandingkeun warung nu sami, meureun leuwih awis.",negative
329,"Komentar kahiji tos pasti tempatna nu sae, palayananna someah pisan, sareng kanggo menu nu dipilih nyaeta lauk bakar sareng sop buntutna abdi pasihan ponten 4 mung kanggo es buah eta abdi pasihan lonten 5 nya!",positive
169,"anu disayogikeun rupi-rupi sareng pangaosna kahontal, suasanana ngeunaheun sareng merenah",positive
374,Abdi iri ningali aranjeun nu tiasa nemu kabahagiaan.,negative
558,Saatos meser pulsa hoyong ngadaptar pikeun paket internet tetep gagal wae sareng ngulang deui dina 363 jeung tetep henteu tiasa.,negative
776,"Tempatna sae pisan komo dinten wengi dihias ku lampu-lampu, romantis pisan. Cocog kanggo pasangan. Tebih tina nu rame. Udarana tiis pisan. Arurang tiasa ningali keindahan kota ti luhur.",positive
56,"Tuangeunna raraos sareng eye catching pikeun difoto, resep. Mung minumanna oge raos sareng tempat na oge nyaman pikeun karempel sareng rerencangan.",positive
529,"Ieu kunjungan kadua abdi. Kabeh dahareun nu kuring geus cobian ngarareunah, sarta tempat keneh menawan tibaheula. Can kantos kuciwa dahar di dieu.",positive
676,"Tuangeunna smoked chicken sareng cheese sandwich, inumanna jus. Lumayan pas sareng raos. Tempatna saleresna raos kanggo nu hoyong suasana jempling nyalse tebih tina kagandengan.",positive
312,Obat tanpa resep saena dijauhan ku ibu nu nyusuan.,neutral
568,"Beuki loba nyanyaho, beuki sirik.",neutral
454,Karyawan kedul keur naon dibere cuti. Bisnis keur goreng kalahka hayang foya foya. Mikir atuh!,negative
487,"Tempat nu sawelahan sareng cai kali sareng leubeutna tatangkalan sareng tuangeun nu raos ngajieun betah sareng cocog kanggo reureuh, rupi-rupi jajaneun oge disayogikeun di tempat ieu, hawana oge tiis.",positive
621,"Tulung nya minimal, ku ngamudahan nasabah supados di lebet stasiun tigaraksa dipasihan mesin atm bni",neutral
820,"Kupat tahu gempol teh salah sahiji kupat tahu legendaris. Tempatna teu pati gede tapi rada mencolok ku warna beureumna di pertigaan pasar gempol. Porsina pas pisan jang ngaleungitkeun lapar. Ciri khas ti kupat tahu ieu nyaeta tahuna nu hipu jeung kenyel jeung kuah kacangna pas di letah, dipadu jeung lontong, toge, jeung kurupuk beureum. Ngeunah pisan.",positive
44,"Euleuh sami sapertos abdi ieu mas nembe, paket freedom I abdi teu acan seep mung toas dibebankeun tarif internet, disedot ku maling",negative
766,Rumah makan ieu tangtua kagolong mirah mung dibandikeun kanu rumah makan nu sanesna. Mun tuangeun nu disayogikeun biasa wae teu aya nu istimewa. Seseurna mah tuangeunna ngan lauk atawa hayam nu cara masak digoreng. Tiasa disebat menu tuangeunna teu aya rupi-rupi sama sekali.,negative
401,"Kamar cai tebih ti layak, kanggo ngawasuh leungeun ge teu disayogikeun sabun.",negative
537,"Suasanana cocog pikeun saha wae, kalayan anjeun hoyong nyalira, sareng kulawarga, atanapi sareng babaturan caket pikeun silih tukeur carita",positive
733,Baso karesep arurang sakulawargi. Rasana gurih sareng raos pisan. Direncangan ku es jeruk sareng kerupuk putih. Super yummy deh. Pangaosna ge kahontal pisan. Lokasi lebet gang kecil mung gampil dipilarian kumargi seueur jalmi nu uningan dina lokasina.,positive
717,"Teu raos tuang di restoran, teu tiasa nyuhunkeun kuah opor hayam saalit sapertos di warteg.",negative
298,Paningkatan Persentase paminat ride sharing parantos ngajantenkeun Toyota nekad ngaluarkeun acis dugi ka $ 1 milyar dina Grab pikeun nyalametkeun bisnis otomotifna.,neutral
124,"Pamandangan kota bandung anu endah tiasa ditingali ti sierra cafe lounge. Aya dua pilihan tempat, boh dijero rohangan atanapi diluar rohangan. Tempat anu romantis cocog pikeun duduaan jeung oge cocog pikeun ngumpul sareng rerencangan bari santai, kusabab hawana tiis jeung seger. Kadaharan anu disayogikeun oge raoseun sareng seueur pilihan. Aya kadaharan indonesia, asia, eropa / barat oge aya.",positive
364,Bumi eta gaduh pager ageung warna hideung.,neutral
793,"Restoran na unik, dina teu disayogikeun piring, kanggo tuang nganggo alas daun cau. Tuangeun lumayan raos.",positive
18,Bapa abdi nyaeta pegawai net tv,neutral
622,Indomie seeur kapendak dina warung-warung nu caket.,neutral
224,Hese ngartos jalma anu ngarasa osok bener,negative
393,Ngimpi dipiwarang milari coklat ku gordon ramsay eh kalakah kacampur jeung kuah indomie,neutral
158,"Emang sih mi sedap eusina leuwih loba, namung rasana mah eleh ku nu sanesna",negative
741,"Wah, raos pisan, sate nu nikmat bumbu nu pas, rasa nu pas sareng daging nu seger, nepi ngajieun sate nu bener bener mantep. Palayanan nu ramah.",positive
318,Sawaktos sumping ka dieu nuju lain musim stoberi jadi aralit sareng teu sae. Jadi ngan nyandak saayana wae. __sedih__,negative
51,"Peresmian operasi kareta api bandara ku presiden ri sacara simbolis, neken tombol sirine nu nyuarakeun genta, direncangan ku menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, sareng dirut railink.",neutral
817,Masakan restoran ieu rata-rata teu ngeunah.,negative
52,"Cocog pikeun pituangeun romantis sareng kabogoh sawaktos ngarayakeun momen duaan, tuanganana raos sareng berkelas. ",positive
935,"Batagorna raos, mi na raos. Aya rupi-rupi tuangeun nu tiasa dicicip di hiji tempat, komo ayeuna tokona tos direnovasi janten sae. Aya musola. Area oleh-oleh seueur pilihan.",positive
607,"Nembe nganggo sababaraha dinten langsung hang, power bank teu tiasa dianggo nanaon. Kudu dicandak ka tempat servis.",negative
572,"Restoran nu gaduh pamandangan anu sae, upami anjeun sumping ka dieu wengi milarian korsi di luar, teras anjeun bakal ningali unggal meja lampu lampu nu harurung, tuangeun anu urang pesen nyaeta sup krim sareng coklat haneut anu ngeunah pisan jeung ngeunahna pas sareng kalawan hawa nu tiis",positive
193,Tempatna romantis pisan sareng merenah. Kalayan suasana anu merenah pisan sareng palayanan anu sae. Tuangeunana raos pisan ku harga anu wajar. Hoyong uih deui ka dieu pikeun ngaraosan suasana sonten. Kasaluruhan alus sareng sae pisan!,positive
41,"Tuangan court nu seueur ku nu nyewa, seueur pilihan. Cocog piken budak ngora nu hoyong nongkrong raramean sabari tuang jeung inum, sesuai salera anjeunna. Parkir lega pisan. ",positive
977,Hatur nuhun kang kanggo apresiasina. Mugia anjeun enggal patepang wakil arurang korban phk sepihak freeport.,positive
290,"Parantos leuwih 5 kali abdi kadie . Dim sumna yahud sareng hargina kajangkau pisan. Tempatna pikaresepeun sareng raoseun. Palayanna ramah bari sanaos urang ngan duaan sareng tuangeunna teu seueur jenisna. Pokokna mah nyarankeun pisan, upami milari dim sum atanapi shabu di balikpapan.",positive
123,"Tempatna merenah, santai, sareng gampang pisan dipilarian, kumargi caket sareng supermarket lotte mart",positive
404,KIPP nampi seueur laporan perkawis ayana palanggaran dina pilkada 2018.,negative
483,"Tos sababaraha kali ka dieu, tuangeun lumayan raos, saung-saungna oge ngajieun suasana tuang sareng nyaralse beuki nikmat, ditambih ku sora kali alit nambihan suasana beuki nambih alami. Dianjurkeun sumping ka dieu dinten wengi kusabab leuwih indah.",positive
557,Kadaharan di dieu raos pisan. Cocog pikeun rapat kantor atanapi sareng kulawarga ageung kalayan pangaos anu kahontal,positive
516,DHL keur mula lowongan padamelan kanggo customer service,neutral
571,Kuring nyobian nu deukeut kantor walikota. Kuring peseun bakso malang super lengkep. Rasana raos. Wareg. Pangaos oge abus dina akal.,positive
825,"Tempat tuang di luar nu lega nyajikeun sagala tuangeun ti nu tradisional dugi ka pang modernna, ti nu pangaos na mirah meriah dugi ka nu awis. Panataan dekorasi nu sae bade midamel betah.",positive
838,Nu wajib pisan dicobian di resto ieu aya jus stroberi tanpa susu atawa gula. Asli raos pisan. Jigana 1 gelas ge kirang deh.,positive
421,"Resto tuangeun kulon ku pangaos kaki lima, ditambih pamandangan alam nu sae, suasana nu romantis, asal tong hujan, kusabab di teras diantepkeun kabuka. Resto favorit kulawargi abdi.",positive
746,"Hayam gorengna raos di dieu. Cocog kanggo nu tos parjalanan tebih. Abdi ka dieu uih ti luar kota, janten tuangna pas lapar kitu deh. Janten patuangan wareg, tuangeunna raos teras palayananna mantap. Kasirna gareulis",positive
168,"Paket abdi oge teu dugi-dugi nepi kaayeuna parantos 5 dinten statusna keneh kiriman kurir jakarta, goreng ayeuna mah jne",negative
559,"Jual hayam bakar Taliwang tapi hayam anu disuguhkeun siga karet jeung teu nyugemakeun, rasana hambar, sambelna oge alakadarna. Sadayana pisan nguciwakeun sareng kuring moal bakal ka ditu deui pikeun kadua kalina",negative
137,Jalan. Sukajadi upami weungi sok aya warga anu miceun sampah di sisi jalan! Jalma sapertos kitu kedah dibasmi,negative
748,Pang resepna di resto ieu nyaeta bubur 3 rasa. 1 mangkok ageung tiasa kanggo berdua sareng caroge. Teras seueur menuna kanggo tambahan tuang sareng bubur. Pangaos sareng rasa cocog. Sareng nu pasti rencang tuang bubur nyaeta teh haneut hmmm. Enak!,positive
494,Indosat nyaeta nu nyebabkeun abdi ambek unggal dinten,negative
938,Restoran ieu mangrupa tempat nu cocog kanggo tuang wengi sareng pasangan jeung kulawargi ku tuangeun nu cekap raos sareng pamandangan nu sae. Suasanana oge sae ku hiasan klasik di pojok nepi panto kalebetna.,positive
214,"Konsep restoran na biasa wae, tapi hargi inumanna awis pisan. Mirahkeun atuh lah sakedik sanaos di daerah wisata hehe. Janten pikir dua kali sateuacan meser.",negative
698,Susuna seger ku sayuran nu mantap sareng rasa kuah nu raos sareng palayanan nu super darehdeh pisan.,positive
339,"Nyesel yeuh urang mere nyaho maneh, Farrel",negative
687,"Keuheul lah, nya parkir teu baleg, nyieun jalanan sempit hungkul deui, giliran mobilna baret misuh-misuh nuduh sembarang jelema",negative
992,"Resto ieu abdi sarankeun kanggo anjeun sumpingan mung anjeun hoyong tuang sabari nganikmatan sunset. Kusabab letakna nu aya di dataran tinggi, anjeun tiasa nganikmatan kaendahan alam pagunungan sareng suasana kota. Kanggo tuangeunnana ge aya sababaraha cita rasa, ti masakan daerah, Indonesia, nepi internasional.",positive
656,"Ngacapekeun pisan, mulih angkat ka kampus sonten pisan ditambih damel kalompok nu teu aya seepna, deadline tugas ge mepet pisan",negative
933,Bali gaduh seueur pulau nu tiasa dianjangan.,neutral
228,"Abdi sasarap di restoran lantai 18 ieu sareng kaleresan kengingkeun korsi di luar atanapi balkon. Bantal tempat diukna katingali seueur noda kotoran. Anginna kuat pisan yen sarapan henteu raoseun. Kuring nyarankeun upami anjeun tuang di restoran ieu, pilih korsi di jero pikeun kanyamanan.",negative
210,perluasan kilang minyak pt pertamina nyerep langkung ti 20 rebu padamel,neutral
253,"Restoran di Padma Hotel mangrupikeun salah sahiji tempat anu raoseun sareng endah kalayan pamandangan bukit, lebak sareng tangkal hararejo. Janten tiasa ngaraosan tuangeun kalayan suasana anu beda. Dahareun di dieu lumayan rupa-rupa sareng seueur pilihan henteu benten jauh sareng restoran sanes di Bandung, tapi di dieu aya menu pilihan tradisional anu ngamungkinkeun anjeun ngalaman sababaraha khas tuangeun nu rupi-rupi bari mikaresep alam.",positive
398,Ayeuna lain jaman janji. Kusabab rakyat tos bosen alias muak,negative
279,Abdi sareng salaki biasana ngendong di Jimbaran lamun nganjang ka Bali,neutral
539,"Bingung lah, sok teu bisa wae miluan nongkrong sabab rame pisan. Nya geus lah sigana mah langkung sae upami sim kuring drive thru wae kahubung di pusat kota posisina sumpah ieu mcd pang ramena.",negative
64,"Borangan mung sok teu sieun, diajak nongton film horror oke hayu, saparantos nongton teu wanton ka cai",negative
391,"Kualitas lounge nguciwakeun pisan. Tebih ti eskalator, ngaliwat lorong-lorong kotor. Desainna heurin manjang.",negative
976,"Sanajan teu kantos nampi gubug tepi sawah, mung pesona sareng merenahna tuang di gubug sanes teu janten nilai minus kanggo tempat tuang ieu. Seueur gubug nu merenah kanggo dijantenkeun tempat tuang, kualitas tuangeunna ge super sareng raos. Cobian lauk bakar daun, wangi, lada sareng raos pisan.",positive
358,Mung perkawis tuangeun nu raos-raos sigana ieu rajana. Teu tuangeun nu mantap hungkul mung suasana ge haneut pisan komo sareng kulawargi atawa rerencangan. Lagu-laguna oge ngahibur pisan.,positive
403,"Tos sababaraha kali tuang di tempat ieu. Menu nyaeta menu khas sunda, utamana disayogikeun menu nu atos jarang kapanggih di rumah makan nu sanes di bandung. Rasa tuangeunna, raos pisan.",positive
201,Masyarakat tos bosen ngadangu obrolan politikus upami sae naha henteu nyarios alus. Naha sagala anu dilakukeun pamarentah. Sadayana teu aya alusna.,negative
397,"Ngantosan mal istana plaza buka dina enjing dinten, saena mah mampir di mangkok ayam di pelataran lantai 1 istana plaza, rupi-rupi menu pilihan tuangeun indonesia, chinese food, aya. Saena dicobi mi ayam rica puas pisan sabari inum kopi dina enjing dinten.",positive
417,"Tuang di dieu cekap nikmat kusabab menuna rupi-rupi, ti mimiti menu indonesia, asia, nepi tiongkok. Ku kituna tiasa nyobian rasa nu rupi-rupi. Rasana oge teu kawon raos. Tempatna cekap merenah, pelayananna ge enggal. ",positive
231,Dahar di luhureun gunung sareng pamandangan lampu kota ti wengi teh endah pisan. Dahareunana oge raoseun hargina standar sapertos kafe nu sanesna.,positive
889,"Saleresna rada lucu oge sih ka bandung, mung ning tuang pizza hut. Ngan kusabab nuju hoyong pizza. Rasana teu benten sareng nu di Jakarta.",neutral
299,"baheula resep pisan tuang di dieu dina sami waktosna di Jakarta, nembe terang yen aya oge di Bandung. Tempatna sae pisan. Aya seueur pilihan suasana anu tiasa dipilih, naha di luar, di jero rohangan, ngaroko atanapi henteu, aya tempat pikeun sadaya jinis tamu. Dahareunana oge raos. Siga pasta-pasta ala urang Indonesia.",positive
685,Keur naon maneh sakola luhur-luhur mung nyarios kawas anying ngagonggong,negative
632,"Sae sareng merenah tempat, tempatna direkomendasikeun pisan kanggo tuang wengi. Sumping sareng pasangan dilayanan ku mbak dela, dijelaskeun ditel sareng darehdeh pisan. Menuna rupi-rupi sareng raos, sawaktos sumping abdi sareng pasangan nyobian menu lokal sareng asingna, duanana sami-sami raos. Kanggo saran hungkul, tong sumping ka tempat ieu, tiasa-tiasa kalahka bolak-balik sumping, hehehehe. Pamandanganna luar biasa.",positive
887,"Kanggo nu resep amis, cobi sangu hayam supana. Upami teu resep, cobi pilih sangu lauk asin. Nu kakoncara satena, disajikeun di luhur piring panas. Pilihan sanes nu seueur dipesen nyaeta tahu goreng.",neutral
955,Abdi resep pisan tuang di dieu. Pangaosna teu awis teuing sareng rasana raos. Nu pang resepna abdi jamur panggangna. Kejuna seueur sareng lembut. Unggal kali ka dieu tangtu mesen ieu.,positive
669,"Dina restoran eta aya seeur pilihan tuangeun, mimiti ti nu mirah nepi nu awis",neutral
355,Tempat nu merenah sareng alami kanggo nyandak kulawargi relaks suasana pedesaan alami. Ngeunalkeun murangkalih ka alam,positive
484,"Tos samiwon ieu pdam di daerah arurang teu ngalir, kunaon stok cai pdam seep. Tanggung jawab atuh",negative
842,Gawe ti isuk nika isuk deui teh ngan bakal nyiksa diri sorangan. Jadi teu kudu leuleuwihan lamun soal pagawean.,neutral
523,"Rasa kadaharanana teu saawis pangaosna. Kaawisan pikeun pangunjung kulawarga, grup babaturan atawa bisnis.",negative
551,"Upami mampir ka Sukabumi, tong hilap ngaraosan bubur hayam hamid. Asli, ngeunah pisan, beda jeung bubur hayam di tempat sejen. Suwiran hayamna lumayan seeur, bumbuna oge karaos pisan, komo lamun dituang ditambihan ku sate ampela atawa peujit. Dijamin katagihan!",positive
683,Tulunglah pihak telkomsel dibenerkeun pangaos-pangaos paket internetna pangaosna salangit.,negative
740,Nu dipikahormat hapunteun respon pesen abdi. Haturnuhun,neutral
170,Lain ngan saukur namina swike waled. Rasana sami raosna sareng anu di kampung waled cirebon kuah taucona asinna pas. Swieke gorengna oge raos. Ngan hargana rada mahal dibandingkeun sareng swike di cirebon.,positive
297,Kengingkeun hardisk ku harga promo pikeun unggal order jasa ngeusian hardisk 1 TB pinuh,neutral
277,"Restoran unik kalayan menu nasi gorengna nu unik oge. Nasi gorengna disajikeun tingkat lada anu bareda. Upami anjeun resep kana tuangeun lada kedah nyobian nasi goreng di dieu. Salaku tambahan, nasi gorengna disayogikeun kalayan sababaraha jinis resep sapertos ebi, kemangi, kecap amis, rempah-rempah rahasia sareung campuran kencur. Unggal porsi dilayanan kalayan takaran anu leres. Harga per porsina dimimitian ti rp 13,000 - rp 21,000. Palayananna ngeunaheun pisan.",positive
60,Nganggo telkomsel hoyong ambek wae babagi capture kirang ti 100 kb muter wae teras kalahka gagal. Mung dipompakan nyariosna jaringan teu aya masalah.,negative
257,"Dagoan weh, pasti dipasihan. Biasana ge maksimal saminggon",neutral
319,"Raos, tempatna bersih merenah, sareng tuangeun nu disayogikeun ge rupi-rupi. Salian eta, tempatna nu aya di kota ngajadikeun tempat reureuh jalmi-jalmi nu balanja sareng didamel kantoran. Hargina kintun awis mung setara ku raosna.",positive
72,"Pilarian we di bukalapak. Mung kepepet, tiasa nganggo nu gaduh redmi 4a.",neutral
449,"Tuangeunna lumayan, mung aya palayan nu rada jorok we janteun kirang merenah. Kanggo tuangeun rada enggal nya supados teu kalaparan konsumen. Keneh seueur nu kudu ditingkatkeun.",negative
448,"Panginten nembe tabuh 4 sonten dina dinten kemis. Abdi sareng rerencangan abdi hoyong coffe break. Abdi hilap arurang mesen inuman naon wae waktos eta, ngan nu abdi emut nyaeta dina sawaktos milih menu a, disauran ku palayanna tos seep. Tuluy arurang milih menu b,. Eh tos seep oge. Ahirna kapaksa milih menu nu sanes. Cekap ngeheulkeun.",negative
789,"Upami di dieu dagingna langkung raos, bumbuna ge langkung karaos ti nu di ditu,  pangaosna oge teu langkung teuing.",positive
300,"Tempat nu endah tur romatis ku pamandangan kota bandung ku kelap-kelip lampuna nu mirip sareng rebuan cahaya lilin ti peuting jeung hawa tiis pagunungan,. Sumawonten tuangeun nu raos haneut sareng tampilan nu ngagoda pisan. Wah lebar pisan upami kaliwat. ",positive
908,Panasaran ka dieu teh kumargi unggal ngalangkung tol osok ningali iklanna di jalan. Sawaktos ka ditu nyatana tempatna teh condong kana biasa wae. Ka ditu nuju wengi-wengi ditambih hujan deuih janteun sok rada becek.,negative
712,"Resto ieu cekap lega, suasanana nyenengkeun pisan, pangunjung tiasa ningali pamandangan kota bandung. Menu tuangeun barat sareng tuangeun indonesia. Pangaosna cocog ka kualitas sareng palayanan.",positive
77,Bogor bade dipimpin deui ku bima arya.,neutral
283,"Sasih Januari abdi atos ka galeri Indosat pikeun ngadaptar kartu, saur mbakna anu kagungan kantong eta, parantos didaptarkeun saurna, naha kamari kuring henteu tiasa nelepon sareng sms sabab diblokir jeung henteu didaptarkeun. Naon atuh kahayangna? Hatur nuhun kana layanan anu excellent pisan.",negative
118,"Abdi nyobian suis butcher di suis butcher stiabudhi, abdi oge nyobian suis butcher di jalan. Riau. Abdi leuwih resep suasana di suis butcher setiabudi anu henteu rame teuing, sareng tempatna oge ngeunaheun keur ngobrol. Kadaharan anu kuring resep tenderloin, salad, frencfries, sareng tiramisuna. Pangaos  sareng rasana sabanding, wajar deui sareng palayanan na lumayan gancang.",positive
478,"Wifi di dieu eror wae, tuangeun sareng inuman cekap awis, lumpiah goreng asin pisan, teh susu sakedik raos hungkul, lami pisan kanggo pesenan",negative
594,"Hayang ka hotel nu di mongkok Hongkong, teu aya! Sasih Juni kamari, kuring pesen sareng parantos mayar 2 kamar. Tapi hotelna teu kapanggih.",negative
540,Tibatan raribut ngeunaan barang flash sale leuwih alus maen poker online.,neutral
925,"Roti Unyil, toko kue nu nyayogikeun rupi-rupi jinis roti / kue ku ukuran alit, kasohor pisan di Bogor sareng Bandung.",neutral
506,"Hoyong ngabantosan masihan infona, mung kuota internet abdi kawatas.",neutral
663,"Abdi sapamadegan, acara eta kudu dileungitkeun, seueur acara nu teu aya guna. Jalmi-jalmi anu dilebet acarana ge tingkahna sapertos jalmi nu teu sakola wae.",negative
505,"Resto nostalgia kedah disumpingan, tempat anu nyaman pikeun kulawarga, parkir anu lega. Masakan ampir sadayana raos, hususna steak, saslick sareng es krim.",positive
